pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
6.0600,52.6687,845.7116,1.3995,2.1481,3.8242,6.4034,32.8255,0.0260,0.0000,0.0000,52.9011,903.5963,1.9068,0.0000,3.1218,8.1018,32.3741,0.0000,0.0000,0.0000,40.9982,726.2676,2.1417,1.2801,5.7125,6.4242,33.8110,0.0057,0.0000,0.0000,41.4546,760.0897,1.2197,0.0525,3.9436,9.6454,31.4244,0.1424,0.0000,0.0000,44.5275,700.6393,1.9309,0.0000,5.0382,8.4669,32.1789,0.0113,0.0000,0.0000,46.8655,682.4498,1.6795,1.8849,4.3883,7.1087,33.2331,0.0000,0.0000,0.0000,41.1326,703.2858,1.6925,0.9598,4.5634,7.1233,33.2413,0.0011,0.0000,0.0000,39.4654,819.2571,0.4897,0.0000,1.6576,6.5623,33.1889,0.0008,0.0000,0.0000,27.1093,749.2968,1.9529,3.1168,4.7106,8.6652,32.0026,0.0090,0.0000,0.0000,2.0000,3.0000,3sfg
5.5900,104.0835,1414.8630,1.2216,50.5751,1.5560,17.7765,114.2315,0.4353,2.8466,0.7192,80.3733,1271.2993,1.3232,51.7629,1.4918,24.7142,112.5215,0.8415,2.7331,0.6324,76.9908,1370.0549,1.3247,45.0937,1.3971,19.7999,120.6833,0.7509,1.1947,0.3688,89.7754,1178.3354,2.0428,62.7270,1.6101,20.0216,108.3642,0.4761,3.3668,0.3075,84.9539,1440.3885,1.0261,26.6241,0.5275,14.2674,111.6274,0.7818,0.5909,0.8113,95.6762,1299.0564,2.0869,16.2937,2.3335,21.0134,114.8138,0.5716,0.6970,0.5037,71.9109,1305.1680,1.4325,40.7774,2.1610,12.0318,118.7627,1.1588,0.0000,0.9368,73.9142,1311.2323,1.1734,35.5037,1.6179,16.8493,131.2315,1.2685,0.3439,0.8207,77.0607,1247.5704,1.1973,46.1189,1.0053,10.9197,109.2185,0.5673,0.2809,0.2735,6.0000,1.0000,3sha
5.7200,102.3894,1419.1704,1.9854,47.7127,1.5955,17.8920,111.2157,0.4721,0.7805,0.6863,87.4233,1319.5852,1.0795,43.2952,0.7595,12.7532,106.4497,0.5103,0.0091,0.5928,73.1024,1240.6628,1.2723,50.5035,1.1461,20.2625,112.7927,0.6818,0.2132,0.9941,87.7382,1460.7983,1.7923,30.6056,1.5477,12.5382,102.3852,0.8391,0.0000,0.4712,83.1642,1193.6471,1.2983,53.3924,0.9875,17.6775,114.4765,0.4738,0.0000,0.4491,94.4765,1376.5394,2.5670,24.4052,1.9898,20.7349,114.8567,1.0732,0.4219,1.1671,65.5821,1042.9891,0.6731,60.8867,0.5768,20.7296,107.9898,0.5243,0.0000,0.7328,58.5003,1117.8496,0.9451,36.8435,1.8717,23.1700,116.7369,0.5534,0.0000,0.7035,64.5052,1062.5598,1.2882,46.3235,2.0824,21.4808,113.2973,0.5849,0.3081,0.4599,6.0000,1.0000,3shc
4.1600,94.5616,1364.5557,1.1843,53.6127,1.6286,17.7111,106.0758,0.4653,2.8040,0.7168,89.4230,1271.4088,1.4009,51.5181,1.6417,23.6060,107.2591,0.8241,2.6773,0.8791,85.9569,1213.6283,1.5383,57.4273,1.8534,19.3468,96.1863,0.4646,3.6412,0.0000,76.9261,1309.2998,1.1548,45.7087,1.2035,18.6062,111.9638,0.6933,1.5624,0.2647,82.8271,1283.1694,1.9535,46.5490,3.1516,15.4381,124.6094,1.6815,0.0000,0.8069,78.0078,1308.0397,1.6810,49.1503,0.9923,12.6537,103.8482,0.4772,0.0000,0.6611,68.4014,1412.6887,1.0799,25.7360,1.3768,14.5373,108.6659,1.2750,0.6043,0.5327,64.1910,1026.2554,1.4278,49.0150,2.2299,19.8312,106.1460,0.4956,1.5782,0.4198,55.2720,1150.9180,0.4905,44.1606,0.0000,22.3542,109.1437,0.8018,1.4330,0.9839,6.0000,1.0000,3si3
3.8800,101.0122,1417.0479,1.2557,53.8293,1.5237,19.1529,113.5308,0.5941,2.8193,0.8467,84.5628,1295.2384,1.2156,40.8299,1.5558,12.4280,111.9070,0.4646,0.0000,0.8847,77.3569,1263.1239,1.2819,49.7670,1.3669,24.7915,113.2436,0.6130,2.5305,0.5159,88.2991,1154.4662,1.6049,60.0126,1.5776,20.7968,111.9390,0.6850,3.6299,0.5109,84.2199,1384.4791,1.2825,26.8475,1.2642,15.9065,117.9815,0.4273,2.2210,0.2609,76.9998,1322.4921,1.4630,42.1873,2.3761,16.4404,133.8722,1.6594,0.8141,0.9383,85.8361,1285.1692,2.0278,30.6013,3.3289,32.7978,137.4268,2.9565,8.4314,0.9138,79.4015,1309.4398,1.0637,29.0419,1.2115,22.9750,139.2548,1.7074,0.9982,0.9679,73.0050,1224.0012,1.0913,42.3351,0.8311,19.7498,119.5952,0.5790,0.5984,0.4540,6.0000,1.0000,3si4
3.8600,87.8381,1399.3364,1.6773,61.3277,3.0643,30.5870,195.7281,0.5865,19.9000,0.3786,81.2038,1329.4814,1.1955,63.5848,1.9239,40.2985,230.6539,0.7300,20.2823,0.7001,83.2432,1392.9352,0.7836,62.6483,1.0021,37.0647,231.1874,0.4187,16.9369,0.3537,78.1363,1398.8804,0.8625,62.0162,1.2244,42.4958,236.0851,0.7660,17.2443,0.4965,100.9686,1544.8505,1.6916,60.1440,0.6798,32.9532,194.2678,0.8536,20.7516,0.0000,106.3743,1467.3810,1.9179,61.7463,1.0242,31.5022,208.0372,1.0273,18.4534,0.0000,81.4989,1294.8666,0.8644,63.1576,1.2946,39.6737,217.1682,0.7750,21.3028,0.0000,71.8182,1373.2599,0.9872,61.5927,1.4004,34.2940,223.8928,0.6057,16.5756,0.2659,99.1540,1427.8934,1.3694,56.0223,0.6686,31.7432,214.6754,0.8718,19.7454,0.0000,11.0000,2.0000,3spf
6.7900,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,139.3824,1861.8837,2.9703,62.9973,5.4776,15.7872,298.9944,1.6897,0.7125,0.5223,108.8552,1633.9510,2.8136,51.3487,5.4587,23.1323,313.7931,1.9203,11.8521,0.5292,118.0913,1755.1335,1.8706,54.9720,3.1425,14.2943,253.1244,1.5273,0.4754,0.5258,8.0000,0.0000,3su0
6.6800,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,136.3780,1858.7249,3.1802,58.5735,5.6405,16.4026,300.7822,1.4545,1.3858,0.4290,120.3798,1731.0841,2.9237,57.7527,5.4291,18.2706,319.6186,2.1639,1.2198,0.4059,120.6742,1711.0005,3.3852,53.4615,5.2368,18.0703,243.9106,2.1015,0.2389,0.5989,8.0000,0.0000,3su1
4.3500,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,146.1772,1909.5547,2.9601,58.7303,5.4621,14.2416,275.9272,1.5388,0.0000,0.5156,114.4894,1771.0947,2.7578,46.1746,4.7068,13.7599,253.7845,2.1923,0.0000,0.5443,8.0000,0.0000,3su2
9.1300,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,139.1647,1915.7872,2.9063,56.5392,5.0808,21.8085,193.4396,1.7891,3.2713,1.1384,105.5491,1740.2738,2.4659,45.8131,2.9390,26.2533,198.2805,2.4881,6.1629,0.9438,7.0000,0.0000,3su3
6.2600,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,138.1571,1930.5663,3.2580,56.9519,5.1210,18.0281,200.9388,2.4456,1.5241,0.9845,7.0000,0.0000,3su4
5.5800,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,135.5150,1906.5780,2.9953,52.1849,5.0268,21.5125,194.8502,1.9872,3.1314,1.2665,93.4521,1687.4257,1.7883,35.8410,2.7028,25.2931,197.8938,1.7015,5.1162,0.4147,7.0000,0.0000,3su5
6.0200,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,147.2197,1972.9553,2.8372,54.4832,4.8427,22.2753,194.3141,1.8578,2.8718,1.2380,118.8361,1803.6243,2.4775,46.5351,2.7390,25.1469,200.3893,2.6570,5.2431,1.1513,7.0000,0.0000,3su6
9.0800,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,151.8424,1981.9492,5.9367,58.5601,6.7951,22.8388,217.3983,2.2887,1.8904,1.2695,8.0000,0.0000,3sue
7.5600,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,145.7655,1979.4215,3.1869,53.1685,5.0980,23.2851,218.6131,2.9401,2.1719,1.5152,8.0000,0.0000,3suf
6.2100,127.5427,1943.4047,3.4093,48.0861,3.6556,20.1597,208.5546,2.9398,3.5626,1.5806,127.5427,1943.4047,3.4093,48.0861,3.6556,20.1597,208.5546,2.9398,3.5626,1.5806,127.5427,1943.4047,3.4093,48.0861,3.6556,20.1597,208.5546,2.9398,3.5626,1.5806,127.5427,1943.4047,3.4093,48.0861,3.6556,20.1597,208.5546,2.9398,3.5626,1.5806,127.5427,1943.4047,3.4093,48.0861,3.6556,20.1597,208.5546,2.9398,3.5626,1.5806,127.5427,1943.4047,3.4093,48.0861,3.6556,20.1597,208.5546,2.9398,3.5626,1.5806,97.6275,1791.5151,1.4453,40.3493,2.0021,23.4366,219.6280,3.3655,0.7449,1.3934,85.3509,1724.8708,1.9146,28.8081,0.7054,33.3111,221.8253,3.3185,5.0926,1.0686,65.4974,1355.2017,1.8508,29.2464,3.0903,27.9575,225.8526,2.5200,4.2263,0.7709,8.0000,0.0000,3sug
4.1500,63.5690,1089.7703,1.6598,26.8962,2.2476,31.8100,215.8149,2.7045,3.9280,1.1772,67.7372,1043.1891,1.4094,23.0443,1.6061,24.5634,195.4977,2.3515,5.5508,0.8878,49.4792,969.3626,0.9451,30.9296,1.1425,31.6325,239.7277,2.8512,3.7499,1.6778,61.0734,1041.9033,1.3365,22.6743,1.6039,22.4003,203.8934,2.5326,4.7816,1.6938,54.0136,1116.7687,0.4670,12.0664,0.6627,24.6913,206.0974,2.1684,5.2182,0.4975,56.6046,1025.9042,1.6653,26.2506,1.7702,30.7757,214.1880,2.3620,3.2964,1.0898,60.6331,1112.4706,1.6154,22.8640,1.9579,30.2927,227.7568,3.0895,2.2216,1.3913,53.6630,1047.1583,0.4802,20.9414,0.4816,26.1419,235.5511,2.3446,3.5986,1.1151,63.6753,1137.7078,1.4570,16.8841,0.7099,24.9804,192.4702,2.4760,4.3881,0.8683,8.0000,0.0000,3sur
4.1500,98.9330,948.7128,4.4735,15.3902,5.5431,0.2137,5.8451,0.0000,0.0000,0.0000,98.9330,948.7128,4.4735,15.3902,5.5431,0.2137,5.8451,0.0000,0.0000,0.0000,98.9330,948.7128,4.4735,15.3902,5.5431,0.2137,5.8451,0.0000,0.0000,0.0000,98.9330,948.7128,4.4735,15.3902,5.5431,0.2137,5.8451,0.0000,0.0000,0.0000,98.9330,948.7128,4.4735,15.3902,5.5431,0.2137,5.8451,0.0000,0.0000,0.0000,55.8618,742.5029,2.0391,5.1193,2.0131,0.7999,5.3525,0.1409,0.0000,0.5362,50.3801,702.3745,3.1283,2.5883,3.8962,1.0927,5.0538,0.1688,0.0000,0.5869,70.7795,858.7852,4.2139,3.9948,2.4440,1.2619,5.0764,0.1122,0.0000,0.4785,82.7971,954.4637,6.7601,3.6219,4.2596,0.8779,5.0281,0.2611,0.0000,0.7300,1.0000,3.0000,3sus
7.8500,68.2733,1135.7932,1.2340,35.6737,1.5944,15.3499,88.6813,0.2543,0.0000,0.7931,72.8079,1077.3455,1.3588,31.7817,2.0151,11.1588,86.7870,0.4802,0.0000,1.4754,78.3411,1158.3289,2.0701,36.8319,1.7491,15.9845,93.2309,1.2332,0.0000,1.9882,67.4564,1030.9500,0.9541,36.5836,1.9576,16.1468,97.0823,0.8058,0.0000,1.2959,60.9207,1059.0215,1.1713,31.7845,2.6392,10.2103,83.7418,0.4058,0.0000,0.9587,66.1927,1057.2827,0.9391,32.3720,1.7146,12.5358,82.7672,0.1309,0.0000,0.3687,63.2363,985.2789,2.0239,2.2956,4.4064,24.0176,91.6178,0.7428,2.1765,1.4249,69.8119,987.7506,1.5385,22.9393,2.4878,10.8969,98.5611,0.6998,0.0000,1.7854,66.5320,1044.2966,1.7276,9.6115,3.4447,17.6617,91.1050,0.9761,1.1059,1.3858,6.0000,3.0000,3sut
8.5200,136.8794,1451.8887,7.0940,32.8943,7.6590,25.3155,94.2722,1.9595,0.0000,1.1234,131.8111,1295.0795,6.2987,25.5201,8.5939,13.0798,87.9172,0.8135,0.0000,0.0000,97.3299,1180.7703,2.0409,13.6909,3.0641,12.8396,94.0671,0.3725,0.0000,0.7091,80.6238,1088.9006,1.9537,33.6423,2.9735,10.7438,92.6782,0.9866,0.0000,2.1405,91.0974,1120.7799,1.2120,13.5491,2.0108,14.0231,93.6222,0.8070,0.1359,1.7292,69.0064,1041.1998,0.7974,34.2748,1.1643,13.8833,98.3828,1.0637,0.0000,2.4830,65.7863,1085.4575,1.7943,31.2311,3.8778,10.7008,90.6453,0.3185,0.0000,0.3324,72.0947,1044.2992,1.6285,31.1346,3.0651,10.2636,84.4908,0.3628,0.0000,1.0145,56.8226,1089.7803,0.8839,31.9408,1.8870,15.0355,92.4717,0.5577,0.0000,1.3952,6.0000,3.0000,3suu
4.5500,91.1341,922.6057,3.8580,16.4263,6.0559,3.5157,15.4825,0.6106,0.0000,0.3382,70.7950,889.0654,3.3527,3.0118,4.3847,3.1373,17.2617,0.4582,0.0000,0.9670,63.8568,755.8989,2.0241,9.4811,3.2066,1.8355,18.2260,0.0569,0.0000,0.0000,52.1950,749.7804,1.9664,10.7085,2.8171,3.2308,16.6913,0.5133,0.0000,1.2696,62.1597,782.2280,1.9999,3.6513,2.7256,2.2983,17.7912,0.1116,0.0000,0.2956,56.4239,776.4013,1.6229,2.8244,1.9438,3.0461,17.0167,0.4836,0.0000,1.2382,47.4003,661.3606,2.3219,2.0792,4.4839,2.9966,17.4031,0.1691,0.0000,0.4380,58.0892,757.0082,2.6672,3.3152,3.1533,4.3742,17.0387,0.0792,0.0000,0.3913,47.8406,570.2227,1.7460,4.8380,3.9860,2.1101,17.2926,0.4518,0.0000,0.8932,2.0000,3.0000,3suv
4.7000,97.8282,979.5300,3.8326,20.5625,5.9722,2.3992,17.2905,0.4601,0.0000,0.0000,51.3263,849.0857,1.8523,8.6234,3.1509,2.2149,18.7691,0.3674,0.0000,0.6341,45.5715,801.6975,1.5562,11.6677,2.8979,2.4074,18.8264,0.2819,0.0000,0.5395,48.1376,792.3892,1.5219,3.6438,2.6500,2.6824,18.9030,0.1799,0.0000,0.3951,61.2580,835.1347,2.7741,8.9007,2.6105,2.6788,18.9013,0.1815,0.0000,0.3989,47.3364,656.9059,1.7196,6.2606,3.9054,1.5132,19.2992,0.0448,0.0000,0.0000,47.6352,719.5768,0.8554,8.6817,1.5646,2.7642,18.9275,0.1535,0.0000,0.3498,35.9477,732.9572,0.9838,8.0869,2.2878,2.6158,18.8826,0.2031,0.0000,0.4329,40.0152,776.4306,3.0347,5.0497,4.7419,2.5460,18.8629,0.2282,0.0000,0.4686,1.0000,3.0000,3suw
4.1900,102.8999,1405.6852,1.1891,52.7253,1.4193,17.8455,107.1463,0.4940,2.8801,0.7300,98.6751,1374.5027,1.4295,55.3476,1.4453,14.1025,110.6598,0.4391,0.0241,0.8883,81.6190,1267.1711,2.1600,58.5898,1.2824,18.5246,97.1050,0.5414,4.1723,0.0000,91.0858,1234.4906,0.5251,29.6753,0.7380,14.0511,123.1972,1.6118,0.7887,0.7326,104.1791,1370.6080,2.2325,45.3306,0.8582,14.5883,106.1819,1.4816,1.5703,0.0000,81.8475,1328.5479,1.0558,26.1101,0.0000,11.6037,90.0783,0.2951,0.2590,0.6846,85.6200,1266.1395,0.8685,27.3790,0.8985,11.9736,122.5075,1.4491,0.6392,0.7561,62.6128,1066.7533,0.9860,46.6044,1.4056,19.5870,105.9208,0.5679,2.0256,0.5513,63.7451,1114.7446,0.7085,41.0373,0.8945,13.4437,91.1622,0.3160,0.5936,0.6521,6.0000,1.0000,3sv2
8.6000,105.8384,1576.3719,1.9690,62.4348,1.3377,6.6115,75.6319,0.2113,4.7154,0.0000,95.4582,1614.8638,2.3029,63.3525,0.4995,8.4298,72.3894,0.9222,6.5308,0.0000,91.7089,1573.7561,1.2371,66.6931,0.0000,6.0460,74.5080,1.2018,4.9746,0.0000,84.7371,1570.4194,2.1102,66.1602,0.0000,6.9991,73.1722,0.9949,4.8751,0.0000,87.5374,1361.0446,1.1053,34.1074,0.0000,7.8841,76.7384,0.0718,4.7994,0.0000,59.0414,1236.0671,0.4698,44.4198,0.0000,9.0890,76.4452,0.0266,5.5293,0.0000,59.1372,1330.8466,0.4625,57.4503,0.0000,7.2744,76.3216,1.2045,4.8174,0.0000,78.0409,1419.9071,2.6875,62.3412,0.0000,6.7265,75.7781,0.5920,4.7890,0.0000,105.4613,1554.4047,5.3519,58.1965,1.4747,8.2379,73.1391,1.0575,5.3348,0.0000,4.0000,1.0000,3sxf
4.5700,107.4009,1456.2349,4.1736,2.3967,9.7389,5.5767,65.5370,0.7668,0.0000,1.4972,107.4009,1456.2349,4.1736,2.3967,9.7389,5.5767,65.5370,0.7668,0.0000,1.4972,107.4009,1456.2349,4.1736,2.3967,9.7389,5.5767,65.5370,0.7668,0.0000,1.4972,107.4009,1456.2349,4.1736,2.3967,9.7389,5.5767,65.5370,0.7668,0.0000,1.4972,107.4009,1456.2349,4.1736,2.3967,9.7389,5.5767,65.5370,0.7668,0.0000,1.4972,107.4009,1456.2349,4.1736,2.3967,9.7389,5.5767,65.5370,0.7668,0.0000,1.4972,76.0863,1439.4498,5.2649,2.3022,7.9405,5.8771,65.7355,0.9438,0.0000,1.5269,84.4730,1441.2915,3.1626,2.9842,4.2533,5.6034,64.7558,0.8742,0.0000,1.4362,82.7498,1448.9724,3.5310,2.4300,5.3672,6.4463,61.8630,1.3075,0.0000,0.7381,3.0000,5.0000,3sym
5.1000,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,102.4002,1312.5509,3.5862,2.3252,7.9831,4.5715,49.4366,0.3517,0.0000,0.6278,82.6045,1333.9233,3.9331,2.7138,6.4097,4.9582,47.2065,0.9555,0.0000,0.7498,83.0963,1325.9670,5.4153,2.0601,6.7496,5.0005,49.6140,0.2928,0.0000,0.6454,2.0000,4.0000,3syr
3.0400,63.3643,919.8800,2.8247,10.4746,6.4964,2.0876,22.7111,0.1394,0.0000,0.5187,72.0122,991.6343,4.4205,6.7801,6.3621,3.0862,22.7700,0.2495,0.0000,0.6912,78.6279,961.7123,6.3301,7.8907,8.2863,2.9954,21.2189,0.2740,0.0000,0.7132,59.6699,949.9291,1.9236,5.0416,3.2183,2.6772,21.5812,0.3364,0.0000,0.7336,51.9334,820.0496,2.3599,14.0940,4.3361,1.9492,22.1891,0.5205,0.0000,0.9602,51.6527,793.0001,1.0451,5.9058,2.6135,3.8319,19.4905,0.3443,0.0000,0.8382,53.1501,830.2289,0.8384,10.5828,1.5518,3.3022,22.9667,0.1591,0.0000,0.5699,44.7898,722.6721,1.1996,11.0526,2.9768,3.9891,18.9558,0.4969,0.0000,1.0000,46.2953,708.1552,1.0131,15.0111,2.3496,3.1181,22.2932,0.3168,0.0000,0.7480,3.0000,4.0000,3t08
