pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
3.6600,115.1997,1277.4884,3.5619,0.0000,7.3439,9.5445,111.8644,0.1863,0.0000,0.3202,94.5191,1252.0552,3.4820,0.0000,8.6599,13.9275,107.3755,0.2431,0.0000,0.0816,80.3516,1416.2708,3.3865,0.0000,7.2974,12.1151,114.6294,0.0287,0.0000,0.0000,88.9591,1258.0154,3.3625,0.0000,7.5471,15.3807,121.4423,0.8282,0.0000,0.8654,64.0070,1300.8822,3.5459,0.0000,8.7632,11.3235,127.9633,0.1391,0.0000,0.0000,82.1748,1164.7145,3.0401,0.0000,7.2573,31.3093,123.6823,0.8321,0.0000,0.0000,76.0835,1277.0872,1.6159,0.0000,4.5060,7.9572,84.9251,0.1353,0.0000,0.3548,77.1728,1353.2517,3.7015,0.0000,6.3895,11.9926,90.9925,0.7367,0.0000,1.1991,62.3181,1255.5775,3.7602,0.0000,7.8330,20.3559,139.5108,0.3400,0.0000,0.0000,6.0000,2.0000,2qv7
3.6600,47.3763,739.9094,0.7650,42.4095,1.6938,3.8369,34.6525,0.0150,5.7572,0.0000,54.9062,722.8376,0.6035,42.0390,0.9145,2.8963,34.4149,0.0166,5.8133,0.0000,41.2918,694.2848,0.9291,40.4078,2.4377,3.0631,35.2679,0.0126,5.8164,0.0000,49.8913,688.1588,1.1310,41.0573,2.3161,3.1231,33.8597,0.1208,5.6517,0.0000,54.3858,758.7062,0.6283,36.9206,0.7262,2.6041,33.1460,0.0000,5.7947,0.0000,49.9213,834.1122,0.6668,26.2369,0.8592,3.5136,33.6944,0.0159,5.8127,0.0000,41.4147,707.1497,0.9727,36.8851,2.1223,3.7126,30.8731,0.0123,5.8214,0.0000,45.8043,750.7296,1.0652,28.4310,2.0416,2.9905,35.2290,0.0000,5.8226,0.0000,43.8997,711.6146,0.8072,27.5699,1.9559,3.6161,30.9883,0.0006,5.8334,0.0000,3.0000,2.0000,3buh
3.6600,64.8176,849.6240,2.7657,0.0000,6.8767,24.8572,91.9671,1.7750,0.0000,3.7767,54.2266,853.0847,2.1063,0.0000,5.5895,20.3565,92.1624,1.4728,0.0000,4.1585,48.3672,846.2525,2.4208,0.0000,6.5095,25.2001,88.2392,1.2987,0.0000,3.4808,57.1783,769.0422,1.8446,0.0000,5.0726,27.7002,91.7576,0.9481,0.0000,3.5298,65.0223,916.3989,2.8063,0.0000,6.0639,22.1615,83.3915,1.0480,0.0000,2.6818,55.9829,699.3579,2.0629,0.0000,5.5493,29.2079,90.5961,2.0525,0.0000,5.5250,54.6972,800.7227,1.9999,0.0000,5.5193,19.1166,91.5044,1.6101,0.0000,4.5604,61.9661,783.8415,3.4190,0.0000,7.8854,19.2629,100.8123,1.0007,0.0000,2.8002,47.4776,864.0342,2.6697,0.0000,6.9111,21.2045,91.4800,0.7640,0.0000,2.2077,8.0000,8.0000,3oy8
3.6800,72.4594,1181.0002,1.7455,16.5493,3.0918,2.4927,32.9111,0.2358,0.0000,0.0000,77.2511,1144.5547,2.2489,15.9308,3.7285,2.7797,32.4387,0.2371,0.0000,0.0000,67.8055,1144.5891,1.9490,14.0518,3.9747,3.0234,31.7796,0.3053,0.0000,0.0000,71.3499,1191.0259,1.0190,2.4308,1.6129,2.5713,32.3923,0.4418,0.0000,0.0000,53.4043,1080.4431,0.7508,10.0764,2.5298,2.4312,32.9043,0.2391,0.0000,0.0000,62.6331,1184.3973,1.0116,6.7848,1.5237,2.6018,31.7208,0.2377,0.0000,0.0000,52.6689,1153.1373,0.9289,3.2241,1.8608,2.1803,32.2841,0.2824,0.0000,0.0000,55.9840,1107.1364,0.7210,8.3495,1.1280,2.6202,32.3243,0.2457,0.0000,0.0000,62.3531,977.5030,0.9780,2.3416,2.5722,2.6207,32.3629,0.2820,0.0000,0.0000,3.0000,2.0000,3isj
3.6800,117.9919,1749.3204,3.0612,16.4092,4.7241,8.4140,72.9778,0.0000,0.0000,0.0000,104.3672,1600.8422,2.6949,0.0000,4.4145,17.6873,123.4297,0.0163,0.0000,0.0000,97.8213,1638.5525,3.0630,19.5241,4.1919,5.6851,71.8404,1.4674,0.0000,1.0000,105.0164,1706.3218,3.7077,25.5345,2.8451,10.2922,75.1741,0.3558,0.0000,0.0000,110.2780,1684.3118,3.5003,21.7438,2.3098,7.9942,79.5683,0.1430,0.0000,0.0000,96.4964,1514.8492,2.6575,2.6578,4.2213,6.7953,93.5829,0.0000,0.0000,0.0000,100.4435,1614.9102,2.2775,19.7862,1.4848,6.7611,88.7725,0.2237,0.0000,0.0000,87.1759,1443.8781,1.4632,18.3558,2.9919,5.7310,107.9801,0.8787,0.0000,0.0000,85.3854,1469.5363,2.3782,20.1211,2.6988,15.0339,123.2408,0.4594,0.0000,0.0000,6.0000,3.0000,3ioc
3.6800,54.3478,700.6048,0.7522,2.5587,2.1610,0.0000,0.0000,0.0000,0.0000,0.0000,61.5699,693.2578,1.3685,6.0306,2.1090,0.0000,0.0000,0.0000,0.0000,0.0000,65.4618,725.0729,1.7525,5.4695,2.1374,0.0000,0.0000,0.0000,0.0000,0.0000,65.3215,720.6978,1.0177,1.0762,1.2614,0.0000,0.0000,0.0000,0.0000,0.0000,52.5071,705.6020,0.4336,2.9317,1.0286,0.0000,0.0000,0.0000,0.0000,0.0000,57.8838,732.3199,1.2606,2.2493,1.5656,0.0000,0.0000,0.0000,0.0000,0.0000,45.2167,674.0809,2.1379,0.7556,4.1549,0.0000,0.0000,0.0000,0.0000,0.0000,47.8042,699.0287,1.7222,3.5111,2.9968,0.0000,0.0000,0.0000,0.0000,0.0000,68.3675,681.2585,1.9148,8.3041,1.7819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1c3x
3.6900,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5435,1238.3976,3.0228,0.0000,5.2759,3.1795,48.1651,0.2138,0.0000,0.0000,101.5835,1251.9788,6.4189,0.0000,6.2459,7.7577,55.3022,0.9349,0.0000,0.0000,1.0000,1.0000,3clp
3.6900,75.4807,1033.6932,1.6309,2.9450,3.6995,2.9906,42.7641,0.0000,0.0000,0.0000,66.9256,1076.0337,1.6827,6.4365,3.1685,4.0725,43.0265,0.1308,0.0000,0.0000,68.4495,1027.9376,1.3397,4.9980,2.6963,4.0804,42.5615,0.0000,0.0000,0.0000,65.0556,1028.5227,1.0059,3.4280,2.6146,4.6060,43.9148,0.2165,0.0000,0.0000,58.1261,1062.7014,0.7961,3.8566,2.2534,3.9598,41.6528,0.1611,0.0000,0.0000,68.3868,1082.7070,1.7603,8.9439,2.1512,3.9566,43.9753,0.0012,0.0000,0.0000,61.8928,1028.6394,0.9957,3.7832,2.2699,4.2727,42.9378,0.1423,0.0000,0.0000,71.1688,1015.9500,1.5173,3.6051,2.6061,3.3631,44.0904,0.1483,0.0000,0.0000,55.5442,1018.7601,1.9987,3.6944,3.7411,4.0674,41.0956,0.0492,0.0000,0.0000,2.0000,3.0000,2a8g
3.6900,60.0930,964.5619,2.1684,3.3846,5.2001,7.1267,64.7192,1.0092,0.0000,0.8617,57.9523,907.1746,1.4204,5.3236,3.5689,7.1180,66.2159,0.3870,0.0000,0.5871,46.5387,786.0934,1.6976,4.6565,4.8234,8.2985,67.6939,0.6502,0.0000,0.5521,54.8048,935.9437,1.5361,6.2628,2.8832,7.2376,64.1886,0.4404,0.0000,0.1301,51.7227,842.8574,1.1238,5.2540,2.5462,7.3635,66.1536,0.5076,0.0000,0.8615,40.2028,827.6350,1.0402,5.8295,2.6752,7.6316,64.5996,0.6006,0.0000,0.9450,50.5181,856.7106,1.6792,8.4287,3.3669,6.5190,68.3914,0.5685,0.0000,0.0986,49.1506,752.4923,1.6866,3.4893,4.0540,8.6708,60.1680,0.4066,0.0000,0.3233,47.8425,926.3636,0.4694,3.4142,0.7830,6.9356,67.7454,0.1325,0.0000,0.0000,3.0000,2.0000,3d7b
3.7000,50.1176,652.5010,2.2810,1.7244,5.6584,5.4054,17.3003,0.4820,0.0000,0.9760,49.9433,605.2966,3.0972,0.8508,6.8680,4.8392,17.4238,0.5204,0.0000,1.0600,48.5015,621.1613,1.5548,5.6922,3.7407,4.7064,17.5034,0.4408,0.0000,0.9684,45.9430,565.3362,1.7575,2.0344,4.7918,4.3383,17.1222,0.5881,0.0000,1.2344,48.4291,600.1019,1.7540,2.2266,4.2225,3.3798,18.1245,0.4957,0.0000,0.6385,30.6049,508.9261,2.4346,0.0000,6.6152,6.2271,17.3445,0.0819,0.0000,0.3655,47.2153,567.8097,2.1293,0.7803,4.7959,3.6393,17.7930,0.6951,0.0000,1.1771,35.9246,576.0367,1.5991,0.5157,4.0512,5.3176,17.6106,0.3387,0.0000,0.8122,26.8058,521.0707,2.0320,0.0000,5.5128,5.1193,17.1823,0.3441,0.0000,0.8885,2.0000,5.0000,1bcj
3.7000,55.4866,807.2604,1.4527,36.3306,2.9795,6.7731,33.3291,0.4069,1.2124,0.0000,42.4239,805.1857,1.2391,29.3376,3.4614,6.6530,35.3024,0.1155,0.4818,0.0000,34.4794,811.0191,1.2266,23.5942,3.4527,7.1769,35.4836,0.0896,0.4336,0.0000,56.3586,876.5037,1.7116,35.6494,1.3797,6.8860,35.4839,0.0846,0.4145,0.0000,41.4333,857.7069,0.7162,29.7027,1.3601,6.7399,33.3011,0.1652,0.8306,0.0000,39.7080,804.1573,0.7761,34.0916,1.8887,7.0906,31.2948,0.3452,1.1779,0.0000,52.5205,780.5392,0.6642,35.6838,0.6886,6.6618,34.1925,0.1302,0.6781,0.0000,42.6999,756.7330,0.7968,21.2848,2.4405,7.2855,35.1417,0.1346,0.7341,0.0000,40.1101,799.7646,1.4322,24.8935,2.8980,6.8386,34.7246,0.0987,0.3768,0.0000,2.0000,3.0000,3l59
3.7000,98.5490,1920.6179,4.6484,0.0000,9.4563,16.8058,124.6787,0.5378,0.0000,0.6759,103.5119,1773.0973,3.8639,0.0000,9.0156,15.3349,107.2278,0.2229,0.0000,0.2445,94.5298,1839.7437,3.5886,0.0000,8.6661,14.9581,110.6173,0.3079,0.0000,0.0000,94.4068,1792.8574,4.4153,0.0000,10.1080,11.1968,109.2853,0.0454,0.0000,0.0000,103.0382,1867.0105,3.5663,0.0000,7.6008,22.1707,119.0945,0.8017,0.0000,0.2272,95.7269,1792.2097,3.6426,0.0000,7.5236,18.0810,130.3962,0.4982,0.0000,0.6217,122.1023,1644.5250,2.4483,0.0000,5.7860,10.8820,115.5476,0.0521,0.0000,0.0000,99.3448,1713.5785,2.9174,0.0000,7.2388,10.2611,114.9889,0.1537,0.0000,0.0000,91.3856,1742.3779,2.6268,0.0000,7.1059,13.1848,121.8270,0.3874,0.0000,0.0000,8.0000,2.0000,1gz3
3.7000,104.2145,1807.7434,3.2336,0.0000,7.8080,16.4787,106.0824,0.1528,0.0000,0.0000,103.3093,1810.5878,3.6948,0.0000,8.1533,16.9716,114.3996,0.1328,0.0000,0.0000,123.5692,1677.9231,4.6156,0.0000,9.4751,13.3191,123.3505,0.3070,0.0000,0.0000,95.6930,1785.0487,2.9617,0.0000,7.3123,15.0860,115.1958,0.0385,0.0000,0.0000,112.0542,1726.7806,3.7027,0.0000,7.0365,25.5799,117.9193,0.8906,0.0000,1.3308,99.0281,1843.0284,3.5053,0.0000,7.5648,13.9511,128.0937,0.5683,0.0000,0.0000,109.3291,1731.2886,4.4212,0.0000,7.7629,19.3740,122.8386,0.6802,0.0000,1.0554,104.8619,1726.6865,4.4661,0.0000,8.7409,17.0534,130.4966,0.3419,0.0000,0.0000,118.6597,1718.4966,4.5880,0.0000,7.2715,20.3737,128.7073,1.5454,0.0000,2.2542,8.0000,2.0000,1gz4
3.7000,51.7406,525.4761,1.9815,0.0000,5.2687,3.8542,4.1210,0.0000,0.0000,0.0000,49.9767,528.8623,2.0814,0.0000,5.4596,3.7240,4.0743,0.0000,0.0000,0.0000,39.1074,493.6594,2.0510,0.0000,5.3517,2.7420,4.5833,0.0002,0.0000,0.0000,38.2550,474.1958,1.8411,0.0000,5.1160,2.9597,4.6629,0.0000,0.0000,0.0000,36.8880,552.0213,1.5408,0.0000,4.0179,4.7030,3.8227,0.0376,0.0000,0.0000,34.6884,464.5804,1.6877,0.0000,4.9629,0.8917,5.2800,0.0000,0.0000,0.0000,31.0098,458.0166,1.9217,0.0000,5.5051,1.4076,5.0396,0.0000,0.0000,0.0000,35.2799,502.9957,1.1844,0.0000,3.6264,4.3699,4.0088,0.0135,0.0000,0.0000,37.3091,478.8589,1.6537,0.0000,4.2350,2.9874,4.4774,0.0000,0.0000,0.0000,3.0000,0.0000,1pdz
3.7000,79.3450,907.4219,2.1670,44.3735,3.5840,7.1604,30.2814,0.0312,4.0799,0.0000,75.5901,865.4638,1.4179,40.1689,3.1296,9.4551,28.8183,0.0056,3.4244,0.0000,77.5187,895.5022,1.2380,43.1474,2.7638,9.4303,26.3590,0.6152,6.1335,0.0000,66.0904,873.0272,1.5123,25.3833,2.8435,7.3875,29.1210,0.0293,3.3982,0.0000,59.2928,838.2947,1.7209,31.1264,2.7293,9.0406,27.9331,0.0202,3.2249,0.0000,76.2960,852.4768,1.6526,34.0899,1.7344,9.0671,29.3232,0.3371,3.0596,0.0000,70.9596,795.9528,0.7904,40.6121,0.6948,7.6220,27.4661,0.2869,5.9581,0.0000,58.5856,832.1624,1.8827,29.8530,3.0306,8.7053,28.5956,0.0532,2.9204,0.0000,70.4760,828.6129,1.6015,39.5908,1.6229,8.6812,27.8617,0.2302,2.8929,0.0000,5.0000,0.0000,1wht
3.7000,103.8279,1506.1587,1.8980,40.5504,2.1641,12.8310,99.3277,0.0769,0.0000,0.0000,93.6411,1450.2061,2.1855,46.0410,3.2674,9.8560,84.8648,0.3791,0.0000,0.2192,101.3178,1434.3796,2.3913,26.0870,3.2112,15.4727,95.3439,0.1555,0.0000,0.0000,86.3491,1249.0426,1.2333,36.7686,2.9721,9.2718,101.6275,0.3526,0.0000,0.0000,69.8486,1345.5721,1.9791,28.5687,4.4389,10.1258,77.3831,0.2625,0.0000,0.1268,68.6041,1340.9318,2.2454,24.1296,4.7832,9.2530,80.0614,0.0101,0.0000,0.0000,78.2884,1262.3418,1.7744,29.1725,3.8632,7.6344,87.1647,0.0327,0.0000,0.0000,88.7438,1411.2983,0.8303,22.4523,1.1075,8.3293,112.7935,0.3562,0.7329,0.0000,81.9052,1376.7069,0.8442,20.3533,1.5469,8.9347,101.2917,0.0005,0.2575,0.0000,8.0000,0.0000,2bvr
3.7000,58.8925,663.2117,1.2514,5.0426,3.2541,0.0000,0.0000,0.0000,0.0000,0.0000,57.3731,671.7324,1.0331,4.6250,2.7825,0.0000,0.0000,0.0000,0.0000,0.0000,51.9356,636.0152,1.2947,1.9420,2.9000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8174,617.1360,0.8254,2.2221,1.6464,0.0000,0.0000,0.0000,0.0000,0.0000,56.8051,570.8741,0.9581,3.2672,2.1021,0.0000,0.0000,0.0000,0.0000,0.0000,59.1553,575.4971,1.4680,5.8876,2.1088,0.0000,0.0000,0.0000,0.0000,0.0000,43.9504,557.5836,0.5430,4.2901,1.8468,0.0000,0.0000,0.0000,0.0000,0.0000,73.0848,705.0978,4.5629,4.4440,4.2473,0.0000,0.0000,0.0000,0.0000,0.0000,39.5320,481.0378,0.9756,5.0313,2.4792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2fx6
3.7100,85.2110,1181.7041,2.7157,0.0000,3.9863,10.9238,62.9065,0.6470,0.0000,1.3915,91.2717,1176.6696,3.0144,0.0000,4.1654,9.4708,71.6860,0.0263,0.0000,0.0000,83.3875,1206.9178,2.0200,0.0000,2.0628,11.3370,64.1783,0.2226,0.0000,0.8368,75.6306,1208.1487,1.8805,0.0000,2.6823,9.6938,67.1702,0.0942,0.0000,0.1696,61.9548,1061.6238,1.9715,0.0000,4.1722,11.5615,62.5792,0.1499,0.0000,0.2167,77.3971,983.5264,1.5502,0.0000,3.0051,8.1101,77.0828,0.0003,0.0000,0.0000,60.1291,1019.4312,1.3393,0.0000,2.5598,11.6756,62.4117,0.3197,0.0000,1.1089,72.8635,1169.2502,1.7196,0.0000,1.5211,11.2082,68.6775,0.9330,0.0000,0.8295,56.6537,1000.6713,1.5375,0.0000,3.3808,12.1088,86.3489,0.3679,0.0000,0.0000,4.0000,2.0000,2vfk
3.7100,69.4002,669.1810,2.4424,3.7293,4.9242,4.2077,5.4207,0.0000,0.0000,0.0000,72.8234,652.8441,3.1317,2.3169,5.6748,2.6480,5.4110,0.0597,0.0000,0.0000,74.8950,680.4520,2.7022,3.2657,4.3447,4.3529,5.1960,0.0090,0.0000,0.0000,63.8877,706.3690,3.2943,3.0000,3.4908,4.2449,5.2640,0.0074,0.0000,0.0000,65.2454,682.5746,3.1286,3.0546,3.8943,1.6455,5.7449,0.2947,0.0000,0.0000,60.3393,720.1068,3.4564,3.0787,3.4338,4.3212,5.3280,0.0007,0.0000,0.0000,68.2250,670.1089,4.0773,3.5225,4.1734,4.5796,4.8447,0.1431,0.0000,0.0000,64.8866,619.0640,2.3615,2.5398,2.1141,2.8137,5.6605,0.0679,0.0000,0.0000,66.2827,640.7939,4.4436,3.6876,4.3501,2.4238,5.9845,0.1323,0.0000,0.0000,3.0000,1.0000,3fj7
3.7100,70.1739,1006.6898,2.6219,11.4355,5.5799,6.2925,35.0256,0.3009,1.6460,0.0000,68.4865,978.9434,2.3462,9.6938,5.2642,6.7103,36.5461,0.4486,1.6657,0.0000,59.3908,913.9145,2.1598,4.6667,5.5838,8.4804,35.7576,0.0547,1.6582,0.0000,59.5386,914.0627,2.3064,4.4860,5.7459,8.5039,35.7575,0.0477,1.6339,0.0000,57.7747,929.0047,1.7529,12.1527,4.1090,2.9793,32.8508,0.0187,1.6567,0.0000,51.5628,920.9025,1.3681,5.0281,3.7975,5.6407,36.0157,0.0229,1.6514,0.0000,53.7043,899.0140,1.1547,21.6885,2.6410,3.2590,33.4850,0.0141,1.6345,0.0000,58.2722,847.2562,2.0806,5.0533,4.8293,6.9197,36.3291,0.0048,1.6377,0.0000,54.2820,848.5841,1.5511,23.0913,2.9631,6.6851,35.1823,0.0556,1.6404,0.0000,3.0000,0.0000,3g32
3.7200,66.0551,826.6951,1.5954,34.5424,2.7075,3.8952,17.1449,0.0153,0.0000,0.0000,46.1993,742.6256,1.7947,35.9000,3.1825,2.7478,16.1733,0.0604,0.0000,0.0000,44.8710,709.4944,2.2539,20.4007,4.4234,2.8709,17.6424,0.0659,0.0000,0.0000,31.8603,652.8328,1.9596,17.0397,5.5184,3.6426,15.4876,0.1157,0.0000,0.0000,60.0620,729.0520,1.7402,38.8599,1.2260,2.7618,17.3059,0.0075,0.0000,0.0000,47.8598,738.1774,1.7792,30.8264,2.2177,2.9816,16.5000,0.0132,0.0000,0.0000,47.2118,695.7563,1.5768,43.3218,1.4886,3.3138,17.6230,0.0000,0.0000,0.0000,38.0920,695.3078,1.0999,11.5660,2.9404,2.8226,16.8770,0.0594,0.0000,0.0000,38.8953,560.8387,1.1150,34.0887,2.4784,4.0581,17.2132,0.0000,0.0000,0.0000,3.0000,0.0000,1ai5
3.7200,45.3466,713.3504,3.1555,2.2974,9.1949,9.6267,13.9369,0.3192,0.0000,0.8005,38.8464,707.2711,3.3414,2.7821,9.2493,8.7047,14.7391,0.3102,0.0000,0.8470,39.4075,713.6219,2.7747,6.0673,7.9125,8.7432,12.9683,0.1451,0.0000,0.6723,39.7654,694.4181,3.4099,3.8178,9.0339,12.1813,11.4120,0.4759,0.0000,0.8340,45.1425,721.4869,2.3229,2.2726,6.6640,8.8304,14.6353,0.2689,0.0000,0.7886,38.2421,721.3445,2.2443,3.5081,6.8333,10.8085,11.5579,0.4498,0.0000,0.4551,40.4919,694.9249,2.2743,2.3065,6.5540,9.4805,13.5001,0.4257,0.0000,0.7610,37.8975,694.6588,1.8953,1.6554,5.8511,7.6285,14.0480,0.1533,0.0000,0.7866,36.8629,685.2753,3.0689,1.1525,7.8860,9.5864,12.5951,0.3513,0.0000,0.7451,5.0000,1.0000,1grp
3.7200,81.7365,1398.9597,5.3065,0.0000,9.4475,8.9386,79.5747,0.7473,0.0000,1.9798,81.3727,1389.5188,4.6445,0.0000,8.1865,9.5029,73.7454,0.7596,0.0000,1.9491,91.6211,1363.6445,5.9532,0.0000,10.3630,7.6583,77.1129,0.7557,0.0000,0.5400,65.4608,1340.7771,2.9902,0.0000,6.2060,10.9156,79.9339,0.3463,0.0000,0.6898,80.3335,1210.2814,2.4343,0.0000,5.3781,8.5377,76.6361,0.4445,0.0000,1.2149,77.9992,1349.5964,4.2833,0.0000,6.8136,6.8001,74.0913,1.0280,0.0000,2.1334,76.6475,1307.8651,3.8375,0.0000,6.0621,9.2291,73.7923,0.9397,0.0000,2.1217,72.2608,1236.4915,2.6116,0.0000,5.2350,9.1878,72.8965,0.3669,0.0000,1.0062,70.7615,1358.3710,3.4929,0.0000,5.0459,8.6500,79.5826,0.7448,0.0000,1.9413,4.0000,8.0000,3f5l
3.7200,135.1902,1939.0010,4.9493,2.5034,10.9794,22.2139,191.7737,0.2619,0.0000,0.0000,128.2046,1950.4703,4.6966,8.8444,10.3884,22.8116,198.7264,0.7327,0.0000,0.0000,129.7112,1935.7988,3.6034,3.5046,8.6740,22.3126,194.4773,0.3605,0.0000,0.0000,123.8055,1943.7446,6.2975,10.7126,11.1013,25.1879,160.3457,0.9294,0.0000,1.4570,124.6107,1951.3488,3.9939,2.4878,8.7121,21.2482,182.2393,1.1565,0.0000,0.9882,105.2526,1786.8448,3.7821,11.1688,6.3710,36.0614,267.3938,0.6578,0.0000,1.6863,111.6053,1928.1982,6.4218,3.8020,11.8111,21.3933,172.1827,0.7111,0.0000,0.2654,87.1750,1695.7004,3.0550,3.9814,7.1121,34.6388,268.7740,1.6742,0.0000,3.0994,95.0003,1895.8290,3.9488,8.6982,8.1187,23.0923,150.2671,0.7377,0.0000,1.1964,9.0000,5.0000,2am4
3.7200,43.9847,637.1567,1.6907,15.4186,4.2301,4.7421,4.8200,0.0000,0.0000,0.0000,46.0368,658.6544,2.6308,18.6166,5.3034,3.8488,6.3924,0.1449,0.0000,0.0000,42.1743,646.8340,2.3645,27.7258,4.2860,4.7060,4.9936,0.0917,0.0000,0.0000,37.5129,617.6877,1.5899,18.3822,3.8838,6.3017,4.7479,0.0130,0.0000,0.0000,40.2783,507.7022,1.6846,10.7808,4.6415,2.6184,6.5458,0.0000,0.0000,0.0000,48.6880,641.8208,2.1505,2.2265,3.9304,6.0842,3.9817,0.0817,0.0000,0.0000,40.1678,559.7115,2.0492,7.4902,4.2763,3.8840,5.7985,0.0015,0.0000,0.0000,32.9679,605.8733,1.4546,10.2437,2.9779,3.3312,6.0335,0.0000,0.0000,0.0000,40.3059,669.2353,1.4462,3.7318,2.2163,5.4698,4.4881,0.0247,0.0000,0.0000,3.0000,4.0000,4tln
3.7300,75.1081,739.3771,3.9307,0.0000,6.6844,4.9533,8.9238,0.0000,0.0000,0.0000,69.5336,693.2698,3.2836,0.0000,6.3890,2.2463,11.8055,0.3793,0.0000,0.7851,70.0156,692.4719,3.4001,0.0000,6.4241,2.3711,11.8570,0.3317,0.0000,0.7395,61.0170,791.0604,2.9309,0.0000,5.5339,2.5912,11.4742,0.4068,0.0000,0.6607,71.0171,697.5519,2.5603,0.0000,4.9357,3.4787,11.7586,0.1021,0.0000,0.3809,61.8330,764.6002,2.9681,0.0000,5.1599,3.0647,12.1990,0.0495,0.0000,0.2899,65.4542,739.9390,2.6209,0.0000,4.7366,7.2691,7.6018,0.0741,0.0000,0.0000,62.1040,773.4670,1.9293,0.0000,3.4767,5.1352,10.0329,0.0661,0.0000,0.0000,64.1032,766.5695,0.9387,0.0000,1.6288,4.9543,9.6249,0.0139,0.0000,0.0000,4.0000,1.0000,3fjg
3.7400,66.9591,1233.6692,2.0720,19.3882,4.0602,9.5919,54.6868,0.5560,0.0000,1.0332,67.2837,1232.5325,2.1658,19.4093,4.1492,9.5999,54.1707,0.5331,0.0000,1.0293,64.7463,1230.8243,1.9950,18.5465,3.9521,9.6062,54.6923,0.5530,0.0000,1.0324,48.0919,1200.4005,1.9402,10.0845,4.4101,9.5768,54.7368,0.5672,0.0000,1.0072,47.6303,1174.5726,1.7834,23.1011,3.9038,9.7545,54.1426,0.7270,0.0000,0.9958,44.8023,1163.8634,1.8248,23.7041,3.7566,9.3014,53.5837,0.5816,0.0000,1.1438,63.2566,1169.8910,1.7716,2.6978,4.0728,7.9491,54.1548,1.3641,0.0000,1.9930,46.8521,1158.5677,1.7693,23.6031,3.8931,9.6855,54.1529,0.7384,0.0000,0.9965,54.8069,1188.6975,1.2947,16.0755,2.4666,9.0512,54.2599,0.6383,0.0000,1.1345,3.0000,8.0000,2wq5
