pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
5.5600,55.0582,622.6791,5.3132,0.0000,11.6769,3.1990,6.6804,0.0049,0.0000,0.0782,58.2311,627.0431,3.0419,0.0000,7.3338,2.3161,7.5160,0.0000,0.0000,0.0000,2.0000,5.0000,2jdn
5.5700,81.6136,1126.7438,3.3833,0.9599,7.7763,2.7206,51.6298,0.2878,0.3541,0.0000,68.4652,1059.7703,3.2287,0.5624,7.4237,2.6666,52.5627,0.0888,1.0000,0.0000,4.0000,1.0000,1njd
5.5700,58.8766,977.1841,0.7411,23.0869,1.2158,4.0804,33.2486,0.0000,0.7365,0.0000,58.3966,865.0894,1.4375,23.1122,2.6996,0.7337,28.6108,0.0000,0.5070,0.0000,4.0000,2.0000,2nmx
5.5700,62.6769,980.7781,1.7692,21.0465,4.2158,5.7137,28.2820,0.9929,0.5840,1.6587,55.3001,991.6399,1.9476,16.9709,4.9945,9.3638,28.2440,0.7056,0.0000,1.1325,6.0000,4.0000,3bex
5.5700,125.2098,1819.8165,4.0654,13.1096,7.8638,15.9813,132.6658,0.4955,0.0000,0.0000,121.5780,1926.5642,3.0911,13.6642,5.4609,11.7177,115.0108,0.2225,0.0000,0.0000,7.0000,6.0000,3coz
5.5700,100.4861,965.2776,5.6919,22.5098,7.8892,5.3004,15.7433,0.8577,0.0000,1.0000,73.8880,902.2737,3.0440,18.9966,3.0620,1.5862,17.1771,0.6914,0.0000,1.6785,2.0000,4.0000,1jak
5.5800,70.5753,1025.8574,2.1316,47.2814,2.9069,11.9808,29.5779,0.9595,2.3129,1.3515,70.2977,1022.7916,1.1690,43.9924,1.7766,9.1344,32.2316,0.9284,2.3215,0.7445,3.0000,0.0000,3jup
5.5900,82.0598,936.5914,2.7981,3.7330,5.8866,11.9015,51.4357,0.9075,0.4367,1.2673,57.9130,791.4341,1.1276,14.5354,2.2555,12.9559,53.4964,0.5109,0.0689,0.5182,6.0000,6.0000,1f4x
5.5900,288.1186,3703.2891,12.2940,112.6599,18.9535,84.8792,541.3877,2.8439,14.6951,3.8435,227.5823,3581.2151,9.7145,103.6678,17.9719,78.1544,592.1288,3.4448,10.6889,3.1613,30.0000,7.0000,1fo0
5.5900,87.2879,1382.9363,4.6055,2.5038,10.0969,28.5343,230.7255,1.0837,0.0000,2.0740,88.0196,1363.6444,4.2014,1.9143,9.2948,34.1918,218.7996,0.7191,0.0000,1.6575,12.0000,11.0000,3gxy
5.5900,85.6332,873.4583,1.7662,53.9641,1.9262,2.6937,16.6490,1.5044,0.5370,0.0000,71.9630,794.5751,2.1760,57.8032,1.3676,4.6557,15.7000,0.4275,0.5503,0.0000,2.0000,1.0000,1mfi
5.6000,115.7501,1839.3893,3.5740,44.9252,7.0802,39.1714,346.9756,1.0899,0.0000,1.4400,101.1635,1737.8815,3.7279,17.4800,8.3794,66.0481,316.1666,1.8281,8.3389,2.7899,19.0000,6.0000,1o9d
5.6000,93.2253,1400.7643,3.2920,25.6178,4.7594,25.4167,270.8000,0.2247,5.3983,0.5623,84.6962,1339.7135,2.0457,27.1912,3.3634,26.7217,289.2465,0.1219,5.8987,0.4065,11.0000,10.0000,3e6y
5.6000,74.2896,1373.3221,1.6126,87.0451,1.4342,7.0291,42.0467,0.2637,5.9825,0.0000,53.7775,1471.9219,1.1621,60.6723,1.8703,9.0964,42.5865,0.0448,7.6662,0.0000,4.0000,6.0000,3qps
5.6000,86.8318,1257.8396,4.9936,51.0242,5.7963,10.4645,100.7563,0.3976,4.5772,0.0000,77.6493,1204.6917,3.8288,44.8193,5.9480,6.2238,91.3698,0.3262,1.4750,0.0000,3.0000,2.0000,3bl1
5.6000,56.5344,638.3484,0.8505,0.0000,2.1437,0.0000,0.0000,0.0000,0.0000,0.0000,49.7811,640.2899,0.6631,0.0000,2.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1vfn
5.6000,80.3657,1127.9167,0.8362,64.7027,0.9198,4.4833,39.5612,0.0586,0.0474,0.0000,71.0917,1120.7885,0.9595,65.5425,1.3704,1.5321,36.9163,0.1105,0.6010,0.0000,4.0000,0.0000,3qce
5.6200,54.6343,749.9689,2.1047,3.0717,5.5579,6.3194,7.3892,0.2666,0.0000,0.0000,55.2582,747.1032,1.9334,3.0029,5.3692,6.0582,7.3398,0.3091,0.0000,0.0000,4.0000,1.0000,3lpl
5.6200,111.1794,1629.8584,3.2184,9.4643,4.7909,20.7653,146.3656,1.3609,0.0000,1.4778,112.3946,1643.9951,4.2501,18.5779,4.7644,16.9947,135.7908,0.9480,0.0000,1.4507,5.0000,3.0000,3ldp
5.6200,110.5929,1538.1971,2.9580,40.6295,6.3375,35.5177,238.2380,0.8657,11.1867,0.9224,101.8546,1491.7136,2.5296,27.8504,5.6302,46.5375,260.5138,0.3015,23.9446,0.0000,19.0000,3.0000,1a08
5.6200,86.8049,1158.3367,1.9492,49.9403,4.0885,5.6112,44.6514,0.0000,0.4732,0.0000,83.9657,1177.1543,2.0162,44.8325,3.6504,6.1092,34.1549,0.2114,0.2545,0.8138,10.0000,2.0000,3e3c
5.6200,61.3212,505.8540,2.6264,19.5608,5.1029,2.6524,1.2099,0.1080,0.0000,0.4643,62.2967,505.0357,2.3767,19.4742,4.3626,2.6276,1.2156,0.1132,0.0000,0.4603,3.0000,1.0000,3ip9
5.6200,66.6249,1210.3588,1.2524,70.5579,1.5518,12.4810,77.8771,0.4856,18.6801,0.0000,64.5117,1201.6876,1.2700,70.4331,1.7336,12.3517,75.7936,0.4438,18.7078,0.0000,6.0000,5.0000,3nes
5.6200,106.3252,1349.0868,4.0246,6.9414,6.5540,4.7538,55.4207,0.6978,0.0000,0.0000,101.7502,1348.0331,3.8669,7.3178,6.4921,4.7498,55.7798,0.8796,0.0000,0.0000,4.0000,0.0000,1ejn
5.6300,66.7184,817.3561,1.0229,61.4240,0.8333,28.3096,47.6213,0.2259,43.0116,0.0000,55.0843,815.0486,0.5089,57.1117,0.8759,30.9479,47.1242,0.1486,39.6091,0.0000,14.0000,1.0000,3l1n
5.6300,118.9677,1313.8071,2.2324,37.1634,5.5986,7.9435,71.3042,0.0540,6.9192,0.0000,117.2756,1312.9911,2.3214,36.7949,5.8015,7.5568,73.5384,0.1290,6.7225,0.0000,10.0000,3.0000,3gy3
5.6300,86.2238,947.2700,2.3883,44.7337,2.5213,4.9248,38.1121,0.6440,1.5929,1.0000,81.4065,903.6970,1.8205,36.5953,0.4444,5.0694,36.6862,0.5814,2.2602,0.9991,4.0000,0.0000,3rf5
5.6400,78.4170,521.9103,1.6431,0.0000,2.2592,1.4195,0.5346,0.1463,0.0000,0.0000,72.8166,522.3067,3.3972,0.0000,1.7032,1.9294,0.6398,0.0038,0.0000,0.0000,2.0000,4.0000,2reg
5.6400,122.0449,1637.3943,2.6522,50.7414,5.8273,70.7408,406.8260,1.3722,5.3437,1.7602,126.7347,1696.7108,3.0533,48.3101,6.6422,58.5128,405.1432,1.0994,5.7070,1.0276,22.0000,4.0000,3fwv
5.6400,90.7239,1311.0913,1.1794,70.7051,1.3663,4.5940,60.9744,0.4134,7.5090,0.0000,87.8059,1311.2000,1.2574,67.6832,1.7514,4.4561,61.4935,0.6201,7.5401,0.0000,4.0000,1.0000,3iw7
5.6400,91.5015,1330.0647,4.2113,31.1232,8.7798,41.5926,187.2404,1.6982,1.3067,1.0384,90.8820,1277.5746,5.4675,30.6887,10.1442,26.4321,210.7376,1.3724,0.7738,1.1392,12.0000,1.0000,3s8l
5.6400,35.2119,479.2003,0.9777,0.0000,2.1138,0.0093,0.8592,0.0000,0.0000,0.0000,31.0462,372.1521,1.4146,0.0000,3.9072,0.1043,0.8151,0.0000,0.0000,0.0000,2.0000,2.0000,1f57
5.6400,137.6534,2114.8728,5.7166,0.0000,12.1131,48.3927,286.7032,1.7040,0.0000,0.9598,120.3126,2213.9602,4.2539,0.0000,9.8354,37.9253,249.2695,0.5300,0.0000,0.4941,11.0000,4.0000,1lrt
5.6400,62.2821,935.1600,1.6127,33.4286,2.2511,12.7965,38.9102,0.1887,1.5419,0.4930,71.2245,1046.1472,2.6725,40.8687,3.2962,8.7742,35.5920,0.8335,0.7816,0.0000,6.0000,1.0000,1z9g
5.6400,79.5284,1274.9496,1.7183,36.4877,2.9047,5.3440,75.9151,0.3795,6.0124,0.0000,79.5826,1252.9955,2.0968,37.9390,2.9069,7.2791,73.5128,0.8185,5.9382,0.0000,3.0000,2.0000,2ojg
5.6400,117.8647,1523.4579,2.8377,31.3584,5.2054,14.4305,157.6132,1.1459,11.5891,0.0000,103.9937,1486.6669,2.2236,13.9453,3.3365,15.5011,148.6668,0.8814,15.7460,0.0000,5.0000,1.0000,1y3v
5.6400,57.1003,975.8174,1.6123,8.4589,3.2045,7.0802,54.0912,0.6043,3.8390,0.0000,59.9630,985.3655,1.8597,7.6415,2.5335,6.4707,53.9136,0.8298,3.6536,0.0000,2.0000,2.0000,1y3y
5.6500,128.8695,1216.3091,4.9039,0.0000,11.7257,16.4900,137.6134,1.1176,0.0000,1.0000,109.8728,1174.5156,4.1074,0.0000,10.3350,18.0086,144.8507,1.4409,0.0000,1.8764,8.0000,3.0000,3q7q
5.6600,70.2230,737.7301,3.8563,9.0916,7.1274,11.6844,15.7132,0.1686,0.0000,0.5650,71.4132,722.5703,3.7041,8.3652,7.2004,6.6863,19.6618,0.0022,0.0000,0.0000,6.0000,2.0000,3td4
5.6600,149.0442,2671.1667,4.5822,89.7034,7.5403,78.0184,523.8373,4.0944,0.7957,6.0060,203.6780,2791.0205,7.8782,91.2319,10.1265,68.4368,622.1935,4.9480,5.2274,4.0764,27.0000,7.0000,3ery
5.6600,186.2861,2701.0576,4.7697,78.2041,10.9490,69.1957,388.9082,1.2458,3.8879,1.2994,188.3244,2735.5461,4.9837,71.9418,9.0609,75.8046,387.3182,1.4297,3.9585,2.0244,30.0000,7.0000,2aod
5.6600,94.4324,1412.1154,2.5919,71.2253,1.1324,13.7406,123.3277,0.4031,14.7105,0.0000,96.5670,1334.8641,4.4641,69.7483,3.4114,14.9117,127.1520,0.3064,18.6245,0.0000,7.0000,5.0000,1n5r
5.6600,90.1828,1407.3761,2.3037,45.4546,0.7811,46.5886,185.3398,0.7055,45.1577,0.0000,78.7813,1280.1434,1.7157,40.8509,0.9874,48.9522,205.6755,0.7785,49.4195,0.0000,8.0000,0.0000,1nhu
5.6600,67.8142,1325.0314,2.2442,31.4397,2.0924,7.6469,60.0159,0.2055,2.4165,0.0000,74.4279,1353.7169,3.2010,38.6477,2.5201,4.8044,49.6083,0.1325,0.1072,0.0000,2.0000,0.0000,2erz
5.6600,100.0178,1362.6229,1.8141,19.7389,2.7586,25.7180,137.9446,1.1853,10.5234,1.2661,77.8304,1366.6163,1.2795,17.2800,3.1546,23.4951,137.2804,0.6670,12.2641,0.3968,11.0000,2.0000,2op9
5.6600,83.7918,1846.7108,2.7656,12.0975,6.2975,39.4031,224.6644,0.8996,8.8361,1.8127,90.7867,1882.3518,4.0437,14.9946,7.1360,34.5127,191.6555,0.8593,14.1708,2.0519,13.0000,3.0000,2x97
5.6700,125.5396,2229.9065,2.9379,83.9635,2.6227,40.4982,304.3663,2.3614,6.6990,0.4811,117.0410,2206.2627,3.6631,82.2667,2.9758,46.7795,298.0496,2.5566,13.1288,0.0821,10.0000,0.0000,2pqz
5.6700,76.1580,1210.2366,3.0948,15.5168,5.9640,21.5659,90.8747,0.9810,0.7474,0.9401,69.7685,1244.3879,2.1865,15.5084,4.3434,18.4574,89.5387,1.7912,0.0000,1.5726,6.0000,3.0000,2qwf
5.6700,81.9731,1196.3064,3.5674,17.5593,5.5193,10.3367,44.4708,0.6034,0.0000,1.2963,47.8716,1085.4331,1.3622,13.1765,2.8265,11.0079,45.5390,0.1939,0.0000,0.6418,3.0000,5.0000,2h15
5.6800,156.5497,1869.1986,5.2141,10.7580,11.6932,17.0483,119.9665,0.3642,0.0000,0.9676,120.8500,1748.3905,3.1254,16.5850,7.5570,19.7379,140.2042,0.5824,0.0000,0.9113,12.0000,4.0000,2c92
5.6800,71.0881,1245.6296,1.7498,79.7948,1.5170,10.3235,59.6268,1.5477,4.8912,1.8877,75.7062,1211.1562,1.2539,71.5077,0.9023,9.9627,59.4821,1.6944,5.0765,1.9610,3.0000,0.0000,1ow4
5.6800,83.3768,883.8259,5.4450,10.5755,8.6190,0.0000,0.0000,0.0000,0.0000,0.0000,37.8993,829.6931,1.6016,2.7267,3.9307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2cbu
5.6800,87.7871,1229.9678,3.2287,8.6537,6.6750,39.4402,255.1320,0.7764,0.0000,0.0000,111.5504,1060.3660,2.9825,0.0000,6.8871,23.6143,261.7813,0.3015,0.0000,0.0000,9.0000,1.0000,3b5j
5.6800,55.9095,1041.4402,1.8273,0.0000,2.8549,3.6703,30.8524,0.0000,0.0000,0.0000,46.8130,923.2134,1.7163,0.0000,3.6203,4.4627,29.7310,0.0584,0.0000,0.1726,1.0000,2.0000,2uyq
5.6800,96.3337,1477.5010,7.7396,4.6647,13.9990,9.3335,67.8229,0.7088,0.0000,0.0000,94.6497,1479.2361,7.8383,5.0553,12.0249,8.9267,67.3742,1.5274,0.0000,0.5882,4.0000,2.0000,2q8z
5.6800,100.5018,1175.8362,5.2878,9.4623,10.5610,10.7612,30.8531,0.4872,0.0000,1.2432,104.7864,1191.0841,5.2553,12.3528,10.2776,5.0401,35.8484,0.0037,0.0000,0.0000,6.0000,5.0000,2vr4
5.6800,152.0089,2390.1047,5.3140,74.4560,5.2769,64.1352,278.0844,2.2561,9.4981,2.3621,133.3896,2297.7512,3.1450,47.1094,3.8969,61.8776,278.4854,2.6949,17.8391,4.0051,19.0000,4.0000,1gnn
5.7000,147.0416,2030.3756,2.9960,111.6491,2.6294,13.2287,115.8672,0.7476,8.5891,0.0000,123.3231,1942.5627,2.3128,101.4832,0.6383,20.3216,140.0540,1.1980,15.5414,0.0000,14.0000,3.0000,2i4z
5.7000,55.3868,463.6420,0.7219,24.7732,2.0877,0.7122,1.1943,0.0000,0.0000,0.0000,55.2032,461.8934,0.7305,24.6447,2.1078,0.7124,1.1911,0.0000,0.0000,0.0000,3.0000,2.0000,1a99
5.7000,69.7988,1021.3894,3.3271,0.0000,9.4948,7.8070,36.2322,0.8339,0.0000,2.7743,72.4257,1026.5596,2.8625,0.0000,8.2472,11.9462,37.5405,1.4412,0.0000,3.6006,7.0000,4.0000,1pgp
5.7000,84.9632,703.3118,1.6337,17.3523,2.4807,0.0000,0.0000,0.0000,0.0000,0.0000,63.4747,694.0963,1.1548,22.7418,1.5382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3c4h
5.7000,64.4058,617.9899,1.6583,40.6695,3.3009,0.4222,3.9025,0.0000,0.0000,0.0000,72.5195,637.8998,1.0174,33.3787,1.9477,0.3449,3.9069,0.0000,0.0000,0.0000,1.0000,1.0000,3fhb
5.7000,91.9557,1713.0336,2.2191,75.7925,2.8053,13.3487,119.0084,0.4334,18.2485,0.0000,90.4607,1659.1246,3.5888,72.8561,2.0977,11.7283,116.9413,1.7765,15.6805,0.0000,4.0000,7.0000,3eks
5.7000,177.9117,2706.5432,5.5592,75.3288,12.2449,73.7203,383.2840,1.9095,4.0450,2.4397,187.3724,2701.9858,5.2393,70.5000,11.5482,59.8288,384.4473,1.8668,3.1241,2.0245,29.0000,7.0000,2avm
5.7000,65.4486,667.4610,2.8502,0.0000,6.7070,3.3561,4.4501,0.0000,0.0000,0.0000,65.1771,667.5782,2.8861,0.0000,6.7226,3.4824,4.3061,0.0001,0.0000,0.0000,3.0000,0.0000,1egh
5.7000,63.2646,1029.9590,3.5664,0.0000,9.8364,9.9413,26.7065,0.8014,0.0000,1.9821,74.9830,1028.7152,2.9819,0.0000,8.7427,9.7957,27.5995,0.6370,0.0000,1.1787,6.0000,3.0000,1g98
5.7000,187.7313,2401.9641,10.0129,5.5146,13.7621,23.9644,199.9324,0.8093,0.0000,0.9060,182.7270,2429.3359,6.8424,6.2803,9.5185,19.0700,188.9881,1.0044,0.0000,0.5682,9.0000,5.0000,1g9r
5.7000,58.3075,976.2684,1.8144,26.5037,3.4740,2.8776,38.4310,0.0241,2.3130,0.0000,56.3908,1047.1432,2.1815,11.4507,4.3040,2.8401,36.6744,0.0756,1.6182,0.0000,3.0000,2.0000,1jsv
5.7000,51.6482,719.7994,1.4595,32.8278,2.3093,2.9483,10.6474,0.0517,0.5097,0.0000,53.4771,726.2490,2.0733,26.2851,3.1081,2.7990,10.6800,0.0664,0.0000,0.0000,2.0000,3.0000,1n1m
5.7000,119.1979,1701.2142,4.9960,16.7276,8.9102,6.4929,138.6183,0.1188,0.0000,0.0000,111.0039,1684.2633,3.8992,16.4200,7.5470,5.3488,123.9566,0.0000,0.0000,0.0000,6.0000,6.0000,2f2h
5.7000,73.2746,1137.7971,2.9732,12.3979,6.4898,13.9739,57.9084,0.7294,0.0000,2.2475,65.2892,1117.9023,3.4753,2.8788,6.8799,14.2251,56.7531,0.7114,0.0000,1.7359,5.0000,5.0000,2ya6
5.7000,106.0521,1440.4485,0.4926,119.1192,0.0000,7.9736,81.0594,0.1504,12.9556,0.5036,94.3367,1443.9120,0.3897,119.4913,0.0000,12.2667,78.3217,0.2276,15.4307,0.6173,9.0000,2.0000,3acx
5.7000,84.2517,898.9214,4.1930,0.0000,8.0725,2.3540,3.2656,0.0233,0.0000,0.2180,78.3486,890.3981,5.1036,0.0000,8.2234,1.4565,5.2421,0.0356,0.0000,0.2697,1.0000,4.0000,3d4y
5.7000,78.9752,1189.6045,1.0016,21.6124,1.8089,5.7547,63.5643,0.0000,0.0000,0.0000,88.2989,1092.4725,1.4107,19.2383,1.9229,10.9787,83.9572,0.3523,0.7997,0.6759,6.0000,0.0000,3kku
5.7100,135.6707,1876.7429,6.0038,0.0000,10.5216,20.6197,140.2951,0.7666,0.0000,0.0000,140.9380,1812.1117,4.4236,0.0000,5.1097,12.5474,132.3025,1.0305,0.0000,0.8747,8.0000,2.0000,3lf0
5.7100,148.5589,1449.6348,1.4255,82.7242,3.1517,16.2803,103.6947,0.1753,8.0000,0.0000,145.6571,1468.5201,1.2100,82.6192,2.1452,17.2396,99.8625,0.6161,8.0000,1.2867,8.0000,9.0000,1n7m
5.7200,79.6170,1305.4712,2.0853,39.0914,3.8970,40.2516,203.0376,1.0286,2.8544,1.9773,98.9502,1442.6105,3.2142,56.5691,3.9434,25.7903,145.1891,1.9050,1.3187,2.7307,13.0000,4.0000,1obx
5.7200,64.7797,682.3605,5.9809,3.2725,11.2539,5.8889,1.6297,0.3197,0.0000,0.7590,64.7471,682.3583,6.0201,3.2841,11.3056,5.8776,1.6446,0.2983,0.0000,0.7329,3.0000,1.0000,2v25
5.7200,91.8799,910.4951,1.5883,37.9890,3.0610,5.6123,66.9687,0.1274,0.0000,0.0000,58.1997,844.0237,0.6342,47.1446,0.1357,23.6294,86.4982,0.5124,7.3198,0.2204,4.0000,1.0000,3jvr
5.7200,93.8720,1481.4193,2.2598,24.8439,2.8586,8.3812,149.8384,0.1614,2.4675,0.0000,91.0747,1465.0922,2.8895,16.7734,4.5650,7.1061,148.7947,0.2516,4.7802,0.0000,6.0000,2.0000,2qg0
5.7300,100.2326,1314.1288,2.5622,0.0000,4.6063,27.8986,89.9295,1.8682,0.0000,3.0079,100.2632,1355.4928,3.3866,0.0000,5.3552,16.7631,81.7011,1.2283,0.0000,1.6990,6.0000,4.0000,3m3z
5.7400,100.8631,1161.3197,3.7135,20.0337,6.6425,5.8753,50.3812,0.0000,0.8498,0.0000,107.6548,1190.7517,3.9997,5.9616,7.3173,4.8269,46.2841,0.0000,0.0000,0.0000,6.0000,2.0000,3gy2
5.7400,39.2700,759.0309,0.3143,25.9548,0.6075,3.4918,4.5477,0.0000,0.0000,0.0000,44.0427,745.2103,0.5346,25.6302,0.7383,4.3914,4.0009,0.0585,0.0000,0.0000,2.0000,3.0000,1qy2
5.7400,133.8798,1809.5145,3.1058,43.7579,4.5700,72.1342,496.6000,1.5402,1.0922,2.3764,163.6159,2006.3739,4.1466,59.2989,6.0685,69.8639,346.6997,4.2479,0.0405,3.2508,23.0000,8.0000,3bzi
5.7400,127.9800,1556.6716,7.9078,8.9622,15.6957,11.8840,108.6685,1.0530,0.8374,0.0000,110.2460,1552.0004,9.4105,9.4334,14.4859,18.4049,107.0928,1.7007,0.3814,0.5969,7.0000,2.0000,2pqc
5.7400,110.9192,1790.4916,2.3940,29.6482,3.8708,16.8239,115.2376,0.6418,0.0000,0.3992,111.7890,1843.6560,3.2616,25.1608,3.5787,14.7920,131.3925,0.3294,0.0000,0.0000,6.0000,1.0000,3ivx
5.7400,82.2407,858.7768,4.3142,4.9327,9.3175,3.0580,36.4415,0.2032,1.2999,0.6440,84.2630,883.6982,3.6086,2.7654,8.0236,3.5365,40.7518,0.3826,1.5701,0.8654,4.0000,3.0000,1g3b
5.7400,86.0788,969.4813,2.9374,5.7423,6.3352,4.6178,37.1276,0.4759,0.0000,0.9855,76.2799,987.9705,3.1599,2.9455,6.7959,4.6160,36.6401,0.1276,0.0000,0.5103,2.0000,2.0000,1o33
5.7400,106.0217,1363.2255,3.4549,26.7804,5.2695,5.9353,68.4581,0.8592,7.1117,1.0000,100.6290,1330.0294,1.4294,21.8620,2.2588,6.4451,66.8075,0.9492,6.9427,0.6069,3.0000,2.0000,1o5e
5.7400,74.1060,879.1191,1.4138,26.3131,2.3480,11.3564,38.2871,0.1794,2.4405,0.0000,61.6828,981.3940,1.9436,32.5372,2.5104,9.5500,34.8666,0.2589,2.2129,0.0000,6.0000,1.0000,1zdp
5.7400,72.3717,995.4880,1.4578,35.8413,2.4723,14.3488,127.3794,0.2873,17.4539,0.0000,64.7784,997.3877,0.7665,40.7900,1.7220,13.2526,119.9381,0.3779,15.5080,0.0000,6.0000,0.0000,3jyj
5.7500,66.3706,1023.8384,2.3141,34.5716,4.9016,17.1756,59.0168,0.1272,5.3385,0.0000,60.0450,961.6396,2.5263,28.0357,5.4083,15.7415,57.8734,0.1392,6.6461,0.0000,6.0000,4.0000,2ya8
5.7600,88.5362,925.3384,3.4299,0.0000,7.5631,2.8931,16.9247,0.3320,0.0000,0.8231,85.1473,935.8759,2.9513,0.0000,6.3120,3.9280,16.7762,1.0067,0.0000,1.0000,3.0000,1.0000,1p1o
5.7600,134.9017,1648.4758,5.4060,21.1128,8.5990,11.0709,86.8315,0.2016,1.0000,0.0000,135.0009,1669.8256,5.3554,22.4353,7.4074,10.8562,84.1296,0.1565,1.0000,0.0000,8.0000,2.0000,2qta
5.7700,92.4379,1286.4415,1.7602,35.8053,2.3058,6.9410,41.8238,0.0745,0.0000,0.0000,83.9726,1145.9939,1.9258,34.6151,3.3520,5.3259,41.2360,0.0223,0.0000,0.0000,4.0000,0.0000,3rm4
5.7700,61.5115,1099.6293,2.3465,2.8307,5.7326,4.8103,49.4209,0.2604,0.5419,0.0000,47.4492,1098.5062,1.7288,0.6596,4.7085,5.5493,45.9234,0.1135,0.7245,0.0000,4.0000,1.0000,1jmf
5.7700,53.0725,591.9192,5.1228,0.0000,10.5400,1.8988,2.5047,0.0018,0.0000,0.0000,39.2443,502.5692,2.7944,0.0000,6.9428,1.8996,2.5053,0.0016,0.0000,0.0000,1.0000,4.0000,2boj
5.7700,68.0795,835.6136,2.0298,18.7635,4.6585,5.4710,37.1523,0.0099,0.0000,0.0000,63.2945,836.3496,1.7264,20.8059,3.6491,5.1122,37.1041,0.1210,0.0000,0.0000,3.0000,0.0000,2xp7
5.7700,127.6424,1537.9166,2.7846,36.1687,4.7292,44.0354,333.2172,0.4685,15.8776,0.5164,121.4681,1520.4409,3.0750,30.1411,4.8408,48.0899,317.7879,0.6415,15.0217,0.7183,20.0000,5.0000,3d1e
5.7700,157.1457,2638.0620,6.9775,0.0000,13.4658,38.7415,268.5630,1.1870,0.0000,2.8624,147.1486,2244.9141,5.7804,0.0000,9.4120,43.4333,303.4177,2.0965,0.0000,3.6679,10.0000,14.0000,3k00
5.7700,113.1990,1229.9917,3.6876,41.2020,5.7402,1.3172,53.5878,0.0000,1.0013,0.0000,109.7794,1115.3447,3.6351,39.5292,5.5249,5.3903,69.9783,0.3040,6.5574,0.0000,4.0000,2.0000,1q66
5.7700,129.7172,2174.0122,3.9755,33.4386,6.8128,30.9910,204.3819,2.3402,0.0000,2.2751,96.7715,1947.6346,3.1772,24.4430,7.5027,32.8230,264.0537,2.0602,0.0000,2.5833,9.0000,7.0000,1ur9
5.7700,107.4194,1457.0336,3.2057,27.7607,4.3935,13.6537,132.4523,0.7879,10.8616,0.0000,92.5554,1437.2578,1.7251,9.7750,3.1319,15.9858,134.0558,0.7388,12.9215,0.0000,5.0000,2.0000,1y3w
5.7900,64.3849,1188.5692,0.8477,68.3691,2.0583,27.7152,68.6335,0.0628,37.1199,0.0000,61.1309,1132.4395,0.9579,73.4862,2.0395,33.2880,69.3993,0.0921,39.8991,0.0000,16.0000,1.0000,1hmt
5.8000,167.9997,2555.7593,5.5301,71.5134,12.5698,59.5175,385.7807,1.7655,1.3651,2.5045,187.8435,2569.6140,7.2151,69.4014,11.8087,80.9022,394.5042,3.1380,18.4158,3.3451,30.0000,8.0000,3iaw
5.8000,87.2123,726.5178,3.3631,19.5150,4.2360,0.3825,3.9834,0.0000,0.0000,0.0000,85.3452,736.3073,3.7900,13.4654,2.0426,0.4297,3.9742,0.0000,0.0000,0.0000,1.0000,1.0000,2q88
5.8000,123.3281,1183.4513,5.2393,0.0000,13.2010,20.0113,142.2840,0.8456,0.0000,1.6011,137.0413,1264.3210,5.0280,0.0000,11.0946,18.9738,132.9400,0.5930,0.0000,1.3395,8.0000,3.0000,3q72
5.8000,131.4586,1259.1334,5.6906,0.0000,13.1051,18.4342,134.9547,1.1134,0.0000,1.5589,125.2571,1195.2753,5.6459,0.0000,13.0089,18.6273,145.0701,1.4161,0.0000,1.9459,8.0000,3.0000,3q7p
5.8000,99.7361,1577.7598,1.3507,86.7801,0.4644,14.4802,68.1778,0.0750,26.3037,0.0000,105.5282,1595.8243,1.4753,86.6633,0.5790,14.6148,62.0467,0.3037,26.5990,0.0000,11.0000,9.0000,1kpm
5.8000,82.5928,966.4283,3.7945,4.9562,7.3620,2.5640,34.3865,0.0976,1.4042,0.4464,81.9806,929.7465,4.8657,7.9724,8.3099,3.1988,34.1536,0.2341,0.5151,0.6912,4.0000,3.0000,1g3c
5.8000,124.5911,2001.8811,3.1719,79.8513,4.2458,51.9021,266.5163,0.9882,15.1065,0.0000,137.4450,1964.8239,3.3303,79.7900,5.2263,44.3511,236.7315,1.2431,4.4383,0.3472,17.0000,5.0000,1ppm
5.8100,71.6156,1249.3035,2.1142,33.5129,2.8296,10.9155,73.6307,0.4039,0.0000,0.0000,70.9582,1266.9510,1.8959,38.6943,2.1211,10.7420,80.4112,0.5709,0.0000,0.0000,4.0000,3.0000,1h8s
5.8100,118.8381,1428.4988,3.8681,23.4351,8.9003,35.1459,246.0461,0.6228,0.8051,0.2989,107.5281,1279.4507,5.0257,23.8303,10.2076,49.3333,296.7424,0.7302,2.4109,1.1366,18.0000,1.0000,1lkl
