pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
5.9300,2833.0000,706.0000,830.0000,71.0000,116.0000,28.0000,33.0000,2.0000,1158.0000,277.0000,324.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.6710,1398.7478,2.9505,21.9314,2.5854,9.8642,41.0854,0.2750,0.0000,0.0000,2583.0000,632.0000,753.0000,55.0000,202.0000,51.0000,60.0000,5.0000,1295.0000,311.0000,371.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.7651,1410.7821,3.3585,24.0942,1.2369,8.1719,41.9773,0.7304,0.0000,0.0000,0.2857,1fv0
8.1000,7081.0000,1506.0000,1911.0000,42.0000,2053.0000,467.0000,551.0000,14.0000,1855.0000,387.0000,478.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,213.3385,2954.9199,6.0973,99.3173,10.3316,54.3937,518.7182,0.8885,0.1529,0.5597,6838.0000,1410.0000,1812.0000,32.0000,1799.0000,372.0000,468.0000,2.0000,1841.0000,390.0000,480.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.9105,2726.0869,3.2036,57.5714,5.3927,124.6513,747.1910,4.6181,41.3408,5.0577,0.0317,1fzj
7.7000,7168.0000,1638.0000,1881.0000,41.0000,1842.0000,440.0000,482.0000,13.0000,1873.0000,400.0000,473.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,219.1584,2953.9292,7.2104,93.4584,13.1479,61.7462,491.0629,0.9966,9.6005,0.6642,6813.0000,1574.0000,1780.0000,41.0000,1850.0000,451.0000,487.0000,13.0000,1912.0000,410.0000,480.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.4472,2828.0522,7.3626,68.4881,14.4478,55.4390,506.8330,1.4217,8.9623,0.3320,0.0317,1fzm
7.8900,7595.0000,1670.0000,1987.0000,32.0000,1436.0000,324.0000,387.0000,6.0000,1758.0000,372.0000,459.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.7260,2797.7109,3.9611,101.9385,5.6310,70.6293,624.3807,2.2358,10.5292,2.5052,7042.0000,1584.0000,1887.0000,30.0000,1426.0000,319.0000,377.0000,5.0000,1748.0000,382.0000,478.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.7916,2775.1638,4.2306,84.1433,6.0291,57.2602,585.7535,2.0267,7.2737,2.7319,0.0400,1fzo
7.6200,1052.0000,328.0000,365.0000,6.0000,595.0000,179.0000,215.0000,5.0000,1248.0000,382.0000,393.0000,6.0000,0.0000,0.0000,0.0000,0.0000,251.0000,79.0000,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.7858,1150.3231,5.0430,0.0000,11.9360,11.7061,108.7849,0.0110,0.0000,0.0926,1183.0000,364.0000,398.0000,9.0000,605.0000,185.0000,215.0000,5.0000,1264.0000,388.0000,383.0000,4.0000,0.0000,0.0000,0.0000,0.0000,255.0000,76.0000,70.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.9977,1231.0096,5.2573,0.0000,9.2776,6.9955,98.7675,0.0242,0.0000,0.0000,0.1250,1fzq
9.4400,2560.0000,718.0000,634.0000,8.0000,423.0000,121.0000,111.0000,2.0000,658.0000,177.0000,164.0000,3.0000,243.0000,68.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,162.0000,42.0000,44.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.2144,1070.4865,1.2573,42.8033,1.4448,4.6356,55.7218,0.0000,0.7777,0.0000,2564.0000,714.0000,636.0000,8.0000,425.0000,121.0000,110.0000,2.0000,657.0000,177.0000,164.0000,3.0000,243.0000,68.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,151.0000,44.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.6065,1066.3925,1.1922,41.2242,1.4382,6.6595,54.7224,0.0081,0.7954,0.0000,0.1818,1g1d
7.9600,5909.0000,1650.0000,1718.0000,4.0000,529.0000,152.0000,156.0000,1.0000,1312.0000,358.0000,377.0000,0.0000,190.0000,54.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.8596,2352.0034,4.2968,66.2621,6.8083,29.7735,321.4349,0.1788,10.2411,0.0000,5964.0000,1664.0000,1752.0000,6.0000,538.0000,152.0000,159.0000,1.0000,1306.0000,357.0000,382.0000,0.0000,194.0000,52.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.2946,2405.1208,8.0146,85.5444,6.7562,23.2119,326.6490,0.3158,1.4149,0.0000,0.0769,1g2k
7.2400,3842.0000,1079.0000,1209.0000,96.0000,1039.0000,295.0000,323.0000,24.0000,234.0000,62.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.5954,1694.1071,2.3731,67.5205,3.5542,28.3816,203.0012,0.8922,7.1330,0.0000,3851.0000,1105.0000,1209.0000,103.0000,1040.0000,294.0000,327.0000,24.0000,236.0000,67.0000,62.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.7479,1695.0699,2.4716,66.0966,3.6743,34.3373,198.7961,1.0280,9.8160,0.0000,0.0769,1g2l
10.5500,2474.0000,705.0000,721.0000,11.0000,897.0000,251.0000,258.0000,4.0000,875.0000,255.0000,256.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.1125,1374.5272,3.4467,2.2514,6.2195,9.4749,42.8222,0.4065,0.0000,0.0000,2503.0000,725.0000,723.0000,11.0000,904.0000,250.0000,260.0000,4.0000,901.0000,258.0000,265.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.3357,1417.6783,4.8660,2.1959,7.7321,6.0847,43.7810,0.3579,0.0000,0.8546,0.2222,1g2o
6.8500,4263.0000,1135.0000,1237.0000,89.0000,1082.0000,293.0000,340.0000,23.0000,360.0000,87.0000,89.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.0833,1767.9470,3.4004,46.1138,4.5115,21.8583,201.6245,0.7049,10.5362,0.0000,4357.0000,1149.0000,1301.0000,84.0000,1148.0000,305.0000,346.0000,26.0000,315.0000,71.0000,76.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.7078,1849.5148,4.1575,52.8378,4.4945,24.3846,204.6857,0.8283,6.9954,0.0000,0.0741,1g30
6.1100,4017.0000,1068.0000,1223.0000,88.0000,1166.0000,304.0000,349.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.6283,1684.5642,3.8185,57.6543,3.0019,12.5558,112.9856,0.2561,5.4689,0.0000,3802.0000,1003.0000,1159.0000,78.0000,1131.0000,304.0000,347.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.4516,1633.1503,2.7567,39.9172,3.1761,14.0171,121.9354,0.1261,5.2133,0.0000,0.1333,1g32
8.1400,5865.0000,1652.0000,1748.0000,6.0000,392.0000,113.0000,119.0000,0.0000,1548.0000,433.0000,453.0000,0.0000,191.0000,53.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.6080,2372.0757,5.6730,69.6017,8.0424,18.7215,319.1308,0.0840,7.4728,0.0000,5897.0000,1659.0000,1751.0000,6.0000,384.0000,112.0000,118.0000,0.0000,1541.0000,422.0000,451.0000,0.0000,193.0000,52.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.7211,2399.4097,7.6250,77.0218,8.7819,25.6969,319.2528,0.4689,8.5927,0.0000,0.0741,1g35
7.1700,3096.0000,872.0000,1087.0000,87.0000,937.0000,269.0000,321.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.9951,1426.9703,3.5525,38.7743,6.2607,9.2363,101.8080,0.0543,5.1388,0.0000,2988.0000,832.0000,1040.0000,88.0000,965.0000,278.0000,325.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.8214,1381.1453,2.3502,23.6352,4.9513,9.3151,111.9482,0.1452,5.3654,0.0000,0.1333,1g36
5.7400,1625.0000,460.0000,571.0000,50.0000,503.0000,144.0000,169.0000,13.0000,313.0000,89.0000,119.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.8962,864.3126,4.0000,4.9322,8.9748,3.2006,36.4296,0.1443,1.2373,0.5426,1629.0000,466.0000,572.0000,50.0000,507.0000,150.0000,166.0000,13.0000,335.0000,106.0000,136.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.0012,884.2764,3.6101,2.7529,8.0333,3.5229,40.7560,0.3930,1.5628,0.8719,0.1667,1g3b
8.7000,2660.0000,704.0000,616.0000,16.0000,303.0000,74.0000,68.0000,2.0000,400.0000,105.0000,83.0000,1.0000,107.0000,28.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1120.0000,320.0000,295.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.5325,1307.9155,1.5158,28.1095,1.6358,3.4699,66.4330,0.0129,0.3860,0.0000,2647.0000,702.0000,612.0000,16.0000,300.0000,74.0000,69.0000,2.0000,397.0000,104.0000,82.0000,1.0000,107.0000,28.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1117.0000,317.0000,294.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.2524,1305.4453,1.5068,27.3236,1.6129,3.4670,66.5205,0.0478,0.3995,0.0000,0.1818,1g4j
8.2500,2212.0000,602.0000,557.0000,14.0000,376.0000,103.0000,95.0000,2.0000,632.0000,187.0000,168.0000,2.0000,217.0000,64.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.2100,879.8223,1.7574,45.2740,3.3704,1.9873,47.4493,0.0000,1.5573,0.0000,2372.0000,650.0000,612.0000,7.0000,389.0000,113.0000,104.0000,0.0000,607.0000,177.0000,158.0000,3.0000,217.0000,64.0000,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.9427,880.6919,1.7584,32.8431,3.3744,2.2707,47.5207,0.0000,0.9169,0.0000,0.2222,1g4o
9.5400,2561.0000,718.0000,639.0000,8.0000,428.0000,122.0000,110.0000,2.0000,662.0000,179.0000,167.0000,3.0000,243.0000,68.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,333.0000,85.0000,78.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.9266,1111.7181,1.4978,40.7937,1.5939,4.3643,59.3368,0.0000,0.6469,0.0000,2579.0000,721.0000,637.0000,8.0000,430.0000,121.0000,110.0000,2.0000,665.0000,179.0000,165.0000,3.0000,243.0000,69.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,275.0000,82.0000,71.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.3373,1096.2245,1.4523,40.8256,1.6052,5.4918,58.5626,0.0000,0.6541,0.0000,0.1818,1g52
9.0400,2696.0000,715.0000,624.0000,11.0000,296.0000,78.0000,61.0000,1.0000,411.0000,108.0000,91.0000,0.0000,109.0000,28.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,446.0000,122.0000,112.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.0668,1103.0562,0.9536,31.3449,1.6838,1.5543,52.3170,0.0000,0.1853,0.0000,2358.0000,669.0000,608.0000,7.0000,423.0000,121.0000,109.0000,2.0000,657.0000,180.0000,166.0000,2.0000,240.0000,68.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,288.0000,80.0000,66.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.4537,985.1079,1.3473,44.0801,1.5745,1.7824,52.9490,0.0000,0.1849,0.0000,0.2222,1g53
8.8200,2692.0000,688.0000,626.0000,9.0000,297.0000,71.0000,63.0000,1.0000,409.0000,103.0000,91.0000,0.0000,110.0000,27.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1149.0000,318.0000,299.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6989,1313.4436,1.3139,29.8172,1.8823,5.3090,65.6986,0.0039,0.3089,0.0000,2606.0000,694.0000,622.0000,14.0000,260.0000,71.0000,69.0000,1.0000,372.0000,95.0000,81.0000,2.0000,98.0000,23.0000,19.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1172.0000,320.0000,292.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.0722,1227.2112,0.7863,48.2521,0.0000,5.9240,65.5990,0.0019,0.3323,0.0000,0.1818,1g54
6.5200,3795.0000,1017.0000,1077.0000,61.0000,0.0000,0.0000,0.0000,0.0000,428.0000,120.0000,124.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.1217,1155.6791,0.6041,56.3422,1.5830,27.2544,70.9362,0.2030,43.4660,0.0000,3646.0000,981.0000,1033.0000,60.0000,0.0000,0.0000,0.0000,0.0000,444.0000,117.0000,121.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.3975,1168.4689,1.0258,59.2243,2.1368,26.0062,72.7000,0.1091,37.9513,0.0000,0.0625,1g74
5.4700,3419.0000,1131.0000,1024.0000,39.0000,411.0000,136.0000,126.0000,4.0000,1241.0000,365.0000,340.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.5199,1630.2549,2.7194,40.4485,4.7077,49.6842,281.7159,1.1750,18.3353,0.0000,2539.0000,912.0000,799.0000,47.0000,209.0000,78.0000,60.0000,4.0000,1176.0000,392.0000,344.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0205,1355.9810,3.9956,44.2970,8.5001,31.6499,196.5325,0.5578,5.8777,0.0000,0.0588,1g7f
6.6000,2879.0000,980.0000,905.0000,44.0000,237.0000,77.0000,68.0000,4.0000,1259.0000,411.0000,388.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5604,1616.9006,3.4262,55.8071,7.5289,37.0404,255.0608,0.3291,11.1592,0.0000,2915.0000,994.0000,916.0000,44.0000,223.0000,76.0000,64.0000,5.0000,1178.0000,378.0000,353.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.4934,1589.1613,3.0405,65.7068,6.2234,35.1744,259.3661,0.6780,11.2919,0.4634,0.0500,1g7g
6.4000,1680.0000,504.0000,478.0000,8.0000,198.0000,59.0000,58.0000,1.0000,2157.0000,689.0000,654.0000,15.0000,0.0000,0.0000,0.0000,0.0000,309.0000,100.0000,96.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0992,1450.1991,2.8683,0.0000,7.9160,14.4845,90.7020,0.7721,0.0000,2.0495,1591.0000,495.0000,480.0000,9.0000,155.0000,47.0000,49.0000,0.0000,2221.0000,696.0000,668.0000,20.0000,0.0000,0.0000,0.0000,0.0000,350.0000,104.0000,100.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.6698,1504.2126,3.4327,0.0000,6.7829,20.8381,98.6283,1.0300,0.0000,2.9977,0.0667,1g7v
5.4800,1811.0000,421.0000,452.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.0000,51.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.3366,664.2086,0.5396,70.3657,1.1770,6.3047,3.5649,0.0291,4.8759,0.0000,1850.0000,432.0000,458.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.0000,47.0000,53.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.7443,683.9764,0.6976,64.4174,0.4616,7.9390,2.5786,0.0771,8.0000,0.0000,0.1538,1g85
5.7000,990.0000,310.0000,353.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1758.0000,535.0000,630.0000,0.0000,0.0000,0.0000,0.0000,0.0000,192.0000,57.0000,69.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.0884,1035.3660,3.5179,0.0000,9.8193,10.0757,26.5753,0.8261,0.0000,1.9636,1020.0000,312.0000,355.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1795.0000,548.0000,632.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.0000,55.0000,68.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.1688,1024.0212,2.9138,0.0000,8.6116,9.4984,27.5441,0.5803,0.0000,1.1280,0.1176,1g98
5.7000,3140.0000,795.0000,855.0000,13.0000,376.0000,93.0000,103.0000,1.0000,3304.0000,843.0000,903.0000,14.0000,0.0000,0.0000,0.0000,0.0000,404.0000,103.0000,109.0000,2.0000,222.0000,60.0000,64.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,188.5189,2399.9846,10.0271,5.4884,13.6939,24.0589,200.5777,0.7271,0.0000,0.8005,3143.0000,793.0000,857.0000,13.0000,379.0000,96.0000,102.0000,1.0000,3297.0000,841.0000,893.0000,14.0000,0.0000,0.0000,0.0000,0.0000,411.0000,105.0000,107.0000,2.0000,224.0000,54.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.1239,2423.8215,7.2210,6.2187,9.8278,19.4152,190.2836,0.9275,0.0000,0.4637,0.0800,1g9r
8.0000,1948.0000,494.0000,463.0000,3.0000,231.0000,53.0000,46.0000,1.0000,1265.0000,315.0000,299.0000,4.0000,0.0000,0.0000,0.0000,0.0000,183.0000,49.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.4985,1216.6310,2.6069,38.5109,4.6112,11.9161,48.8990,0.0953,1.0000,0.0000,1951.0000,490.0000,461.0000,3.0000,229.0000,53.0000,45.0000,1.0000,1262.0000,308.0000,289.0000,3.0000,0.0000,0.0000,0.0000,0.0000,183.0000,49.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.4944,1187.1298,2.1959,45.3290,3.1780,6.9624,56.4663,0.0651,1.1958,0.0000,0.1111,1gaf
