pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
4.7000,763.0000,215.0000,203.0000,13.0000,107.0000,28.0000,25.0000,0.0000,231.0000,69.0000,58.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.1017,392.9944,1.4206,34.4760,3.3346,1.5254,7.9985,0.0000,0.0000,0.0000,0.1538,3kiv
4.7100,2738.0000,743.0000,914.0000,80.0000,649.0000,173.0000,207.0000,20.0000,545.0000,150.0000,184.0000,18.0000,101.0000,24.0000,34.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.9884,1414.2444,2.5467,41.5431,4.6908,11.3374,113.0241,0.0108,0.0000,0.0000,0.0800,1v2t
4.7400,1178.0000,323.0000,401.0000,36.0000,375.0000,108.0000,120.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.2795,609.0713,2.2150,4.0232,4.4617,0.2009,2.8161,0.0000,0.0000,0.0000,0.4000,1ce5
4.7400,1188.0000,342.0000,308.0000,25.0000,304.0000,81.0000,76.0000,6.0000,1039.0000,298.0000,265.0000,20.0000,0.0000,0.0000,0.0000,0.0000,134.0000,41.0000,31.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.5981,901.5873,2.0784,5.2049,5.3122,7.5317,55.4972,0.0006,0.7610,0.0000,0.1818,1w4p
4.7700,3805.0000,961.0000,1071.0000,0.0000,1451.0000,370.0000,405.0000,0.0000,1388.0000,347.0000,389.0000,0.0000,39.0000,16.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0981,1890.2278,3.9167,36.8897,6.3539,65.5699,483.3448,1.4001,1.9935,2.0608,0.0435,1str
4.7700,1363.0000,350.0000,404.0000,2.0000,626.0000,165.0000,187.0000,2.0000,205.0000,50.0000,53.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7865,751.9042,1.0580,5.3388,2.0365,2.1264,13.5183,0.0861,1.0000,0.4192,0.2222,2afw
4.7700,1172.0000,287.0000,329.0000,34.0000,232.0000,58.0000,70.0000,8.0000,464.0000,117.0000,130.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0972,620.5043,1.8551,0.0000,1.5747,1.3130,1.1992,0.7153,0.0000,0.0000,0.2222,2b4l
4.7700,403.0000,116.0000,113.0000,3.0000,0.0000,0.0000,0.0000,0.0000,806.0000,227.0000,218.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.3690,390.4334,2.0152,0.0000,5.2317,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,2dua
4.7900,1239.0000,360.0000,402.0000,39.0000,418.0000,113.0000,131.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.9311,619.9295,1.3372,4.9236,2.6535,0.3326,2.4958,0.0000,0.0000,0.0000,0.4000,1oss
4.8000,1854.0000,520.0000,662.0000,58.0000,772.0000,222.0000,260.0000,20.0000,142.0000,41.0000,49.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.6084,952.5405,2.6299,6.6601,5.7432,4.1040,36.7486,0.4204,0.0000,0.9262,0.2500,1ghz
4.8200,3280.0000,881.0000,948.0000,10.0000,128.0000,31.0000,35.0000,0.0000,140.0000,40.0000,44.0000,0.0000,269.0000,72.0000,78.0000,1.0000,0.0000,0.0000,0.0000,0.0000,168.0000,49.0000,49.0000,0.0000,140.0000,38.0000,38.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6386,1269.1261,0.1795,58.2200,0.0000,9.9134,90.5844,0.0036,7.7218,0.0000,0.1333,1aid
4.8200,1451.0000,390.0000,393.0000,29.0000,343.0000,94.0000,90.0000,6.0000,1669.0000,483.0000,476.0000,19.0000,0.0000,0.0000,0.0000,0.0000,296.0000,94.0000,89.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.9824,1100.4146,2.7495,9.7432,6.5862,12.2261,92.5964,0.0992,1.0000,0.0000,0.1333,1dud
4.8200,1537.0000,471.0000,448.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1070.0000,332.0000,312.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,214.0000,68.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.9268,963.4033,3.3896,7.7642,8.3643,0.7537,7.1992,0.0000,0.0000,0.0000,0.2857,1v1j
4.8200,929.0000,311.0000,275.0000,5.0000,194.0000,68.0000,62.0000,1.0000,735.0000,254.0000,223.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.6478,781.4722,3.3910,2.7575,8.4146,2.2309,8.6480,0.0044,0.0000,0.0000,0.1818,1xff
4.8200,4572.0000,1446.0000,1320.0000,10.0000,0.0000,0.0000,0.0000,0.0000,4507.0000,1418.0000,1325.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.8909,2563.2876,7.0480,6.5297,13.4280,39.5980,278.2351,1.6778,0.0000,2.1659,0.0645,1y3p
4.8200,1781.0000,454.0000,466.0000,0.0000,863.0000,214.0000,229.0000,0.0000,745.0000,199.0000,193.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.9126,1023.6431,2.0470,0.0000,4.1919,5.2675,42.4253,0.6475,0.0000,0.6642,0.2000,2gl0
4.8200,3654.0000,1011.0000,1148.0000,18.0000,797.0000,204.0000,231.0000,8.0000,2197.0000,606.0000,692.0000,8.0000,176.0000,49.0000,61.0000,0.0000,352.0000,102.0000,114.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.8687,2396.4946,4.0330,41.9993,8.3298,30.8001,201.2697,1.2044,0.0000,0.2362,0.0606,2gzl
4.8200,337.0000,95.0000,107.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1133.0000,300.0000,336.0000,5.0000,0.0000,0.0000,0.0000,0.0000,206.0000,51.0000,55.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.3495,568.7245,2.5320,0.0000,6.2757,3.0121,4.1015,0.0507,0.0000,0.0000,0.2500,2ypi
4.8500,1657.0000,581.0000,522.0000,25.0000,311.0000,106.0000,90.0000,5.0000,904.0000,291.0000,267.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.0440,1036.6436,5.5023,39.8280,6.8658,5.5907,39.5199,0.6769,0.0000,0.9926,0.2500,1c83
4.8500,1403.0000,502.0000,442.0000,20.0000,181.0000,61.0000,56.0000,3.0000,892.0000,292.0000,258.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.0000,39.0000,31.0000,2.0000,100.4995,930.4973,3.6640,38.0884,4.4728,6.1539,28.6271,0.8016,0.0000,1.0000,0.2500,1ecv
4.8500,4118.0000,1194.0000,1302.0000,15.0000,863.0000,246.0000,271.0000,3.0000,850.0000,238.0000,253.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.7337,1860.2074,3.2906,47.5993,6.4326,22.0157,190.3369,0.8456,0.0000,0.8145,0.0952,1n51
4.8500,5279.0000,1391.0000,1547.0000,88.0000,764.0000,213.0000,232.0000,14.0000,1294.0000,349.0000,377.0000,23.0000,0.0000,0.0000,0.0000,0.0000,103.0000,28.0000,31.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.1603,2206.6638,2.0100,79.5376,1.8349,55.8259,378.2343,1.2851,5.3592,0.6843,0.0465,1qji
4.8500,1887.0000,591.0000,489.0000,23.0000,986.0000,282.0000,244.0000,15.0000,1781.0000,578.0000,486.0000,6.0000,0.0000,0.0000,0.0000,0.0000,355.0000,118.0000,94.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.2836,1638.8042,4.1513,0.0000,9.4129,7.2176,115.6901,0.2910,0.0000,0.5402,0.1250,1vkj
4.8500,1673.0000,553.0000,593.0000,0.0000,308.0000,95.0000,106.0000,0.0000,960.0000,298.0000,323.0000,0.0000,325.0000,100.0000,109.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.8202,1037.9177,2.9922,17.5373,4.8660,11.1541,74.4425,0.3182,0.8858,0.6939,0.1667,1xgi
4.8900,5944.0000,1642.0000,1756.0000,8.0000,1777.0000,517.0000,528.0000,3.0000,1293.0000,362.0000,389.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.2359,2716.4329,5.5225,68.9204,10.9936,74.8830,400.8412,1.3955,2.7385,1.8595,0.0290,2aoc
4.9200,1907.0000,680.0000,590.0000,30.0000,153.0000,49.0000,48.0000,1.0000,863.0000,275.0000,250.0000,15.0000,0.0000,0.0000,0.0000,0.0000,201.0000,66.0000,60.0000,3.0000,358.0000,117.0000,96.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.5805,1300.4785,6.0253,80.9282,8.0242,11.0815,95.3260,0.3962,2.3246,0.6883,0.1111,1bzc
4.9200,2577.0000,625.0000,698.0000,0.0000,949.0000,248.0000,250.0000,0.0000,217.0000,55.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1362,1175.4771,0.9724,53.2084,1.6331,2.8864,43.8110,0.0000,0.0000,0.0000,0.2222,1h1p
4.9200,2181.0000,695.0000,696.0000,35.0000,275.0000,89.0000,87.0000,3.0000,1221.0000,380.0000,386.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.2296,1258.6653,3.7213,11.3062,7.0392,32.6437,212.9341,0.7182,3.0020,0.7560,0.0833,1jqy
4.9200,2421.0000,659.0000,693.0000,37.0000,781.0000,214.0000,218.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0000,34.0000,31.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.7833,1055.2421,1.1210,40.4817,2.0256,11.0740,149.2767,0.9338,2.7222,0.0000,0.1250,1y2f
4.9400,2724.0000,748.0000,705.0000,62.0000,484.0000,130.0000,131.0000,12.0000,898.0000,238.0000,241.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.7274,1220.8201,2.6655,38.2870,2.8520,5.4901,39.5074,0.2733,2.4955,0.5128,0.2222,1e2k
4.9400,1717.0000,480.0000,532.0000,15.0000,197.0000,53.0000,65.0000,2.0000,629.0000,171.0000,181.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.4492,782.0472,1.5835,9.6277,4.3598,1.9505,18.5273,0.0031,0.0000,0.0000,0.2000,4ts1
4.9500,2193.0000,669.0000,615.0000,57.0000,830.0000,243.0000,236.0000,25.0000,1707.0000,528.0000,464.0000,35.0000,0.0000,0.0000,0.0000,0.0000,260.0000,84.0000,72.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.8362,1693.3345,3.5254,3.8013,7.5923,22.1979,224.3290,0.8402,0.7181,1.0065,0.0769,1jn4
4.9600,844.0000,210.0000,223.0000,14.0000,125.0000,30.0000,32.0000,2.0000,241.0000,55.0000,67.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1737,454.5110,1.0357,35.8454,2.4440,3.1981,6.9458,0.0000,0.0000,0.0000,0.1538,1cea
4.9600,3241.0000,911.0000,958.0000,38.0000,622.0000,178.0000,186.0000,10.0000,1732.0000,498.0000,509.0000,21.0000,65.0000,21.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.8299,1550.2649,3.0992,29.8161,7.8369,65.8619,326.9750,1.7100,2.6633,2.1946,0.0400,1elr
4.9600,3081.0000,733.0000,864.0000,4.0000,139.0000,32.0000,36.0000,0.0000,2215.0000,510.0000,604.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.2838,1546.8086,3.7356,12.8641,8.1592,37.8931,259.9323,1.6810,0.0000,2.8016,0.0690,1uz8
5.0000,2401.0000,664.0000,716.0000,11.0000,0.0000,0.0000,0.0000,0.0000,2710.0000,733.0000,807.0000,18.0000,0.0000,0.0000,0.0000,0.0000,181.0000,44.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.4619,1674.5143,6.7477,0.0000,13.5454,11.6238,109.9133,0.5308,0.0000,1.1154,0.0952,1byk
5.0000,1866.0000,688.0000,582.0000,28.0000,184.0000,63.0000,54.0000,3.0000,913.0000,296.0000,256.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.5376,1086.7133,4.0251,56.3985,3.5975,6.6374,41.8425,0.8648,0.0000,1.0000,0.2500,1c84
5.0000,3635.0000,1044.0000,987.0000,12.0000,770.0000,224.0000,205.0000,2.0000,2034.0000,582.0000,544.0000,11.0000,0.0000,0.0000,0.0000,0.0000,175.0000,58.0000,49.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.2227,1827.8655,4.7906,37.2150,8.6165,102.0093,715.6061,5.6007,0.2414,6.7739,0.0408,1f8a
5.0000,2071.0000,648.0000,639.0000,27.0000,0.0000,0.0000,0.0000,0.0000,1216.0000,378.0000,371.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1302,1178.0562,0.9890,14.9093,2.0193,6.7849,26.7492,0.1304,0.0000,0.4722,0.2000,1hlk
5.0000,2200.0000,598.0000,649.0000,20.0000,1117.0000,297.0000,323.0000,10.0000,857.0000,224.0000,263.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.5138,1327.8806,4.9133,0.0000,8.4096,3.8189,46.9911,0.1861,0.0000,0.0000,0.2222,1nc3
5.0000,3749.0000,1136.0000,1128.0000,60.0000,805.0000,247.0000,237.0000,15.0000,1069.0000,335.0000,311.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5954,1855.4338,3.5050,56.1143,3.5798,98.3868,790.9739,3.7040,4.0827,8.2616,0.0299,1oai
5.0000,4687.0000,1215.0000,1355.0000,0.0000,1414.0000,373.0000,401.0000,0.0000,1266.0000,338.0000,365.0000,0.0000,118.0000,27.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.5826,2160.0552,2.1399,63.1996,4.1995,68.3271,571.3377,2.6367,1.2726,5.8436,0.0385,1sts
5.0000,1622.0000,535.0000,515.0000,12.0000,835.0000,265.0000,260.0000,5.0000,1977.0000,690.0000,602.0000,12.0000,0.0000,0.0000,0.0000,0.0000,447.0000,158.0000,138.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7911,1521.4159,4.7998,0.0000,11.9016,16.8371,123.4096,0.1157,0.0000,0.4104,0.0952,1yid
5.0100,5063.0000,1459.0000,1359.0000,18.0000,190.0000,62.0000,49.0000,0.0000,3600.0000,1030.0000,987.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.5881,2540.4998,6.7261,6.7009,13.0144,50.1767,335.2708,2.8815,1.9115,4.8547,0.0465,1ppi
5.0400,2408.0000,716.0000,580.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1711.0000,494.0000,401.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.0266,1306.7821,3.0593,20.1671,5.9223,21.2605,215.9977,1.4872,0.0000,2.6452,0.0769,1mfa
5.0500,2281.0000,614.0000,591.0000,43.0000,897.0000,251.0000,255.0000,19.0000,898.0000,218.0000,210.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.0740,1197.8407,2.7467,0.0000,3.5847,5.8842,38.7090,0.0750,0.0000,0.0000,0.2222,1fkw
5.0500,2288.0000,639.0000,754.0000,65.0000,739.0000,206.0000,229.0000,17.0000,160.0000,46.0000,55.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.7228,1039.6055,3.0641,10.0030,5.2763,4.2504,36.6809,0.4282,0.0000,0.9348,0.2500,1gi8
5.0500,3274.0000,1074.0000,996.0000,49.0000,181.0000,63.0000,54.0000,4.0000,1450.0000,436.0000,424.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.1383,1721.0864,4.4581,42.9279,9.8093,22.6417,153.3510,0.0271,7.3363,0.1784,0.0556,1qxk
5.0700,2875.0000,701.0000,832.0000,14.0000,805.0000,197.0000,238.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.8882,1105.9080,2.7045,53.2908,1.0000,2.2559,35.9142,0.2528,0.0000,0.0000,0.5000,2c3l
5.0900,2685.0000,599.0000,685.0000,15.0000,468.0000,93.0000,122.0000,4.0000,256.0000,57.0000,71.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.3030,1224.1597,1.3344,67.3423,2.3476,11.0048,121.2669,0.0140,3.9343,0.0000,0.0870,1m48
5.0900,2252.0000,521.0000,608.0000,44.0000,999.0000,235.0000,268.0000,22.0000,833.0000,200.0000,230.0000,12.0000,131.0000,31.0000,38.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.9479,1332.9829,4.0384,0.7158,7.7873,9.1700,93.6791,0.0254,0.0000,0.0000,0.1000,1nw7
5.1000,3593.0000,850.0000,900.0000,36.0000,0.0000,0.0000,0.0000,0.0000,3238.0000,760.0000,791.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.8153,1816.7297,4.0822,0.0000,8.2028,51.5223,243.7357,2.2131,0.0000,5.7450,0.0444,1ez9
5.1000,2604.0000,818.0000,755.0000,51.0000,0.0000,0.0000,0.0000,0.0000,396.0000,131.0000,122.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.5914,871.8796,1.0168,41.3981,0.8109,2.4406,18.0967,0.1737,3.2495,0.0000,0.3333,1kmy
5.1000,828.0000,259.0000,257.0000,16.0000,0.0000,0.0000,0.0000,0.0000,1121.0000,354.0000,353.0000,24.0000,0.0000,0.0000,0.0000,0.0000,99.0000,32.0000,34.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.0248,735.7253,6.1250,0.0000,12.2498,3.3021,31.7086,0.0023,0.0000,0.0000,0.1667,1m6p
5.1000,1243.0000,383.0000,317.0000,31.0000,725.0000,205.0000,186.0000,20.0000,1168.0000,366.0000,327.0000,28.0000,0.0000,0.0000,0.0000,0.0000,243.0000,77.0000,71.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5541,1110.5688,2.0960,0.0000,4.9414,12.8114,128.4814,0.4142,0.0000,0.2182,0.1333,1o0o
