pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
5.1900,91.1770,1130.9045,6.1557,2.9506,11.3070,9.8620,63.9931,0.4936,0.0000,1.7569,82.7054,1107.7009,4.5687,2.6141,8.3165,11.4940,63.8787,0.7412,0.0000,1.1733,0.1250,1ocq
8.1000,175.2579,2667.1909,4.6442,90.5897,8.3722,59.6237,404.4867,1.5344,15.5418,0.2892,192.3880,2649.0657,5.1730,111.3485,4.3821,63.3948,389.8591,2.6106,17.0516,2.4420,0.0408,1ody
5.5200,101.0959,1017.0717,3.1325,1.1226,6.5736,11.3471,63.4893,0.0796,0.0000,0.0000,87.8435,1179.7301,2.5869,3.3670,4.4857,7.5946,67.0952,0.0025,0.0000,0.0000,0.0909,1oe7
5.5200,83.3191,1195.3387,3.1634,3.6051,7.0930,9.4487,62.1444,0.3517,0.0000,0.0000,85.5899,1166.4312,2.3438,0.4231,5.2383,8.1272,58.6451,0.0738,0.0000,0.0000,0.0909,1oe8
4.6200,48.2969,533.2133,2.6674,9.2074,5.4819,0.0000,0.0000,0.0000,0.0000,0.0000,42.4838,527.9677,2.0941,0.3719,4.7119,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,1ofz
6.0900,43.3284,1027.5225,0.9057,54.6322,1.7353,0.0000,0.0000,0.0000,0.0000,0.0000,47.7550,1007.5533,1.0880,57.1701,0.8486,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1ogx
8.7000,122.2327,2072.5029,2.1939,63.5715,3.9897,31.8487,259.7438,0.6711,11.6371,0.0000,125.0978,2079.8838,2.6789,73.7640,3.9982,20.2980,266.1030,0.6297,4.8470,0.0000,0.0714,1ohr
7.7200,66.3098,675.3725,4.4279,4.2374,8.2926,0.8228,1.9509,0.0000,0.0000,0.0000,61.8889,689.4266,2.7791,2.4996,5.0675,0.5371,2.1213,0.0000,0.0000,0.0000,0.2857,1oif
5.3200,83.0323,754.1265,4.1389,0.0000,8.2243,1.4426,2.7951,0.0000,0.0000,0.0000,58.8888,761.5221,3.2366,0.0000,7.3293,0.9994,3.2213,0.0000,0.0000,0.0000,0.2500,1oim
6.0300,52.0241,976.7321,1.3013,32.0988,1.1476,4.3605,24.7453,0.9059,0.0000,0.0000,68.5319,969.8411,2.5502,38.2083,1.3708,4.0743,24.7824,0.7130,0.0000,0.0000,0.2222,1okl
8.6400,77.1190,1005.5033,1.4479,44.8440,2.0104,3.8498,48.9714,0.0000,0.8352,0.0000,80.7830,1020.9426,1.2098,43.7099,1.3076,4.5134,46.8729,0.0036,0.5003,0.0000,0.1000,1okn
6.7700,96.0692,1587.8820,3.7007,37.6855,7.5410,71.3094,302.8909,1.2488,39.1557,0.8367,117.9810,1710.4567,4.2999,44.1254,8.6030,44.4888,245.0789,1.3336,11.3711,0.7852,0.0556,1ony
5.1000,65.7769,1298.3384,1.6796,19.9202,4.5654,21.6923,107.4058,0.3796,5.6817,0.0000,59.3325,1306.0004,1.7537,22.4749,4.2676,22.2867,115.8845,0.2128,5.4072,0.0000,0.1818,1onz
8.8100,100.7834,2087.3420,3.7602,19.9019,5.2752,9.9782,75.1475,1.9589,0.0000,2.0000,101.8122,2008.3448,3.6715,11.4230,3.7903,13.4204,77.2481,1.2797,0.0000,1.3261,0.1000,1ork
6.0300,117.9237,1691.9591,1.5017,94.5700,2.3866,27.4813,186.1060,0.3157,14.5669,0.0000,116.8640,1801.5447,3.1940,65.5798,1.8202,48.1953,170.7328,0.2207,44.0141,0.0000,0.0741,1os0
6.8500,78.8962,1357.7114,1.7436,91.4932,0.8335,31.6956,220.7865,1.4524,33.9061,0.0000,76.0042,1403.2272,2.3879,80.5575,2.0235,33.4659,218.0094,1.4253,31.2792,0.0000,0.0870,1os5
4.7900,53.9358,619.9285,1.3410,4.9239,2.6592,0.3330,2.4943,0.0000,0.0000,0.0000,53.1896,613.2513,1.8865,5.1442,3.4984,0.4557,2.5020,0.0000,0.0000,0.0000,0.4000,1oss
3.4800,77.2842,1794.7072,1.5842,72.8185,3.1101,6.1778,45.0511,0.0022,8.0372,0.0000,93.7104,1784.7885,4.8862,91.9401,0.0978,10.5797,47.2472,0.0990,9.8709,0.0000,0.1111,1osv
5.6800,70.8714,1282.0258,1.8700,87.3026,1.0000,10.0013,59.0684,1.3830,4.1454,1.8770,76.1813,1216.2015,1.2544,71.8682,0.8611,9.9115,59.5259,1.6845,5.0729,1.9625,0.2500,1ow4
8.2000,81.4309,1352.1771,2.4052,11.6906,5.4401,4.7363,66.4316,0.2963,3.6246,0.0000,85.7696,1341.5840,2.3870,14.1695,5.1056,3.8207,70.4727,0.4582,3.0435,0.0000,0.1667,1owd
6.2000,81.8507,1144.4822,2.5083,9.8583,4.9911,2.6783,48.2486,0.3039,1.9254,0.0000,73.5334,1073.5497,2.3930,10.4710,4.9645,3.7608,48.0157,0.0411,1.9594,0.0000,0.2222,1owe
7.4000,90.9408,1240.7742,2.9792,10.2621,5.7089,2.6462,53.6096,0.3078,1.5777,0.0000,89.2155,1229.5201,1.7439,7.6836,4.3033,2.1739,52.0462,0.3882,1.5248,0.0000,0.1667,1owh
5.6800,78.6385,984.0983,2.1236,21.3885,5.4257,16.7075,127.8745,0.2381,2.1836,0.2744,114.4981,1126.0704,3.6982,28.2742,3.7128,23.0918,115.0196,0.0856,0.3854,0.0000,0.0690,1oxn
6.3000,85.2119,1023.5604,2.2199,33.0845,4.2931,22.9694,125.7597,0.4114,0.0000,0.2533,81.2227,983.7634,1.5959,32.9749,3.0174,22.8947,127.3974,0.3627,0.0000,0.4824,0.0769,1oxq
6.9600,128.4891,1656.7817,2.8983,41.9417,4.9195,38.3169,228.4518,0.4035,5.9634,0.0000,118.9118,1634.5698,3.1949,46.9589,5.5423,26.3124,182.4481,0.3602,9.0721,0.0000,0.0645,1oyq
7.2400,99.9398,1602.1963,2.1306,42.3562,3.8990,12.9258,111.8804,0.3824,4.9627,0.0000,88.2612,1409.7178,1.8496,25.3752,3.7315,15.7297,134.3580,0.8875,7.9192,0.0000,0.1818,1oyt
7.7000,182.3057,2749.8269,6.0070,31.6053,9.1929,37.8053,381.0741,1.4147,11.4778,1.3263,178.7399,2768.9404,5.2836,32.5713,8.1669,35.8303,407.1168,1.2921,11.5105,0.8463,0.0541,1oz0
4.1100,77.5626,1144.4493,3.2651,0.0000,8.5226,6.5449,76.7803,0.4600,0.0000,0.0000,67.1516,1018.9968,2.1957,0.0000,6.0133,10.7512,77.1608,0.4531,0.0000,0.0000,0.1667,1p19
6.8000,80.1441,969.2376,2.7732,17.9757,6.9479,8.4797,21.6146,0.0715,2.0000,0.0000,81.2223,1006.1666,2.4323,19.5206,4.6620,9.4788,21.5474,0.4499,2.0000,0.0000,0.1818,1p1n
5.7600,88.1897,920.8613,3.6744,0.0000,7.8903,3.1732,16.7223,0.2524,0.0000,0.7178,84.9634,936.3654,2.9369,0.0000,6.3089,3.9752,16.7311,1.0096,0.0000,1.0000,0.2222,1p1o
5.4200,32.5012,359.0011,1.0134,7.7882,2.7430,0.0000,0.0000,0.0000,0.0000,0.0000,32.3934,371.4530,1.0195,9.6404,2.5267,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,1p28
4.4000,78.0481,1019.1604,2.2249,8.4270,4.6658,4.7643,37.6018,0.5242,0.0000,1.0000,79.5361,993.2249,2.5551,10.2265,4.8847,4.6634,36.5031,0.5194,0.0000,1.0000,0.2500,1p57
2.9400,119.9646,1562.8325,1.7512,59.5787,2.6924,33.6129,164.3389,0.4828,8.5453,0.0000,109.9016,1536.1660,1.8637,55.8654,3.4638,35.0209,168.2550,0.3815,9.6416,0.0000,0.0426,1p6d
2.9200,104.6416,1380.6968,2.2608,41.5507,3.9000,25.6649,135.7532,0.1560,0.0000,0.0000,98.9312,1391.1646,2.3133,44.1696,3.6052,22.8673,168.7341,0.2442,0.0000,0.0000,0.0455,1p6e
7.1700,142.9217,1590.8502,5.2923,1.0708,8.1664,14.3162,110.7230,0.4261,0.0000,0.2482,133.9097,1539.3635,4.7286,1.3402,7.1250,13.8115,102.4262,0.3461,0.0000,0.3239,0.1053,1p9p
4.6000,80.9371,869.3071,4.8816,20.4722,6.5472,3.4375,25.6590,0.6736,0.0000,0.9429,72.1392,783.2559,2.5651,10.7292,3.7685,4.5402,25.7790,0.7237,0.0000,0.9945,0.2222,1pa9
5.1500,70.8655,498.6724,5.0264,0.0000,8.3321,0.3521,0.2721,0.5122,0.0000,1.0000,66.9467,496.5519,5.2595,0.0000,6.6878,0.8706,0.3416,0.0736,0.0000,0.3874,0.2500,1pb8
9.0500,111.7487,1760.8027,3.2432,57.3283,5.0509,12.2685,179.3668,0.0007,6.9020,0.0000,101.2058,1645.6688,4.1010,57.1282,4.8596,24.0305,272.9439,1.1842,20.5064,0.0000,0.0741,1pbk
3.7000,52.3838,525.9847,2.0827,0.0000,5.3802,3.8487,4.1147,0.0000,0.0000,0.0000,51.2109,525.3800,1.8698,0.0000,5.1473,3.7696,4.1230,0.0000,0.0000,0.0000,0.2500,1pdz
2.7200,48.3002,539.4424,0.9082,5.5904,1.6454,0.1768,9.3580,0.0000,0.0000,0.0000,45.2393,557.6332,0.5004,3.6345,1.0298,1.7921,8.3393,0.0113,0.0000,0.0000,0.1667,1pfu
5.7000,70.5822,1019.7147,3.2166,0.0000,9.4166,7.6255,36.2158,0.9253,0.0000,2.8850,73.1378,1029.8440,2.7869,0.0000,8.0157,12.1383,37.4165,1.4356,0.0000,3.5828,0.1000,1pgp
6.9200,128.6454,1910.8062,4.2372,34.6694,9.1764,37.1286,227.7336,0.4146,9.8436,0.1055,105.8834,1700.1951,3.8684,37.3854,6.6758,71.5861,389.3206,0.7196,29.4753,0.6391,0.0556,1ph0
6.9200,98.7081,1314.7118,7.1674,0.0000,9.9649,5.0697,81.1625,0.5604,0.0000,0.5569,81.3979,1007.6311,2.3292,0.0000,6.2940,3.5393,77.2680,0.0000,0.0000,0.0000,0.1667,1pkx
9.4000,86.9512,1351.5437,1.2792,45.7542,1.2249,6.2608,100.0321,0.2946,8.2954,0.0000,83.5328,1373.4020,1.4123,46.6170,0.4124,6.7903,97.5708,0.2671,7.8953,0.0000,0.1818,1pme
5.4900,95.1697,764.6223,2.0663,37.6122,3.7655,1.7221,11.1017,0.0000,0.5751,0.0000,94.6769,771.3769,2.5011,36.0968,4.2461,1.6028,10.9231,0.0000,0.5718,0.0000,0.1111,1pot
6.1600,117.2693,1549.9261,3.1089,61.1994,4.6734,18.1463,207.5678,0.0358,1.1036,0.0000,102.3801,1503.8713,2.6472,33.6191,4.9213,30.3839,237.7455,0.2622,15.0689,0.0000,0.0909,1ppc
5.9200,90.4223,1290.9141,2.2677,18.5320,4.7505,25.6197,148.1735,0.1470,14.0238,0.0000,96.6857,1363.4054,2.1235,12.3659,4.8106,15.8588,152.9734,0.5961,2.8601,0.0000,0.1111,1pph
5.0100,169.5380,2535.3777,6.1314,6.7821,12.3005,50.0750,337.5232,2.7162,1.8966,4.2748,164.2510,2494.8833,4.6638,6.4916,8.5064,52.7174,335.9237,4.2532,2.0000,5.3635,0.0465,1ppi
7.6600,113.4376,1665.2094,2.8538,52.8434,5.1407,40.1109,218.4112,0.6761,10.9210,0.0000,113.8471,1658.4423,3.1520,56.3529,5.1560,34.5320,209.1535,0.4998,12.3576,0.0000,0.0465,1ppk
8.5500,141.6795,2004.0087,3.7489,76.5254,4.9983,40.4025,272.5058,0.7464,10.2808,0.2907,137.6949,1931.3859,4.5245,78.3978,6.7281,48.2982,264.2302,0.7187,5.5056,0.1639,0.0426,1ppl
5.3000,76.5040,1133.0188,2.5463,0.0000,5.1238,5.9565,45.7317,0.3255,0.0000,0.6446,65.4721,1096.1931,1.7468,0.0000,4.7665,7.6727,44.4266,0.5082,0.0000,0.9952,0.2222,1pr1
11.3000,137.1643,2269.9573,3.9575,68.3228,7.6526,41.7494,293.7888,0.5286,22.5008,0.0000,133.4790,2263.6760,3.7896,70.1502,7.2848,41.8909,292.9998,0.4591,21.5689,0.0000,0.0741,1pro
2.2800,84.0605,950.8380,4.2913,0.0000,9.2221,1.0348,5.5257,0.5185,0.0000,0.7670,51.6386,857.5798,1.5893,0.0000,4.3316,0.2582,6.7745,0.4212,0.0000,0.9272,0.2500,1ps3
3.1000,37.5420,712.8168,1.0136,0.0000,1.8422,0.0000,0.0000,0.0000,0.0000,0.0000,37.9551,688.6743,0.3375,0.0000,0.9121,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1pu7
6.1000,34.3958,725.7084,0.8566,0.0000,2.4771,0.0000,0.0000,0.0000,0.0000,0.0000,41.3386,690.4033,1.0183,0.0000,2.5443,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1pu8
9.8200,105.3298,1572.2770,7.4318,0.0000,12.2462,11.1259,65.5386,0.4104,0.0000,1.0691,109.1817,1567.6072,6.9762,0.0000,11.2114,6.7455,71.6521,1.2877,0.0000,1.8890,0.1429,1pvn
3.2300,60.4522,923.8574,2.5705,10.4965,6.1667,1.9892,22.5330,0.2052,0.0000,0.6223,69.9897,981.9878,4.2080,6.6851,6.4023,3.2765,22.9744,0.1545,0.0000,0.5411,0.1429,1px4
8.7400,176.0688,1853.2557,6.8335,79.7780,12.1799,31.3077,271.5447,0.7819,9.6673,0.7542,164.5266,1837.8905,6.0953,84.5538,11.2078,30.5047,258.9227,0.3569,9.1042,0.4472,0.0513,1pxh
7.1500,92.4817,1455.0957,2.0966,34.1837,2.0919,4.9611,72.6533,0.6500,1.0823,0.0000,76.3814,1459.8810,1.9836,35.1267,2.7648,3.6764,58.2222,0.8634,1.0418,0.0000,0.1538,1pxn
6.6600,80.9807,1374.1437,0.8711,28.9458,0.8973,3.2859,68.0071,0.1448,1.0000,0.0000,76.8758,1302.0316,0.7839,27.9737,1.3117,3.4435,66.0300,0.1349,1.0000,0.0000,0.1429,1pxp
5.4900,118.4340,1747.1766,3.2812,46.8495,6.4637,54.9323,278.2549,0.8156,9.8975,0.3518,115.2648,1747.8511,2.4263,43.7830,5.3361,54.9181,271.3160,0.6971,9.6665,0.1410,0.0465,1pyn
4.2200,83.7858,993.3025,3.2139,19.1411,6.1642,7.4074,79.6786,0.2349,0.0000,0.6236,78.2494,986.4534,2.7558,2.2887,6.7942,7.8249,81.3540,0.4358,0.0000,0.9431,0.1176,1pzi
3.3100,72.6359,1178.2726,0.9883,48.4361,1.2254,8.5374,67.5462,0.1821,7.0235,0.3379,65.7308,1164.9476,0.9548,48.2461,1.5798,8.0449,65.8554,0.3172,6.8105,0.6751,0.1429,1pzp
8.5700,108.8741,1303.3374,2.2955,1.6775,4.3746,4.5040,58.3757,0.1993,0.0000,0.0000,95.1859,1292.5266,2.6155,2.6224,3.9384,5.1718,56.0184,0.0333,0.0000,0.2607,0.1818,1q1g
6.5500,117.4455,1929.8586,2.9707,19.6564,3.6209,79.7440,404.6276,2.6531,2.8157,4.6442,122.9566,1996.8488,3.0254,16.1654,4.1256,74.0671,377.9773,2.8335,1.6582,4.1058,0.0385,1q4k
6.4600,74.7520,807.4545,3.0230,21.8998,6.0829,0.0000,0.0000,0.0000,0.0000,0.0000,70.9867,732.2195,0.7589,19.1597,1.7052,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1q4w
5.8500,84.7999,1040.6024,2.5328,14.4207,6.3595,8.7601,32.9178,0.7253,0.0000,1.1365,80.3481,1067.9579,2.9542,12.7780,6.7480,6.1356,32.5629,0.4034,0.0000,0.5120,0.1111,1q54
5.8500,80.6243,1219.2446,3.0560,11.6341,6.3750,1.0897,39.9725,0.0000,0.0000,0.0000,67.9804,1088.2947,1.8335,7.9713,3.6157,10.2847,44.8666,0.3671,0.0000,0.8623,0.2222,1q63
5.4600,115.0889,1152.8578,3.6808,16.6904,5.9596,3.8778,39.8322,0.0012,0.0000,0.0000,98.0781,1033.0316,3.5793,16.5402,5.8746,1.8505,41.8063,0.0000,0.0000,0.0000,0.1250,1q65
5.7700,113.4638,1228.8928,3.4641,40.3900,5.4566,1.2968,54.4576,0.0000,0.9480,0.0000,98.6681,1182.9683,4.0356,48.2244,4.8297,1.7698,55.2074,0.0169,0.7366,0.0000,0.1667,1q66
11.0500,211.8737,2634.5415,4.2200,152.0094,3.4664,23.0036,228.5613,0.8465,21.1263,0.0000,205.5268,2633.0994,5.3277,152.6855,3.5603,22.2341,231.5595,1.1003,16.4469,0.0000,0.0714,1q84
5.9600,69.3663,1332.3370,2.1438,43.5302,1.3072,8.7315,58.7463,0.8095,3.0535,0.0000,50.1322,1278.1346,1.4129,31.4887,2.0757,9.6996,63.2250,1.2008,3.5393,0.0000,0.2500,1q8u
5.2400,59.3148,1186.8147,1.2163,26.2499,2.1945,5.6835,50.3119,0.7922,0.3497,0.0000,62.3775,1162.1768,2.7599,40.4147,2.5609,4.6745,48.1609,0.8708,0.5937,0.0000,0.3333,1q8w
4.1500,100.4092,1638.1320,2.3456,65.9013,0.4914,13.1052,124.9669,0.8499,1.3374,0.0000,110.0287,1401.8217,3.3090,35.8078,3.9956,11.1868,130.9165,0.7655,1.4177,0.0000,0.2222,1q91
7.5700,95.1511,1159.9514,7.4629,3.1683,16.3245,12.6517,33.1368,0.8208,0.0000,1.3452,96.8872,1154.2837,7.9145,3.2974,16.7483,12.1964,33.4843,0.5398,0.0000,1.0292,0.1429,1q95
4.4800,116.1582,1644.3792,2.9663,4.4655,5.8952,6.0773,80.3895,0.0000,0.0000,0.0000,131.9341,1621.7886,3.7917,2.8795,4.8414,4.1521,67.4806,0.0000,0.0000,0.0000,0.1053,1qan
5.1200,71.5847,1182.3431,3.4541,18.8902,7.0847,5.2705,23.6775,0.2971,0.0000,0.0000,73.8860,1175.8275,3.9739,28.4042,6.4375,3.3222,24.3390,0.1232,0.0000,0.0000,0.2222,1qaw
6.7700,121.5070,1610.1349,3.3077,21.9300,6.2262,18.7150,242.5576,0.4590,6.4277,0.2755,122.2260,1777.0646,3.7018,8.3275,5.9983,19.1808,218.3877,0.8911,3.7993,0.9196,0.0952,1qb1
6.0600,99.5083,1283.0715,2.4795,26.5486,6.0749,10.2893,122.1934,0.2444,4.1294,0.0000,103.2572,1344.5922,3.1716,30.9103,6.0909,8.3212,111.3140,0.4095,2.8392,0.0000,0.1111,1qb6
7.4400,114.9521,1596.5134,3.9982,44.0607,5.3162,9.1651,132.9110,0.5807,14.0125,0.0000,108.0692,1587.7417,3.7204,36.4490,5.0196,10.1268,139.3198,0.2499,13.9096,0.0000,0.1250,1qb9
5.8500,115.0510,1419.8882,2.2746,21.4056,4.6683,9.5825,153.8315,0.3376,5.3962,0.2996,107.3781,1314.9731,2.4875,21.5613,5.0699,10.2218,180.8893,0.3854,4.8399,0.1649,0.1111,1qbn
7.7400,117.9600,1521.2041,2.6152,27.3999,4.5667,10.0241,108.1469,0.7068,9.8012,0.0000,124.7711,1365.7521,3.2552,29.8461,5.1772,10.8989,153.4027,0.4682,9.5739,0.0000,0.1250,1qbo
8.3000,64.7760,1195.3397,0.8577,57.8268,2.0028,13.2994,47.0624,0.0182,17.2153,0.0000,74.0291,1131.8436,0.7773,62.9710,1.3985,11.0767,64.5409,0.1114,19.6272,0.0000,0.0870,1qbq
10.5700,165.3531,2687.7859,4.9497,95.0630,7.7359,39.5385,412.8550,0.6745,17.3484,0.0000,161.7925,2664.5947,4.8306,92.7804,8.3198,39.6234,416.3880,1.1174,18.8594,0.0000,0.0714,1qbr
9.4700,127.6050,2186.9460,2.8918,86.8004,6.4189,36.3477,292.6840,0.5535,26.4156,0.0000,125.8551,2191.2024,2.7981,82.7934,6.0671,38.0307,287.0896,0.5593,28.0848,0.0000,0.0769,1qbs
10.6200,189.5315,2946.1448,5.5847,105.1123,9.4236,37.8627,437.1225,1.4186,18.7764,1.8353,180.1448,2926.4490,5.9941,105.2818,10.0149,38.2873,440.2705,1.3086,18.4372,1.7551,0.0714,1qbt
10.2400,152.5051,2266.3472,4.7509,95.6481,3.0408,39.1746,286.7094,0.2773,19.3666,0.0000,122.3557,2174.4739,3.0829,78.0512,5.3333,32.6774,292.2989,0.7400,16.6401,0.0000,0.0833,1qbu
5.3900,111.3033,1474.2076,1.6641,57.5534,1.7060,18.6592,119.6147,0.3368,2.6114,0.6249,84.8410,1313.9570,1.2532,54.1643,1.7093,27.0586,129.0619,1.0074,2.6711,1.6701,0.1053,1qbv
5.2700,84.4124,1452.3452,3.9104,117.0729,2.7508,23.3198,118.5231,1.4429,18.7836,0.0000,74.6142,1583.1289,3.4796,102.6761,2.7888,16.7416,99.1681,1.1125,7.8199,0.0000,0.0870,1qca
7.3800,132.5180,1972.0178,3.4746,58.3747,3.9235,20.8724,155.2367,0.5647,0.5463,0.0000,135.6468,1817.1558,3.8822,83.0235,2.9614,26.9588,182.3267,1.2659,9.1300,0.0000,0.0769,1qf0
7.3200,107.2617,1411.7421,3.7610,56.0580,5.6143,15.6674,118.3394,0.1825,1.4986,0.0000,109.6507,1429.2201,3.5490,51.8871,4.4255,16.2167,102.0861,0.6022,2.8131,0.0000,0.0741,1qf1
5.9200,84.5857,1516.3572,1.5635,62.7174,0.9672,17.3007,104.5033,0.7022,3.1832,0.0000,75.9366,1286.8652,2.5128,52.4854,3.6367,23.4074,130.9465,0.6501,3.3216,0.0000,0.1176,1qf2
8.7700,58.7230,593.3320,2.5152,14.1167,3.3977,2.3023,1.2478,0.0854,0.0000,0.4037,65.3751,565.8012,2.1064,9.4022,2.9488,0.3950,2.7819,0.0000,0.0000,0.0000,0.2857,1qft
7.5700,129.7346,1922.4211,4.1351,3.2821,8.0231,24.3023,346.3050,0.4391,0.8106,0.3886,131.5647,1914.0524,3.2659,2.1894,6.9507,25.2197,278.5847,0.4720,1.0000,0.4385,0.0625,1qhc
2.3500,72.4088,1078.6542,4.7443,0.0000,8.9087,12.1888,77.6925,0.6713,0.0000,1.0855,58.6693,929.8337,2.8996,0.0000,7.1096,13.1319,75.5652,1.1816,0.0000,2.8510,0.1111,1qi0
8.0000,112.4335,1441.9908,3.0442,26.9732,6.5945,16.8188,170.5076,0.3136,4.5783,0.0000,99.1789,1513.2386,3.4463,26.1151,6.1716,24.1518,153.4348,1.0166,1.1125,1.0612,0.0714,1qin
7.7400,97.0814,1417.0880,1.4845,90.9160,0.9928,53.3540,260.9285,0.3865,45.1968,0.0000,81.5991,1403.6455,0.6348,85.6387,0.0000,54.2629,278.1534,0.4737,58.8922,0.0000,0.0465,1qiw
6.3800,171.1100,2528.7156,7.7151,36.7659,11.3623,82.9174,644.6377,1.8032,1.4683,1.5585,133.5047,2142.3604,3.6643,29.2974,9.2473,92.4987,690.6382,1.9612,5.4340,2.8880,0.0339,1qjb
4.8500,150.6986,2145.2102,3.0672,87.5314,4.1936,45.7488,324.7781,0.4289,5.8930,0.0000,152.9493,2220.6365,2.2848,77.3772,2.0254,55.1528,374.1025,0.6466,3.8957,0.2825,0.0465,1qji
5.1500,114.6270,1181.3429,4.4352,0.0000,10.2370,6.5596,80.9894,0.0231,0.0000,0.2162,70.4063,1190.2113,3.3395,0.0000,9.5532,9.5062,74.7146,0.1284,0.0000,0.2353,0.1538,1qk3
4.2100,118.8407,1253.7744,4.5732,0.0000,10.1914,7.9954,76.2918,0.0679,0.0000,0.0000,80.8786,1319.2777,2.8184,0.0000,7.0266,11.1050,66.2907,0.2816,0.0000,0.7054,0.1667,1qk4
5.9200,147.9314,1976.1465,5.3418,27.7410,13.0587,16.2827,140.0357,0.5715,0.0000,0.7624,157.5714,1984.5491,5.5034,34.6614,11.1831,20.6239,136.8806,0.1473,0.4545,0.0000,0.0513,1qka
7.3500,123.4453,1680.9417,5.1180,30.9264,11.6597,14.2523,106.8940,0.4703,0.0000,0.3664,130.2117,1693.9318,5.2028,34.5331,7.2794,17.8478,106.7673,0.0679,0.7749,0.0000,0.0571,1qkb
1.3600,27.2617,439.2697,0.5395,9.7638,1.7790,0.0000,0.0000,0.0000,0.0000,0.0000,36.7824,377.0457,0.9790,4.8977,2.5520,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,1qpb
2.0600,60.5787,631.2637,2.8349,2.4482,5.1875,1.1298,6.8523,0.0000,0.0000,0.0000,52.2852,613.7053,2.5363,1.3715,5.5143,1.8166,5.8448,0.0625,0.0000,0.0000,0.1667,1qq9
3.6800,99.6530,1635.6227,4.4917,19.5218,8.6533,83.8251,584.6721,2.1791,20.0495,2.6603,101.1840,1698.1632,4.3385,19.1256,9.3416,70.7537,533.0613,2.4280,19.1621,2.6467,0.0385,1qsc
2.1200,76.4892,747.2591,4.6975,3.1871,6.3163,0.7869,3.2163,0.0000,0.0000,0.0000,35.6029,632.9462,1.5606,0.0000,4.4594,1.6931,2.3019,0.0631,0.0000,0.3587,0.2857,1qx1
5.0500,146.5513,1707.2693,4.3402,42.7869,9.4662,22.7956,158.2958,0.0293,8.6306,0.2043,130.1072,1545.5573,3.0537,41.1774,6.2709,34.3492,184.9576,0.2118,11.9087,0.1664,0.0556,1qxk
7.9600,115.5644,1864.5327,2.2887,72.4109,3.3155,37.7710,196.7450,0.1923,11.3449,0.0000,129.6443,1756.1912,2.6599,77.8463,4.1596,12.7290,124.3265,0.0514,11.6430,0.0000,0.0741,1qxl
6.5200,47.5117,803.5609,0.1827,32.0034,0.3713,5.2764,9.8980,0.0030,0.0000,0.0000,41.8107,788.8113,0.5536,36.7866,0.8661,5.6419,9.4696,0.0370,0.0000,0.0000,0.1818,1qy1
5.7400,39.2930,758.2706,0.3149,26.0158,0.6030,3.4920,4.5485,0.0000,0.0000,0.0000,43.8559,746.1176,0.5433,25.6399,0.7538,4.3988,4.0049,0.0564,0.0000,0.0000,0.2222,1qy2
6.7000,51.6129,1188.7406,0.4973,2.1560,1.3766,8.8498,64.3754,0.1142,0.0000,0.0000,58.5419,1088.5208,1.5103,4.7588,3.3044,7.7847,67.2449,0.2763,0.0000,0.0000,0.1667,1qy5
8.0000,90.5894,1462.9098,3.5606,38.8450,2.2725,33.8748,228.0416,6.6955,13.8817,0.0000,75.5018,1423.6250,2.6850,28.5243,1.7160,32.9778,219.9837,6.3957,16.8304,0.0000,0.1333,1r0p
8.9200,128.0321,1777.1429,5.3584,72.0662,4.1641,19.4793,120.8549,0.6957,11.7230,0.2580,146.8087,1804.5559,7.7500,87.1797,4.4605,14.0838,130.2619,0.3096,9.8141,0.0000,0.0870,1r1h
8.6400,106.5376,1481.8435,4.5038,54.8483,4.0537,20.5076,146.1609,0.5927,2.8970,0.0000,108.6042,1484.2454,5.3675,54.9134,5.3445,17.8793,111.7003,0.3607,1.5268,0.0000,0.0909,1r1j
6.4600,90.5393,807.1403,4.8553,22.1572,6.4434,0.0000,0.0000,0.0000,0.0000,0.0000,86.4727,764.3806,2.8141,21.2070,3.0574,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1r5y
5.4000,67.8904,611.1912,2.1621,0.0000,2.0867,2.7641,1.1548,0.1282,0.0000,0.0000,67.0933,608.2690,2.1358,0.0000,2.0971,2.3164,1.1505,0.2697,0.0000,0.0000,0.2222,1r9l
12.7200,86.1749,1192.0431,4.4594,0.0000,8.7556,19.3475,74.7437,0.9256,0.0000,2.7948,86.5271,1169.7233,3.5193,0.0000,8.7334,13.3660,67.1855,0.2094,0.0000,0.7627,0.0870,1rbo
