pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,flexibility,PDB
5.5200,63.6423,1272.9347,1.2179,32.8444,0.6448,5.6732,49.6899,0.5619,0.0000,0.0000,56.6638,1241.9484,1.4718,38.3135,1.5917,6.1105,53.1278,1.1454,0.0000,0.0000,42.5324,1218.6779,0.4121,30.6901,0.6890,5.6747,49.6815,0.5672,0.0000,0.0000,58.0622,1219.1326,1.7376,27.5096,1.8810,6.1055,55.5596,0.7037,0.0000,0.0000,60.2156,1242.9309,2.3672,40.9657,1.5925,9.7602,51.3506,1.2165,0.3141,0.0000,50.6092,1188.8109,0.8688,30.4389,0.9782,6.1514,54.0005,1.3118,0.0000,0.0000,47.8063,1213.0306,0.7288,21.4702,0.0000,5.6725,49.0756,0.5200,0.0000,0.0000,51.4930,1154.8418,0.3188,19.5437,0.3123,5.6222,54.5979,1.1382,0.1984,0.0000,52.8113,1107.7062,0.9347,15.2099,1.0026,5.6238,48.7705,0.6338,0.0535,0.0000,0.3333,1ydr
5.9200,74.5116,1165.8967,2.2848,32.8038,3.4559,6.4411,38.6343,0.2871,0.0000,0.0000,57.8595,1161.5822,1.0014,28.1255,1.5244,5.0488,36.7494,0.3739,0.0000,0.4697,71.9302,1166.4089,1.9814,43.7658,2.1893,3.6666,39.8597,0.9694,0.0000,0.0000,61.9701,1113.1855,0.8731,34.6263,0.8529,9.3631,38.5348,0.6248,0.0000,0.3115,53.1346,1105.9597,0.7278,25.9354,0.9700,3.4155,37.9152,0.3119,0.0000,0.0000,55.4040,1156.2244,2.0792,41.3635,1.0876,8.7999,37.1930,0.4098,0.0000,0.0000,50.3721,1027.6887,1.4014,14.0437,3.1639,4.9979,38.3591,0.5924,0.0000,0.0000,48.8907,990.0536,1.3667,20.8599,2.3530,5.6932,37.2934,0.5247,0.0000,0.5216,66.9082,1152.2872,3.2034,32.8531,2.8122,4.9298,39.8048,0.9281,0.0000,0.0000,0.1667,1yds
7.4600,137.1268,1510.5712,2.2830,51.6551,2.9030,11.5790,80.9099,0.2937,0.0000,0.3522,123.6438,1446.7365,2.9528,55.5378,4.7667,5.8552,69.1716,0.1984,0.0000,0.0000,119.0437,1426.2214,2.0496,49.8121,3.6337,7.4694,64.1337,0.1427,0.0000,0.0000,114.3762,1416.1436,2.1430,51.3532,2.9830,7.8687,61.0422,0.2093,0.0000,0.0000,125.1928,1427.6946,3.5357,48.7681,3.1557,5.6984,59.7393,0.1079,0.6335,0.0000,113.1954,1408.2059,1.7614,38.9141,1.6519,8.0017,58.0918,0.2017,0.1747,0.0000,77.8725,1157.2119,1.7577,36.2514,4.0954,22.0421,78.7834,0.3739,1.3301,0.3915,80.7614,1168.2423,2.0874,43.8951,3.4083,21.9244,80.6134,0.6718,1.9898,0.8160,87.4870,1184.0640,2.3344,31.5901,4.4557,19.1534,80.2555,0.5616,0.7417,0.1887,0.1000,1yei
7.4600,158.9487,1693.0387,3.2239,69.4970,3.7819,15.9798,113.2059,0.8519,5.7921,0.0000,146.4317,1670.2748,3.1074,57.3358,4.0911,22.2989,91.5885,0.2576,3.9279,0.0000,134.0841,1600.9305,2.8178,68.1500,4.1947,18.2957,80.3233,0.5059,0.6592,0.7195,143.7486,1650.3989,3.2125,68.7707,3.3581,14.1945,107.6015,0.2402,5.3999,0.0000,135.3852,1572.6072,2.5941,63.9273,3.8643,10.9455,80.2457,0.2555,0.8275,0.0000,133.3941,1631.6655,2.2845,60.4011,2.7035,12.1718,87.2222,0.3774,3.0759,0.0000,135.6799,1609.9280,3.0490,62.3142,2.9358,19.4243,87.7691,0.3834,6.7190,0.0000,139.1839,1590.4354,3.8844,62.5834,4.3451,8.3453,78.7371,0.1518,1.8663,0.0000,128.7391,1662.5194,3.8067,58.5337,3.9501,20.8948,85.8945,1.3444,1.9921,0.7698,0.0714,1yej
4.3500,75.1342,1091.5793,2.7598,0.0000,7.7229,6.2108,64.2241,0.0024,0.0000,0.0433,76.7774,1053.5640,2.6965,0.0000,7.4992,5.3894,72.0630,0.1207,0.0000,0.4242,65.4329,1031.0146,4.0169,0.0000,9.3568,6.8540,63.4235,0.3306,0.0000,0.6339,70.5319,1037.5104,2.9033,0.0000,6.9723,7.4750,72.9255,0.0577,0.0000,0.2962,69.6196,1120.1542,3.4073,0.0000,6.8754,12.9868,75.7836,0.2299,0.0000,0.3130,74.9045,1135.7263,3.0765,0.0000,6.2629,3.3371,69.9480,0.0000,0.0000,0.0000,44.5579,1134.9000,3.1265,0.0000,7.6526,7.5839,74.4815,0.0415,0.0000,0.2500,81.2771,1107.8367,3.2056,0.0000,6.0084,4.2133,68.2335,0.4898,0.0000,0.8213,68.9701,1056.6383,2.2580,0.0000,5.5237,9.9835,74.6069,0.0000,0.0000,0.0000,0.1667,1yfz
5.1100,113.1723,1417.6486,2.7326,21.6713,5.0967,9.7228,115.7631,0.8061,4.3041,0.0000,105.1462,1470.1753,2.4086,12.6454,4.4556,8.2792,120.3790,0.5193,5.0394,0.0000,94.0852,1469.4392,2.3972,14.0782,4.2542,7.3545,105.6167,0.3932,4.3335,0.0000,83.9156,1322.1897,2.1212,13.8389,4.3442,7.7044,112.6529,0.5220,4.7825,0.0000,68.2879,1230.3933,1.3513,12.1689,2.9082,12.0702,133.5297,0.3321,6.2673,0.0000,68.0947,1221.7543,1.6095,14.9200,3.5037,13.3530,160.0275,0.8712,6.9419,0.0000,95.6323,1374.6885,1.6540,31.3864,1.5837,7.3977,114.7251,1.8976,5.2564,0.0000,71.7747,1234.3331,1.8138,7.6655,3.5106,13.1397,150.4840,0.8069,6.8268,0.0000,88.1839,1313.6357,2.2498,26.0365,1.7467,9.6689,120.3846,0.7091,5.5159,0.0000,0.1818,1yp9
8.1000,120.1413,1734.5995,2.6068,50.7640,4.2346,12.7904,133.8800,0.5616,9.3591,0.0000,120.1413,1734.5995,2.6068,50.7640,4.2346,12.7904,133.8800,0.5616,9.3591,0.0000,120.1413,1734.5995,2.6068,50.7640,4.2346,12.7904,133.8800,0.5616,9.3591,0.0000,120.1413,1734.5995,2.6068,50.7640,4.2346,12.7904,133.8800,0.5616,9.3591,0.0000,120.1413,1734.5995,2.6068,50.7640,4.2346,12.7904,133.8800,0.5616,9.3591,0.0000,120.1413,1734.5995,2.6068,50.7640,4.2346,12.7904,133.8800,0.5616,9.3591,0.0000,120.1413,1734.5995,2.6068,50.7640,4.2346,12.7904,133.8800,0.5616,9.3591,0.0000,87.9609,1469.5750,1.5700,37.8027,3.5102,13.2651,169.1479,0.4459,8.4875,0.0000,85.4930,1622.2668,1.6564,32.3025,2.9008,14.4877,153.0084,0.8128,9.9624,0.0000,0.1538,1ype
8.0000,130.2997,1768.4238,2.7969,58.2038,4.3614,16.1449,145.3438,0.6447,12.5806,0.0000,130.2997,1768.4238,2.7969,58.2038,4.3614,16.1449,145.3438,0.6447,12.5806,0.0000,130.2997,1768.4238,2.7969,58.2038,4.3614,16.1449,145.3438,0.6447,12.5806,0.0000,130.2997,1768.4238,2.7969,58.2038,4.3614,16.1449,145.3438,0.6447,12.5806,0.0000,130.2997,1768.4238,2.7969,58.2038,4.3614,16.1449,145.3438,0.6447,12.5806,0.0000,130.2997,1768.4238,2.7969,58.2038,4.3614,16.1449,145.3438,0.6447,12.5806,0.0000,130.2997,1768.4238,2.7969,58.2038,4.3614,16.1449,145.3438,0.6447,12.5806,0.0000,96.5991,1512.5547,1.7563,45.5721,3.6655,14.6244,178.6080,0.4284,10.0662,0.0000,90.7668,1653.3184,1.6102,33.1922,2.1502,14.1251,162.6380,0.9706,10.8683,0.0000,0.1538,1ypg
7.0200,122.9076,1773.2881,2.7838,47.8815,3.8957,12.9322,134.9102,0.8126,10.1990,0.0000,122.9076,1773.2881,2.7838,47.8815,3.8957,12.9322,134.9102,0.8126,10.1990,0.0000,122.9076,1773.2881,2.7838,47.8815,3.8957,12.9322,134.9102,0.8126,10.1990,0.0000,122.9076,1773.2881,2.7838,47.8815,3.8957,12.9322,134.9102,0.8126,10.1990,0.0000,95.9047,1520.6985,1.9942,33.5512,3.4431,13.9280,168.7385,0.8196,11.3721,0.0000,103.2325,1609.1744,3.4708,47.2078,4.1713,15.0801,134.6220,1.3949,10.4824,0.0000,74.7494,1506.5449,0.5855,31.3783,0.2066,13.5033,156.8723,0.7543,12.4548,0.0000,83.6510,1399.8577,2.8617,30.2631,4.2177,15.7052,139.4638,0.8644,10.1060,0.0000,67.8667,1427.0441,0.7086,32.4466,0.8560,14.2438,154.1964,0.6934,13.6461,0.0000,0.1538,1ypj
8.1400,127.1591,1731.7850,2.2880,86.1629,2.5791,17.3407,198.0212,0.3526,23.7173,0.0000,127.1591,1731.7850,2.2880,86.1629,2.5791,17.3407,198.0212,0.3526,23.7173,0.0000,127.1591,1731.7850,2.2880,86.1629,2.5791,17.3407,198.0212,0.3526,23.7173,0.0000,127.1591,1731.7850,2.2880,86.1629,2.5791,17.3407,198.0212,0.3526,23.7173,0.0000,116.3132,1701.7831,2.3848,82.6288,2.4483,11.7357,174.9015,0.6840,12.2655,0.0000,100.3024,1664.4973,2.2363,81.3648,0.1746,13.4625,206.7548,0.1579,18.8212,0.0000,94.5441,1571.6398,1.7901,71.2576,0.0000,16.6850,206.1714,0.1538,22.3341,0.0000,115.3666,1717.1610,4.0326,79.8366,1.3740,12.6794,204.2862,0.7591,19.5421,0.0000,87.4211,1591.1298,1.2417,65.2243,0.8940,12.0771,173.9847,0.4349,11.6863,0.0000,0.1667,1yqj
7.6200,105.3906,1363.2198,2.7209,36.7961,5.3841,10.3544,82.3331,0.2127,0.0000,0.0000,101.0990,1375.5557,3.7103,36.6114,6.2805,10.1917,79.3180,0.5146,0.0000,0.0000,88.4288,1319.9844,3.2360,29.9093,3.8501,9.9350,77.8335,0.0257,0.0000,0.0000,92.9660,1333.0005,3.4041,17.2187,4.1792,7.7183,82.0839,0.0534,0.8309,0.0000,101.8189,1362.6307,3.6580,31.6851,2.9999,6.0404,77.2431,0.4279,0.0000,0.0000,75.0540,1225.1205,1.7351,19.0246,2.8428,6.2067,85.8741,0.3806,0.0883,0.7871,93.4062,1341.2740,3.1410,24.1052,3.0944,9.8740,79.7331,0.5354,0.0000,0.0000,67.5498,1104.4994,1.7270,21.7536,3.7108,12.7159,92.1088,0.1219,3.5905,0.0000,54.6932,1065.2822,2.2197,25.9419,4.9539,13.4091,92.3454,0.1266,4.9279,0.0000,0.1538,1yqy
6.4000,50.5826,766.4279,0.9705,30.4132,1.3365,1.4591,17.8860,0.0000,0.0000,0.0000,57.6007,770.8537,1.2072,33.3525,0.8142,1.1095,17.1897,0.0000,0.0000,0.0000,55.9892,687.4246,0.2599,27.2906,0.0000,1.1204,17.8326,0.0000,0.0000,0.0000,47.8568,720.4878,0.8658,31.2208,0.5322,1.1660,17.8747,0.0000,0.0000,0.0000,43.4374,707.6564,0.3728,33.0292,0.0000,1.4223,17.8956,0.0000,0.0000,0.0000,40.5750,705.7700,0.2522,31.9691,0.0000,1.3716,17.9069,0.0000,0.0000,0.0000,44.2651,701.6486,0.8229,28.2543,0.4850,1.1012,17.1911,0.0000,0.0000,0.0000,44.6932,654.7435,0.7792,11.9128,1.3167,1.2383,17.1290,0.0000,0.0000,0.0000,53.3000,799.4918,2.2178,12.5564,1.5204,1.4706,17.8749,0.0000,0.0000,0.0000,0.5000,1yvm
8.4000,103.3723,2056.1177,2.5135,65.7863,4.1939,15.7980,192.0731,0.3331,4.0283,0.0000,110.5703,2052.1931,2.4469,78.3030,3.0893,20.0101,206.7746,0.8280,1.7589,0.0000,93.8903,2073.0430,1.6427,67.2763,2.8010,17.1365,192.1486,0.4919,3.7807,0.0000,103.6748,2086.9482,3.0992,68.7560,3.8327,21.4795,191.3729,0.5468,2.1394,0.0000,101.7772,2040.6050,2.4770,57.5504,2.0770,21.8878,192.6936,1.3153,4.9626,0.7367,103.5231,2014.4032,4.2125,70.0604,2.0504,28.7038,174.0782,1.0356,15.3952,0.0000,93.7273,1683.7435,1.7419,53.3398,2.5583,23.5482,205.7327,0.4468,6.2332,0.0000,113.5044,2105.9629,5.4463,76.6813,1.6527,25.4615,193.3030,0.7764,7.4242,0.0000,78.2027,1571.1284,1.5212,46.0773,3.7122,29.6257,165.2580,0.4266,13.5891,0.0000,0.0952,1z1h
9.2200,135.0975,2171.9150,3.9265,62.9510,6.5727,21.2419,213.4512,0.9533,1.3937,0.3040,117.2749,2137.6692,3.0020,48.9787,6.3618,21.5222,192.2619,0.6130,6.1890,0.3406,116.9292,2221.8333,3.5233,69.9396,3.7852,31.3670,224.5493,1.3786,2.6431,0.7687,113.6858,2124.0840,2.7133,38.3045,4.9348,24.8677,185.9067,0.4615,8.8562,0.1503,121.2857,2093.0303,3.8973,40.3884,5.5713,27.4373,203.6954,0.6357,7.4880,0.0137,114.1221,2120.2092,4.4135,52.8369,4.2924,36.1622,192.0579,1.9016,16.2164,1.3142,115.9371,1765.7805,1.7157,55.4875,2.5506,21.3122,232.7868,1.0364,2.6905,1.2915,118.2463,1761.2271,2.2302,54.7968,2.9919,23.7629,225.0449,1.1899,3.8330,1.2775,105.4723,2142.0967,4.4886,57.9989,1.3418,31.0350,185.7154,0.9632,18.8852,0.8201,0.0870,1z1r
3.9400,79.2711,1361.6726,3.4771,0.0000,8.9121,7.8113,77.3342,1.0198,0.0000,2.2439,81.7844,1328.1937,3.9698,0.0000,9.9258,6.7498,75.8349,0.4766,0.0000,1.1768,83.5661,1356.6348,3.2682,0.0000,6.9823,9.4375,74.2441,0.8964,0.0000,2.4503,78.6568,1382.7009,4.6565,0.0000,9.0594,11.2082,75.1664,0.7471,0.0000,1.7278,70.6716,1336.0585,2.9518,0.0000,6.2767,14.4328,78.6474,1.2925,0.0000,2.7557,75.2930,1333.4357,3.4794,0.0000,6.8661,14.7891,79.7529,1.0776,0.0000,2.2064,60.4452,1090.1320,3.2809,0.0000,8.2408,13.5092,81.5547,1.0125,0.0000,2.4514,69.1064,1291.6864,2.3837,0.0000,5.3577,8.9168,75.8819,0.5455,0.0000,1.2537,63.8754,1126.5028,2.4766,0.0000,6.3975,12.7652,82.1254,0.8397,0.0000,2.1987,0.1111,1z3t
4.1100,78.6128,1329.9746,3.7030,0.0000,10.2306,8.6780,79.2049,0.8887,0.0000,1.4987,80.8107,1377.0876,3.9081,0.0000,9.4722,10.3644,77.0754,0.8786,0.0000,1.6583,73.8713,1380.4229,2.2768,0.0000,5.8244,14.6439,76.7460,0.7513,0.0000,2.2703,84.9517,1386.4119,2.2789,0.0000,6.0244,10.5833,77.9726,1.3455,0.0000,2.2705,72.3273,1368.7678,2.7545,0.0000,6.2945,11.0656,78.0649,0.9855,0.0000,2.3588,76.5582,1343.4921,4.1023,0.0000,8.5666,9.9966,78.1313,0.7558,0.0000,1.5181,79.9958,1206.8071,3.0163,0.0000,7.5107,10.5795,77.6971,1.2894,0.0000,2.7374,73.5955,1310.5073,2.8395,0.0000,7.1420,9.0875,77.1504,0.5596,0.0000,1.1979,83.2821,1296.8053,2.6407,0.0000,5.7835,9.6286,77.8292,0.9946,0.0000,2.1872,0.1111,1z3v
4.5200,106.0947,1105.9679,4.7267,0.0000,9.5426,4.0078,27.8074,0.3650,0.0000,0.7472,106.0947,1105.9679,4.7267,0.0000,9.5426,4.0078,27.8074,0.3650,0.0000,0.7472,106.0947,1105.9679,4.7267,0.0000,9.5426,4.0078,27.8074,0.3650,0.0000,0.7472,106.0947,1105.9679,4.7267,0.0000,9.5426,4.0078,27.8074,0.3650,0.0000,0.7472,96.5150,1128.1411,4.2988,0.0000,7.4665,5.6666,26.8957,0.4069,0.0000,0.5692,88.9929,1160.0745,5.2114,0.0000,5.6661,4.5122,28.0171,0.0734,0.0000,0.3763,97.5209,1126.0627,5.7803,0.0000,5.6021,5.1531,25.5528,0.5127,0.0000,0.9223,99.9245,1139.9930,6.9574,0.0000,6.3934,5.3913,26.9615,0.3418,0.0000,0.9250,86.9962,1168.8883,5.9450,0.0000,5.6936,4.6902,26.5238,0.0077,0.0000,0.0000,0.1667,1z4o
9.7200,162.0386,1905.8615,2.3553,30.4083,2.1043,15.5595,177.1737,1.0890,1.6395,0.0000,124.8456,1785.9923,2.2364,24.9295,2.1525,19.9765,191.5015,0.7518,3.8110,0.0000,112.8371,1648.6489,1.8841,22.6847,1.1588,16.5396,179.5701,1.1431,3.4177,0.0000,117.7451,1662.2965,3.0289,21.8406,1.1704,20.9498,188.8845,0.6117,3.7272,0.0000,86.6941,1470.1605,2.2353,30.4140,2.2949,26.1418,193.6451,0.4748,4.3876,0.0000,93.9216,1287.4624,1.2940,33.9612,1.2795,23.9681,208.9598,0.1539,3.0707,0.0000,94.3754,1222.7968,2.7207,28.8512,3.8629,25.6195,201.6935,0.1502,3.6174,0.0000,82.4599,1460.5309,2.3791,27.6488,2.5104,21.6503,197.6349,0.3819,4.3000,0.0000,86.7440,1299.0918,1.0858,34.3746,0.9012,20.8496,189.3984,0.0720,5.3682,0.0000,0.1176,1z6e
4.3400,63.2842,955.1641,2.1162,0.0000,4.3203,9.5842,63.2329,0.1464,0.0000,0.4416,72.2610,836.9143,1.5140,0.0000,3.9401,8.1682,67.6133,0.0941,0.0000,0.0000,76.6690,943.3256,1.9426,0.0000,3.0186,7.5510,83.8275,0.1811,0.0000,0.0000,69.1249,893.0453,3.6754,0.0000,5.6460,8.6957,68.0404,0.4181,0.0000,0.6455,56.7086,859.9689,1.4505,0.0000,3.1852,15.5084,72.5531,0.1381,0.0000,0.0000,65.8428,822.2791,1.2133,0.0000,2.8285,11.1310,86.7982,0.2038,0.0000,0.0000,56.3387,786.8841,2.0376,0.0000,4.1460,14.7655,78.1695,0.0475,0.0000,0.0000,57.2237,877.8696,2.1546,0.0000,3.7609,9.7317,66.2735,0.1797,0.0000,0.2855,51.4165,859.7433,1.2857,0.0000,3.0111,5.5328,65.9857,0.0000,0.0000,0.0000,0.1667,1z6s
9.1800,137.5048,1703.3654,2.3464,68.6132,3.0199,22.3189,147.2356,2.1669,8.6051,1.0682,109.5511,1523.9972,1.7879,59.8248,2.4831,27.8227,171.8852,1.1364,9.1565,0.5641,95.9918,1616.0785,2.5571,40.2733,3.3273,25.0505,212.0537,1.5888,9.6723,1.8052,115.2371,1653.8461,3.0938,37.2343,3.7231,16.3204,124.2369,0.3503,4.8406,0.2517,114.0658,1665.0748,3.5380,46.6404,4.0589,28.3036,145.4929,1.6146,10.0600,0.3267,110.9128,1664.3298,2.3793,33.3079,2.9908,22.0116,127.2697,0.9756,4.9429,0.5417,105.8911,1564.7112,2.0361,35.2020,3.2096,19.8123,139.0558,1.0817,4.6641,1.0475,107.5269,1580.1720,1.7651,33.4979,2.4930,29.4927,178.5128,1.6981,6.1078,1.0231,113.1426,1663.4265,2.0179,57.0528,1.0643,20.0392,144.1473,1.5826,8.4798,0.5389,0.1000,1z71
7.1200,112.3610,1898.1361,3.0528,54.4892,2.9063,10.3136,122.7268,1.5370,1.1583,2.1446,112.3610,1898.1361,3.0528,54.4892,2.9063,10.3136,122.7268,1.5370,1.1583,2.1446,112.3610,1898.1361,3.0528,54.4892,2.9063,10.3136,122.7268,1.5370,1.1583,2.1446,112.3610,1898.1361,3.0528,54.4892,2.9063,10.3136,122.7268,1.5370,1.1583,2.1446,112.3610,1898.1361,3.0528,54.4892,2.9063,10.3136,122.7268,1.5370,1.1583,2.1446,112.3610,1898.1361,3.0528,54.4892,2.9063,10.3136,122.7268,1.5370,1.1583,2.1446,107.0237,1906.8905,3.8139,54.2782,1.4107,10.2484,127.1140,1.1506,1.1633,2.0601,121.5201,1832.3910,5.9910,54.0056,2.9379,35.7220,140.1104,2.0503,17.0234,1.0000,114.2539,1885.4996,6.0455,57.5479,1.0664,8.5661,122.3843,1.4175,1.4190,1.5505,0.1333,1z95
5.6400,65.0487,931.7775,1.3209,26.6307,2.1077,13.1455,38.6578,0.2300,1.5395,0.4660,67.5271,893.8417,1.2400,22.4200,2.6129,10.3859,40.3020,0.0724,0.8283,0.0000,61.6187,1029.4615,2.5952,36.9641,2.8605,9.6461,37.0952,0.4649,0.5585,0.5976,62.4045,865.3581,1.1293,26.9159,2.1405,10.7910,40.0228,0.1568,0.9604,0.2548,69.9576,845.6805,0.7841,30.8529,1.6053,8.0385,45.7307,1.0172,0.8765,0.8111,76.4699,940.0145,1.5491,17.7437,1.0160,11.1388,42.4872,0.3348,1.0857,0.7959,57.1692,820.1263,0.7702,26.7991,1.7798,11.7998,41.7901,0.1205,1.9947,0.0000,60.3972,902.9935,1.0471,27.5295,0.6865,12.4345,38.4511,0.2351,0.8256,0.5551,59.6789,701.4426,0.3246,43.3944,0.2845,9.8119,41.7617,0.4505,0.7592,0.9589,0.1333,1z9g
5.7400,74.1388,884.2679,1.4822,26.1872,2.3655,11.4224,38.2379,0.1821,2.4222,0.0000,61.5620,979.6101,2.0258,32.4937,2.6338,9.7524,34.7988,0.2685,2.2180,0.0000,65.2494,904.2412,1.6799,23.3642,2.9667,9.5250,43.0118,0.3186,2.1367,0.0000,62.7761,826.0397,0.6439,30.2646,1.3837,9.3464,45.3161,0.0951,2.4415,0.0000,60.2307,697.4416,0.7815,38.2516,1.5126,11.6381,45.3525,0.0820,2.2970,0.0000,56.2014,748.1421,1.6141,24.0084,3.0565,9.2434,36.4074,0.1771,2.1537,0.0000,55.8502,789.4414,0.6852,10.3799,1.6941,11.8038,36.3588,0.1136,2.1708,0.0000,72.4804,902.1375,1.5172,8.0877,0.9761,9.7877,40.0844,0.1193,2.4905,0.0000,55.1384,700.5630,1.0135,36.7788,1.3455,9.5642,39.8245,0.1170,2.1644,0.0000,0.1333,1zdp
7.6800,88.0638,974.3785,2.1292,67.0589,2.5182,4.5115,46.0619,0.0220,5.9554,0.0000,86.5840,972.4084,2.0169,67.0780,2.3975,4.7248,47.2363,0.0280,6.1026,0.0000,86.1799,1272.1411,3.6396,38.9552,1.4436,12.1619,62.7213,0.3922,14.0770,0.0000,66.2070,1055.9785,1.6233,34.6465,2.3500,7.1820,54.6174,0.2375,8.3398,0.0000,61.1202,860.4034,0.7488,64.0369,0.8446,6.7581,51.8579,0.0358,7.6546,0.0000,60.5177,856.7067,0.7190,63.8524,0.7490,6.7822,51.1429,0.0329,7.6392,0.0000,59.4029,1083.4875,1.1575,30.4635,1.5386,7.0558,50.8992,0.1108,7.6096,0.0000,72.3908,1086.7095,1.3007,21.2451,1.6126,4.7741,47.3416,0.0342,6.1135,0.0000,66.6640,1059.8372,1.7015,37.6022,1.6537,4.7708,49.0206,0.2386,6.4065,0.0000,0.1818,1ze8
5.2200,147.8793,2198.0713,3.7155,48.0820,7.6425,76.8236,771.5092,1.4544,4.4328,3.2862,158.5589,2211.4465,3.2962,39.7463,5.5289,106.6824,742.3574,4.7550,8.5006,7.0640,160.6489,2349.7566,4.1325,60.4440,6.7568,74.8986,847.6119,3.5756,2.5050,4.0993,130.3775,2200.2468,4.0497,64.0312,5.1101,116.5724,852.8365,5.3518,5.5602,8.3229,160.8177,2434.9402,4.4380,30.5901,8.5889,78.8088,640.6121,4.0717,1.7356,5.8712,153.3223,2247.3503,2.6678,39.2505,4.5728,93.0421,783.5609,2.9539,3.7750,5.0322,123.5244,2032.5782,3.1046,48.5112,5.2640,91.8824,818.8482,2.8739,3.1015,7.6090,179.0061,2462.6848,4.6696,36.1239,6.9947,69.3680,619.3000,4.0531,0.3544,6.5170,136.4782,2272.5745,3.5897,29.8627,6.6604,95.9369,679.7526,5.1203,1.5470,8.7228,0.0323,1zea
5.3400,125.8644,1632.1897,2.1451,45.0159,1.9563,18.2032,158.1244,0.3729,1.0140,0.6238,116.2996,1613.5182,1.7441,23.2814,1.3769,20.7411,151.1869,0.2075,0.7447,0.4159,87.5523,1554.4431,0.7648,34.6497,0.5995,22.0153,137.2712,0.3440,0.6676,0.6868,91.4762,1548.7391,1.1948,31.9293,1.6131,10.3636,175.6914,0.1070,0.4120,0.0000,89.6142,1557.8413,2.0007,55.3925,1.3923,16.4937,151.3604,0.2401,0.6982,0.0000,88.9444,1497.4092,0.9900,50.3047,0.7606,22.0173,127.9007,0.4425,0.7142,0.0000,98.5161,1574.4131,1.4719,36.1395,1.5637,11.4681,132.0458,0.7323,0.8345,0.0000,90.5222,1466.9908,1.9998,46.2329,2.0994,11.9829,126.0317,0.0161,0.6164,0.0000,72.4326,1448.4824,1.1355,28.1016,1.4754,23.1962,205.9946,0.0461,0.6221,0.0000,0.1250,1zgi
6.5200,65.6310,1648.9077,0.6647,102.4828,0.7590,6.2157,36.1136,0.0229,13.5897,0.0000,86.4207,1550.2551,2.6455,142.3095,0.0000,12.5558,44.8338,0.5067,24.5244,0.0000,65.3017,1583.6382,2.4796,108.5594,2.1201,12.4103,38.7362,0.1668,21.3642,0.0000,75.4679,1577.8738,0.6891,99.7746,0.0000,7.9526,37.4619,0.0348,14.7818,0.0000,82.0866,1582.8156,2.3793,111.5618,0.0000,14.0867,45.2426,0.2414,24.5926,0.0000,61.2178,1535.6531,1.1775,110.9208,0.7327,7.2693,41.0184,0.0055,13.7141,0.0000,82.5023,1632.0337,3.6514,111.0093,1.5981,3.7607,40.8246,0.4010,13.3799,0.0000,76.2003,1611.6671,3.5431,127.0449,0.2816,9.0592,41.5586,0.9100,20.8609,0.0000,84.5858,1520.9749,3.1956,109.7052,0.0000,8.8803,41.3131,0.0471,16.4474,0.0000,0.1538,1zhy
