pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
6.9000,135.2569,1932.4896,4.5596,12.5412,7.8057,0.1000,3cow
6.0200,137.6835,1891.7914,4.8772,12.2391,7.8809,0.1000,3coy
5.5700,126.9059,1832.2233,4.9563,9.3773,7.5593,0.1000,3coz
4.1900,65.9438,835.8380,11.4865,55.4573,0.0000,0.0800,3cr5
10.6800,124.7599,1762.7815,3.5618,63.4444,1.0855,0.1250,3cs7
6.3500,73.2596,997.6910,8.3259,0.0000,7.8675,0.2222,3ctt
7.7700,121.3168,2126.7957,9.5923,51.2863,6.1132,0.0714,3cyw
8.0000,152.0657,2425.3992,4.2410,85.7632,4.8975,0.0690,3cyx
7.2200,35.1607,775.6239,0.7884,52.3640,0.0000,0.1250,3cyz
7.2600,44.1039,838.9545,1.0750,44.3129,0.2894,0.1667,3cz1
7.8000,56.8261,718.1489,3.9369,2.7555,2.0000,0.2857,3czv
6.5400,104.1405,1551.8553,1.5775,86.0548,0.9474,0.1429,3d0b
8.4000,132.0646,1888.6903,5.6901,34.9230,5.3629,0.1111,3d0e
5.7700,111.5767,1553.2664,5.9465,41.0886,4.0959,0.0465,3d1e
8.6600,147.7216,2403.4578,4.7013,85.1987,6.1019,0.0690,3d1x
8.2200,145.8276,2403.9741,4.7405,85.9606,6.7900,0.0690,3d1y
8.8000,122.1785,2089.5586,7.5019,50.1696,6.1249,0.0714,3d1z
8.3000,125.6288,2088.1367,7.1148,52.5051,6.6366,0.0714,3d20
6.4200,142.4192,1915.8644,9.0997,0.0000,15.6391,0.1000,3d2e
4.1600,76.3908,1205.6714,3.9120,15.9763,4.4451,0.0870,3d3x
5.7000,84.4198,905.5542,8.8713,0.0000,9.5453,0.2500,3d4y
4.8900,85.4072,911.0768,8.2886,0.0000,9.2615,0.2500,3d4z
4.7700,82.8222,1035.4694,7.2461,14.2982,9.6066,0.0833,3d50
4.1500,82.9234,848.6216,8.0560,0.0000,9.5694,0.2222,3d51
3.2800,100.2966,1171.2046,10.0878,7.0608,8.8078,0.1429,3d52
4.1100,39.7916,805.2690,2.2025,2.1503,3.2337,0.2000,3d6o
3.7500,41.3739,818.8009,2.3748,2.2311,3.3064,0.2000,3d6p
3.7600,40.5570,836.8985,1.7762,2.1703,2.8179,0.2000,3d6q
7.6400,48.8981,810.7982,1.5129,38.2527,1.0330,0.1667,3d78
3.6900,40.4742,820.7346,1.9800,2.1291,3.0935,0.2000,3d7b
4.6000,183.2068,2482.9331,13.4448,32.7330,13.5660,0.0714,3d7k
7.9200,107.6853,1631.1398,1.9949,96.0592,2.4624,0.1429,3d7z
8.3600,115.3894,1979.8375,1.9556,73.4501,2.0404,0.1250,3d83
8.1500,54.1326,930.3094,2.8151,20.5067,2.9357,0.1818,3d8w
3.4000,38.0630,805.5154,1.5913,4.6539,1.9885,0.2222,3d8y
3.3700,40.7058,819.4520,1.6149,3.3140,2.0100,0.2222,3d8z
8.7000,56.9201,827.4615,2.5125,14.9315,2.1024,0.4000,3d9z
5.5100,92.8071,1232.1942,2.5767,76.2044,2.8229,0.1176,3da9
7.9300,54.8307,768.6100,1.2554,6.3053,1.1156,0.2857,3daz
8.0600,53.4520,934.2701,3.3370,21.0670,3.2669,0.1818,3dbu
8.3100,52.0395,711.1705,2.7553,3.2162,3.0253,0.2857,3dc3
8.9600,56.8459,866.4444,2.4445,14.6155,2.5352,0.4000,3dcc
7.9400,59.7242,754.6944,2.4226,6.9507,1.3426,0.2857,3dcs
9.0000,60.5639,865.8152,2.6610,14.1518,2.0488,0.2222,3dcw
9.0000,59.5570,862.9139,2.4755,13.3229,1.8064,0.2222,3dd0
7.8500,59.7806,1074.6560,3.4743,35.0118,1.9003,0.1818,3dd8
4.6600,96.5712,1002.6151,8.4389,10.2072,10.7642,0.1333,3ddf
6.0000,104.6037,1079.4626,8.3366,10.9854,10.4257,0.1333,3ddg
6.7400,104.2991,1084.1936,4.1445,0.0000,4.7297,0.1000,3dgo
2.9600,113.2804,1304.9757,5.5958,0.0000,6.2706,0.1538,3dhv
10.5900,120.7729,2074.9419,4.2293,50.7249,4.7639,0.0690,3djk
4.3900,57.8653,824.1126,4.3012,2.5722,5.1811,0.1667,3djo
4.2000,58.0385,949.0699,3.8528,2.5450,3.4446,0.1667,3djp
2.9800,45.9379,957.1688,1.7595,2.4043,2.7997,0.1250,3djq
4.5500,63.3283,989.0125,3.1403,2.7487,3.9870,0.1538,3djv
2.8100,54.5131,963.6530,2.7301,2.8261,3.2159,0.1538,3djx
9.7400,121.5986,2119.7000,4.2558,53.4267,4.5395,0.0690,3dk1
4.8000,43.5803,808.1820,2.5917,27.5253,0.8082,0.3333,3dnd
5.2200,73.5733,977.9312,2.7285,41.7103,3.3202,0.5000,3dne
6.8200,87.6668,1152.8130,4.8757,23.8305,5.2738,0.0909,3dnj
4.7400,152.3848,1948.1617,12.7428,0.0000,9.1341,0.0952,3dnt
7.3700,82.9080,911.4508,5.4582,16.9254,8.1324,0.2222,3dp4
9.6800,136.5754,1507.5616,4.3276,30.9379,4.5687,0.1111,3dp9
7.0000,134.6355,2363.6331,4.6053,33.9739,9.2092,0.0400,3drf
7.0000,169.6985,3403.8762,7.0838,73.1011,10.0796,0.0400,3drg
4.4200,55.8224,1040.3809,3.4770,2.0000,4.5340,0.0645,3dri
7.3900,179.0175,2486.7051,8.9970,81.4391,8.7159,0.0282,3ds9
7.7700,127.9330,1745.2521,4.0082,35.6488,6.9639,0.0385,3dsz
5.0000,131.7078,2162.0857,8.2558,32.0587,11.2265,0.0345,3dvp
3.5800,64.6574,646.5906,7.7239,3.6763,11.1394,0.3333,3dx1
6.8200,76.9370,845.8086,9.4722,0.0000,12.5076,0.2222,3dx2
6.5200,66.3897,718.9554,8.0915,0.0000,11.4014,0.2857,3dx3
7.1200,73.4466,786.0003,8.4630,0.0000,11.8059,0.2500,3dx4
2.4000,38.4538,874.5959,1.5193,2.1972,2.1228,0.1667,3dxg
3.1900,46.2522,957.5676,2.1520,2.1015,3.2644,0.1250,3dxh
2.3000,53.1292,908.2697,3.2866,10.2322,5.2263,0.1667,3dyo
7.2200,104.8842,1416.0730,1.6861,107.7044,1.9580,0.0606,3dzt
5.9900,86.4217,1173.2260,6.3814,0.0000,12.2582,0.0833,3e12
5.6200,61.3477,1127.3842,3.4702,31.1784,3.7197,0.0870,3e3c
8.2300,114.8033,1639.9846,4.2256,59.6571,1.2896,0.1250,3e5a
5.8500,63.9798,808.0054,5.2279,37.7629,5.9055,0.2857,3e5u
5.6000,63.4609,1280.5448,2.6646,23.4899,3.5570,0.0741,3e6y
5.3800,51.4413,813.6890,7.2955,66.0604,0.0000,0.3333,3e85
8.0000,117.8450,1551.6086,3.0969,96.9160,4.3238,0.2000,3e92
8.8500,129.5508,2091.9817,3.7210,84.3265,3.4140,0.1667,3e93
4.9200,60.0533,1091.1439,2.1965,22.8029,0.0000,0.0667,3eax
4.7900,48.3390,851.7367,2.5490,24.5488,2.0495,0.1053,3eb1
5.3000,42.5901,853.2681,1.5537,35.7855,1.0000,0.0667,3ebb
6.3200,112.8203,1360.6824,8.3507,50.8727,9.8072,0.1000,3ebh
7.1000,121.2712,1528.0345,7.2943,56.6673,4.9368,0.0952,3ebi
6.3000,64.2797,1654.1124,4.1748,47.8159,5.7586,0.4000,3ebl
4.7200,105.4794,980.2292,1.8858,64.1859,0.0000,0.3333,3ebo
5.9100,104.8070,1204.5577,1.7903,68.1384,0.0000,0.2222,3ebp
6.3500,49.6245,965.8036,2.1877,49.4438,0.0000,0.4000,3ed0
5.8900,98.6730,1470.2595,10.1072,0.0000,18.8969,0.0769,3eeb
5.3400,107.6834,1528.8789,7.9664,0.0000,11.3835,0.1000,3efs
7.9200,55.6298,1032.7247,4.2778,28.9459,1.7292,0.1667,3eft
8.9000,97.4562,1601.1486,12.2092,46.2850,9.4523,0.0833,3egt
7.6000,106.2110,1426.1255,6.0888,46.0502,2.8251,0.1250,3ehx
5.8500,72.4625,1052.8066,4.2525,15.6913,2.3229,0.1667,3ehy
8.5500,106.0186,1263.2317,9.4894,19.6173,11.0533,0.1818,3ejp
8.5700,110.4512,1293.7310,10.1024,21.0073,11.2325,0.1818,3ejq
8.5700,114.2368,1331.3567,9.5851,21.7525,10.8997,0.1538,3ejr
6.7000,57.7322,990.0624,1.9180,14.6866,2.0554,0.2857,3eko
8.8900,109.2147,1963.5620,6.2202,49.3922,4.2022,0.0714,3ekp
7.5200,71.0731,1258.8053,1.8869,24.3433,2.0922,0.2500,3ekr
5.7000,89.4456,1685.6549,3.0490,70.1273,3.5579,0.1667,3eks
10.5900,117.5438,2119.8264,8.2003,45.2590,6.1182,0.0714,3ekt
9.4100,116.5820,1955.8181,3.8253,58.7790,4.3134,0.0714,3ekv
7.9600,135.8555,2565.1880,5.4421,80.6700,7.1177,0.0513,3ekw
9.4100,122.7879,2163.4915,3.6665,67.5099,3.4022,0.0870,3ekx
9.6400,127.5405,2442.3328,4.5593,80.7259,6.7784,0.0513,3el1
7.1700,136.2969,2401.5056,4.1233,72.3321,6.2411,0.0690,3el4
7.7200,126.8542,2168.8987,4.5509,59.2241,4.1201,0.0833,3el5
8.4000,133.6285,2528.2119,4.3725,76.9974,6.6386,0.0513,3el9
2.6900,65.6879,843.0095,3.3700,1.3547,4.2219,0.2222,3elc
8.7000,123.2844,2099.3022,3.8196,50.8915,2.5989,0.1000,3eqr
5.6600,198.7354,2967.1680,13.5024,96.3085,7.5301,0.0345,3ery
6.9100,85.7484,1182.7745,7.1388,0.0000,8.1398,0.0952,3evd
7.7000,105.1772,1509.3998,8.0942,0.0000,5.7799,0.1818,3ewc
6.8400,91.2252,1268.1084,7.8813,16.9701,8.0404,0.0714,3ewj
6.9600,147.7594,1640.0804,10.4332,25.0204,9.7392,0.1111,3exe
4.8800,141.6380,1483.9191,9.3404,24.3483,9.9967,0.1111,3exh
5.5200,138.4833,1992.9359,6.4050,40.9019,5.5402,0.0500,3eys
8.1000,75.1181,1250.8149,5.3393,11.5928,5.7097,0.0952,3f15
8.2300,77.8549,1135.0029,6.1651,13.5050,6.0347,0.1250,3f16
8.6300,96.6588,1268.7922,5.2540,36.4651,2.9842,0.1667,3f17
7.4000,67.3212,1086.4919,6.4728,13.2570,6.4841,0.1250,3f18
7.1900,63.5619,982.6478,5.2824,11.1574,5.8829,0.1818,3f19
7.2100,64.3384,894.6162,5.7321,12.9524,6.0671,0.1818,3f1a
3.3400,45.6553,896.3551,1.9163,47.4375,0.0000,0.2857,3f33
3.1600,32.6671,768.1156,0.5048,34.5808,0.0000,0.2857,3f34
2.6200,26.3152,647.8245,1.0745,30.0907,0.0000,0.6667,3f37
4.1900,88.4877,1065.4044,5.9862,43.7607,5.1463,0.2222,3f3a
6.0200,88.9814,1052.9608,5.1043,34.8599,5.9337,0.2222,3f3c
7.1600,66.6386,708.2388,3.5903,8.5704,5.6586,0.1818,3f3d
7.7000,65.7902,711.6774,3.8195,28.4658,6.1119,0.2222,3f3e
4.5900,98.3579,1590.2581,4.2454,69.3165,2.9051,0.1818,3f3t
4.7400,88.9196,1417.4734,3.0802,53.3147,2.7152,0.1818,3f3u
6.2900,51.9116,477.8630,3.1094,7.2200,5.9320,0.4000,3f48
4.2800,136.7428,2269.1973,8.9008,0.0000,11.0561,0.0556,3f5j
4.6200,135.5444,2470.4460,8.6843,0.0000,11.0653,0.0444,3f5k
3.7200,116.9658,1461.3251,13.2755,0.0000,12.3647,0.1111,3f5l
5.0600,105.8447,1501.3549,3.1084,57.0993,2.3710,0.1250,3f68
2.3800,187.5235,2302.6523,10.2689,49.3285,12.7208,0.0714,3f6e
4.7200,55.8756,710.8133,3.4741,28.7355,4.2064,0.2222,3f6g
4.8500,36.3101,452.0515,1.9780,15.1518,1.9653,0.1333,3f70
3.1000,47.0227,679.6662,0.7078,44.5098,0.0000,0.2500,3f78
7.3700,96.8672,1120.8198,2.4876,39.8841,3.8121,0.0952,3f7g
7.0900,103.8497,1256.6016,3.1500,40.4376,3.9017,0.1000,3f7h
7.3400,104.7747,1225.5052,3.4549,46.7701,4.8157,0.1250,3f7i
4.2200,65.2159,894.4370,5.2408,4.2443,5.0207,0.1333,3f80
7.6800,127.7611,1672.8361,3.5295,74.3997,0.4205,0.1667,3f8c
7.2300,55.9547,776.6885,9.8368,16.0318,1.6915,0.1250,3f8e
6.6300,111.9814,1565.6141,3.2029,66.2746,0.1738,0.1333,3f8f
4.4900,174.0374,2723.3474,5.8324,51.1010,7.9177,0.0270,3f9y
6.7700,73.9471,697.3928,4.9046,12.2131,9.2217,0.1818,3fas
7.6400,87.8636,924.3087,4.6990,18.7765,7.4010,0.2222,3fat
2.7700,63.6428,824.6841,4.4454,16.4480,2.1053,0.2500,3fcq
7.4600,86.5682,1370.7699,7.3001,8.2565,9.0321,0.0870,3fed
6.6400,62.9933,964.8543,5.1694,0.0000,6.6696,0.2222,3fee
3.5700,46.2855,754.8516,4.0183,5.1911,6.3778,0.1818,3ff3
9.0800,176.9063,2096.7366,5.1094,91.3367,4.2107,0.1176,3ffg
7.1400,72.9622,918.7428,3.2125,13.2360,1.9472,0.4000,3ffp
7.6000,158.2926,1847.4897,9.2574,89.6459,2.5191,0.1000,3fh7
5.7000,71.2177,653.6836,2.5896,31.3889,2.1736,0.4000,3fhb
3.7100,64.0103,672.2325,5.3240,3.1643,6.6365,0.2500,3fj7
3.7300,68.1896,703.6356,4.5125,0.0000,5.6434,0.1818,3fjg
4.0500,72.2016,634.5469,8.3517,0.0000,10.7283,0.2000,3fjz
2.6200,69.6526,635.7812,10.4673,0.0000,11.2815,0.2000,3fk1
7.2800,100.0347,1324.6968,2.5273,53.8064,3.6241,0.3333,3fl5
8.3000,84.3485,1424.3728,3.3453,31.1118,5.7706,0.1538,3fqe
7.1500,133.4813,1905.7581,2.6691,52.4775,1.7720,0.1176,3fql
9.7200,112.0478,1410.5741,6.3408,15.2952,8.1293,0.1333,3fuc
8.3000,82.0127,1094.5774,5.8999,34.9186,2.4722,0.3333,3gjw
4.1000,33.9379,681.8338,0.4691,32.8732,0.0000,0.1000,3gk1
8.0000,67.6674,807.0759,2.0573,77.3542,1.7996,0.2500,3gkz
7.7700,78.3041,959.5302,1.6510,52.5834,1.4115,0.2500,3gm0
9.1000,128.1799,2005.5160,3.6930,43.8367,3.9152,0.1538,3gnw
5.3000,148.6464,2031.1779,8.3201,0.0000,10.9371,0.0800,3gpo
2.1700,54.8079,748.6750,3.3857,37.2826,0.9613,0.2500,3gqz
2.5200,38.7952,602.7247,1.4662,9.6498,1.5492,0.3333,3gr2
7.1000,89.0270,1812.9999,2.2079,28.1274,2.6061,0.1538,3hky
4.4700,63.0121,999.0762,3.6318,26.1265,5.0490,0.1111,3hl5
7.6400,67.7465,1534.5922,0.9357,42.3246,0.9207,0.2222,3hl7
4.4900,55.5935,791.9806,1.2858,42.2130,1.1892,0.3333,3hl8
8.2400,101.6373,1536.9502,2.1298,53.0108,1.4074,0.1667,3hll
7.5200,73.9898,1588.5515,2.4152,55.7781,1.7781,0.2500,3hmo
5.4900,43.3834,838.7171,0.7711,31.6640,0.7219,0.2500,3hmp
8.0000,124.9690,1644.2683,1.8044,57.5213,1.5488,0.1667,3fur
6.5400,71.9218,678.5677,5.8732,10.0695,9.4408,0.1818,3fuz
9.3000,126.4993,1410.2758,7.7762,12.1912,12.5338,0.1429,3fv1
8.1100,114.9027,1348.7725,6.6823,12.2868,11.7592,0.1538,3fv2
9.5200,126.2429,1935.0114,5.4201,50.8969,9.1409,0.0417,3fv3
6.3500,102.9348,1367.7095,4.5164,10.4323,6.9438,0.0513,3fvh
8.8200,107.5198,1260.5986,6.0715,13.8754,10.4155,0.1667,3fvk
6.0700,62.6489,1020.9226,6.1490,17.3398,4.3672,0.1333,3fvl
6.7700,107.8590,1270.8137,6.6650,12.9377,10.5575,0.1667,3fvn
5.6400,121.8951,1456.9348,5.6307,45.1579,8.1933,0.0435,3fwv
6.8000,71.6905,1182.5417,10.9105,17.3931,10.9357,0.1111,3fx6
4.0100,179.5124,2334.2927,10.4601,37.5495,14.4766,0.0741,3fzn
6.7400,117.4602,1523.1244,13.7527,0.0000,21.8042,0.0769,3fzy
8.1600,124.9779,2331.4087,3.2424,156.7262,4.5999,0.0270,3g08
7.7000,82.5255,1315.7360,2.0607,55.9718,1.8029,0.3333,3g0e
3.6000,42.2355,682.0377,4.3847,35.3163,4.5279,0.1667,3g0i
9.5200,95.3762,1580.4581,2.5787,47.3270,2.5472,0.2857,3g0w
6.6700,57.9640,874.4756,3.8160,21.4918,4.5632,0.0800,3g19
3.8200,85.7322,1429.0671,3.8221,14.7303,7.1350,0.1667,3g2h
4.8600,78.5705,1236.3392,4.3032,0.0000,8.0438,0.1538,3g2i
4.7500,80.8996,1089.6970,4.1100,0.0000,8.2277,0.1538,3g2j
4.7900,118.5444,1754.9480,4.1974,16.2203,7.2186,0.1667,3g2k
3.8700,88.1768,1590.8622,4.8526,16.9985,6.9122,0.1667,3g2l
4.0900,81.5931,1306.8503,3.5109,17.4997,6.8205,0.1667,3g2n
2.0000,49.4545,708.9071,4.5607,10.1219,6.0178,0.3333,3g2y
2.3600,38.3091,582.1671,2.8476,12.3457,3.4712,0.3333,3g2z
2.5100,70.6193,846.6058,5.2349,12.9717,4.3992,0.2500,3g30
2.8900,17.6615,479.3337,0.4393,20.3345,0.0000,0.3333,3g31
3.7100,50.9979,802.9416,3.2680,5.1334,4.6573,0.2500,3g32
2.9600,46.2026,795.6189,3.5211,0.0000,2.2109,0.3333,3g34
4.6800,84.2027,1111.8435,3.9951,19.9339,5.5558,0.2500,3g35
6.4800,66.6996,653.1670,5.9538,0.0000,12.7449,0.2000,3g3r
5.4900,102.0793,1283.9242,7.8993,0.0000,13.9351,0.1111,3ga5
9.0700,130.9510,1420.4517,7.4743,12.2023,12.4861,0.1429,3gba
6.9000,99.9889,1164.3586,5.5349,18.0802,8.3957,0.1818,3gbb
5.0000,66.2590,755.1028,7.3436,0.0000,8.9749,0.2500,3gbe
7.6000,148.2965,1524.7035,7.9599,37.5513,7.7095,0.1333,3gc4
7.2600,123.8914,1193.1302,5.8684,22.9425,8.2665,0.2000,3gc5
7.8200,125.5149,1460.4564,3.5392,90.3433,1.0000,0.1818,3gcp
7.2500,117.6212,1849.4379,4.0958,62.1398,3.8784,0.1429,3gcs
6.7800,134.0916,2139.9758,3.0547,83.6948,3.5610,0.1333,3gcu
8.7000,148.1169,1508.9559,6.9275,37.1830,8.2865,0.1333,3ge7
9.7700,110.7446,2035.0631,6.6480,37.7558,5.3901,0.0714,3ggu
10.8000,117.0010,2292.2363,5.4404,52.7955,4.3897,0.0690,3gi4
11.2200,112.3194,2241.2600,4.9405,49.7834,4.2591,0.0690,3gi5
11.2200,112.7572,2232.3997,4.9458,50.9075,4.4280,0.0645,3gi6
6.5900,58.2555,996.7568,4.1486,9.2457,5.6685,0.1053,3gs6
6.4800,47.1384,797.8378,5.0161,4.9782,6.6512,0.1333,3gsm
6.7200,127.9267,1639.2461,7.5802,51.0678,10.7831,0.0769,3gst
3.9600,95.2516,1225.4022,2.0873,43.4444,3.1820,0.1250,3gt9
4.2800,107.4169,1207.2245,3.2212,50.3234,3.9299,0.1250,3gta
2.3500,51.9417,608.8994,2.8458,19.6640,1.0000,0.2857,3gtc
6.0500,60.5448,770.7007,1.3106,21.8799,0.3013,0.1053,3gus
4.3800,37.1810,569.8956,2.1997,7.8013,2.8712,0.2000,3guz
2.1200,42.2973,660.0922,3.0085,8.7383,3.3582,0.3333,3gv9
2.5900,85.3446,1000.4905,3.5852,23.6237,4.4927,0.2857,3gvb
3.4800,117.6461,1796.4839,6.5557,5.6347,8.4057,0.0435,3gx0
5.5900,78.8031,1094.0121,7.0816,0.0000,7.6957,0.0556,3gxy
5.7400,104.7860,1124.7537,5.4354,11.3475,6.5783,0.1250,3gy2
5.6300,115.6784,1299.0702,4.4633,33.4716,5.5803,0.0800,3gy3
5.1000,59.4776,684.1196,2.2060,2.6349,4.4047,0.3333,3gy4
4.5200,55.0548,627.7296,2.7355,4.2030,4.2576,0.4000,3gy7
5.8900,53.6355,1034.6394,5.1200,21.5015,1.0000,0.2000,3h1x
4.5300,40.8889,1040.9922,1.8700,20.6432,2.3178,0.2222,3h30
10.0000,115.2826,2271.0334,9.5258,53.0997,4.8802,0.0690,3h5b
4.2400,51.5661,718.9742,0.6537,34.7399,1.7803,0.4000,3h78
7.6400,162.6504,2485.5891,8.8557,81.1076,4.5446,0.0435,3h89
6.2900,157.6367,2383.6189,6.2085,71.1771,2.8893,0.0435,3h8b
9.0500,85.7220,1690.0696,1.7349,106.2083,0.9207,0.2000,3hb4
3.3000,26.4586,486.1020,2.4172,19.2505,0.0000,0.3333,3hcm
8.2700,92.2673,1652.3701,2.3065,37.6206,2.1583,0.1667,3hek
6.5100,134.1932,1775.4836,4.2936,54.3286,5.7831,0.0909,3hf8
7.5200,104.1486,1737.1691,2.7752,36.9563,3.4797,0.1053,3hfb
7.8900,139.4135,1262.8291,5.6132,100.1152,2.5287,0.1250,3hig
8.1900,178.3310,2259.4932,8.7110,6.8080,11.6255,0.0385,3hit
6.1700,71.3986,1212.4783,2.6139,18.9663,2.0000,0.1250,3hk1
5.3500,83.8447,1949.9268,16.9452,16.1031,3.5670,0.0488,3hkn
5.3400,48.0270,855.4705,4.0730,0.0000,3.0479,0.1818,3hkq
5.3900,65.1969,1178.7592,4.7389,0.0000,3.3798,0.1000,3hkt
8.3000,77.8404,1267.4663,4.3007,15.0122,3.9534,0.2222,3hku
8.6400,98.1549,1820.9138,2.6346,32.8721,3.1079,0.1538,3hkw
4.5900,73.6156,999.6631,2.0768,56.1510,1.8082,0.1667,3hp9
8.0000,54.7226,741.3945,3.5561,5.1285,3.8062,0.2857,3hs4
6.8900,144.8402,1698.2246,9.1410,0.0000,13.2280,0.0952,3hu3
8.0900,111.2346,1803.6940,2.0263,54.4609,1.6711,0.1667,3hub
5.9900,120.3724,1353.4907,2.9431,84.2611,1.0000,0.1667,3huc
6.9800,152.6790,1887.5669,5.1653,0.0000,6.2382,0.2222,3hv8
8.5200,180.0426,2169.1433,11.1508,44.1312,12.5521,0.1000,3hvh
8.3000,184.9309,2241.9756,10.8970,48.7258,12.5368,0.0909,3hvi
8.7000,191.4326,2264.1687,11.2545,47.2443,12.2808,0.0833,3hvj
8.5200,183.2855,2292.2930,10.9449,37.6601,10.7171,0.0870,3hvk
7.1200,41.4436,487.2678,5.2732,0.4349,4.5644,0.2500,3hww
8.0000,81.8928,1291.8284,1.5136,122.7498,0.8028,0.1667,3hx3
6.7000,51.2802,1205.8499,6.7708,8.0790,10.4011,0.0645,3hzk
5.5200,41.0057,831.7889,4.1209,4.0128,7.5485,0.1538,3hzm
6.5200,49.4847,1122.0209,4.0825,5.8731,8.3892,0.0645,3hzv
8.5100,257.5022,3232.5400,7.7687,75.7008,9.2722,0.0408,3i25
2.2300,77.2851,885.9867,7.2560,0.0000,7.5879,0.2500,3i3b
8.1500,129.0321,1729.5712,3.4871,42.3987,3.3994,0.1176,3i4b
7.0500,50.5292,766.1190,6.2070,26.5645,3.1477,0.5000,3i4y
7.7000,60.4803,788.1427,4.5619,27.6584,2.6677,0.5000,3i51
8.7000,120.0541,1735.4152,2.9760,52.4096,3.8056,0.1176,3i5z
8.7000,124.8667,1785.9757,3.6492,49.5134,3.3151,0.1176,3i60
10.3500,148.4625,2351.1768,6.1132,59.4190,6.2180,0.0952,3i6o
5.4900,162.7143,1551.2627,21.6019,0.0000,3.7945,0.1250,3i73
10.8500,113.8199,2004.9948,5.4376,44.3199,5.5420,0.0690,3i7e
8.9600,78.3701,1433.4261,5.4840,75.0202,7.5572,0.0526,3i9g
3.8900,199.5815,2559.1575,13.3134,40.2536,14.1457,0.0714,3iae
8.5900,47.8391,686.5013,2.9475,25.8715,1.9049,0.1053,3ibi
7.8400,53.4025,809.7534,2.9903,20.3333,1.8920,0.0769,3ibl
7.6100,54.0408,834.2800,3.7243,24.5172,2.0000,0.0667,3ibn
9.1500,51.3780,748.9489,2.7109,31.4578,1.8047,0.0870,3ibu
6.6800,53.7993,747.6940,2.2084,19.5040,0.9230,0.1053,3ie3
9.9200,204.5321,2396.2664,6.6722,29.3154,6.3673,0.0870,3ies
8.0800,156.3989,2048.4609,6.6202,50.9061,7.4589,0.0364,3ifl
7.2600,159.3840,2114.7329,10.0525,35.4609,10.5803,0.0392,3ifo
7.0200,49.5241,918.8448,2.7883,12.6883,1.8483,0.2222,3igp
4.0000,58.3877,1035.5779,5.5380,4.7009,8.7225,0.1053,3ijh
6.7500,80.2382,1112.2968,4.5020,35.7787,4.8954,0.1250,3ikd
7.2400,84.1880,1126.5411,4.2067,38.4804,5.4588,0.1250,3ikg
2.9600,59.2175,783.5180,1.1461,15.2651,0.7549,0.5000,3imc
3.0000,46.3693,696.1927,3.1265,18.5653,0.7430,0.5000,3ime
3.4200,79.7101,1269.7953,3.0133,0.0000,4.1765,0.2000,3iob
3.6800,103.6153,1698.4010,3.4646,20.9626,3.8053,0.1176,3ioc
4.1000,128.0663,2020.8615,11.6582,16.4333,4.3610,0.1053,3iod
3.2700,107.0969,1636.5853,4.4178,1.4322,6.3669,0.0952,3ioe
5.2200,62.1997,984.9411,3.5961,29.2800,0.0000,0.1333,3iof
5.5200,38.4792,734.2736,2.8417,17.7099,2.0000,0.2857,3iog
6.2200,58.2787,440.5367,5.0602,10.3735,6.0043,0.4000,3ip5
6.6000,72.4095,590.3013,4.4115,18.6309,4.8700,0.5000,3ip6
2.2800,68.4162,764.8411,6.0142,19.2935,6.4380,0.3333,3ip8
5.6200,60.1786,499.6971,6.2762,16.3333,5.1363,0.2222,3ip9
7.6000,104.1088,1537.8496,2.7756,71.2728,2.8102,0.1429,3iph
7.5700,165.9379,2469.3035,2.5856,178.9041,2.4851,0.0667,3ipq
7.3200,105.7795,2061.0981,1.8000,59.0547,0.0000,0.0909,3ipu
4.6000,83.0063,1489.6216,5.1770,19.2136,6.5029,0.0606,3iqg
4.5900,59.5536,1225.1562,2.2070,23.2899,3.4785,0.0769,3iqh
4.4100,74.9867,1360.8721,2.7574,14.2203,5.3305,0.0571,3iqi
4.9300,99.5274,1590.7308,6.9073,12.1708,11.2527,0.0351,3iqj
4.7700,102.6243,1444.7809,5.8958,11.4700,10.6790,0.0370,3iqu
3.6800,72.2012,1189.8053,1.7739,15.3756,1.7497,0.2500,3isj
6.0500,116.5183,2040.1667,7.5713,7.5651,10.6841,0.0625,3iss
4.5400,90.5606,1491.4465,2.4434,17.6021,2.0714,0.2000,3iub
5.8200,107.7885,1653.2712,4.2336,14.6525,4.5505,0.1429,3iue
4.1200,108.0177,1751.0259,5.8559,27.6856,2.2027,0.1250,3ivc
4.3000,112.9983,1757.2329,4.7026,34.0427,0.9508,0.1250,3ivg
7.7100,73.5954,1056.4500,5.2054,12.7930,5.5619,0.1538,3lk8
2.8200,55.7747,807.2994,1.8148,14.6271,1.5310,0.2857,3lka
7.0400,101.9966,1124.6613,7.8672,11.2065,7.4339,0.1250,3mtw
3.4600,48.8287,925.9975,3.7349,6.6866,5.5753,0.1667,3muz
3.8500,79.3369,893.2573,7.2063,0.0000,7.2732,0.2500,3mv0
8.8300,130.4571,2267.2151,6.5426,50.0750,5.2772,0.0714,3mxd
10.0100,122.9153,2338.8103,4.7695,56.0313,4.5937,0.0690,3mxe
3.5400,96.5326,1598.0435,3.4057,38.1845,4.1473,0.0476,3obq
4.3000,132.1374,1811.7654,5.5746,35.3871,6.9080,0.0392,3obu
3.8900,125.7307,1849.4736,5.3452,33.5141,5.8405,0.0377,3obx
7.5700,81.6250,1140.5066,3.6338,0.0000,5.5725,0.3333,3ocp
