pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
7.6200,177.3557,2726.6846,5.2755,76.8498,8.6767,55.9662,448.7711,1.6555,6.7859,2.2063,29.0000,1.0000,2aoe
6.2800,178.4943,2668.3191,5.7002,64.6735,11.6194,73.0614,375.0751,1.7204,5.6755,1.3546,29.0000,1.0000,2aog
9.3200,155.1532,2490.4150,3.8027,86.7679,7.0032,53.6466,396.2914,1.4437,5.7082,0.0000,18.0000,1.0000,2aqu
7.6800,58.7487,945.8564,1.9536,45.7828,2.8088,11.0604,72.1852,0.3028,5.5148,0.5681,5.0000,1.0000,2arm
7.0700,90.3465,1281.4768,4.3105,0.0000,10.3467,10.3134,68.2094,0.3991,0.0000,0.8494,5.0000,3.0000,2ate
5.7000,184.0360,2649.6797,4.9251,73.9886,9.5219,54.4546,381.8535,1.3193,4.8664,1.7847,29.0000,1.0000,2avm
8.8500,143.9340,2318.8984,3.0249,87.2850,5.1358,28.2841,271.1260,1.1884,4.4716,0.0000,12.0000,2.0000,2avo
4.3900,172.9718,2627.4668,5.3288,80.2383,9.8295,62.1362,373.8891,1.2549,6.0559,2.0308,29.0000,1.0000,2avq
7.5700,147.3100,2343.9558,3.8129,85.9474,6.1497,27.5942,278.7516,0.9588,4.3176,0.0000,12.0000,2.0000,2avs
9.2600,145.4360,2353.7588,2.3593,88.0437,3.5419,27.6223,278.0295,1.2147,4.3694,0.0000,12.0000,2.0000,2avv
6.4300,104.4296,1644.1888,4.1726,13.2343,6.2596,22.4098,117.3895,0.5257,13.0761,0.0000,9.0000,0.0000,2b07
6.6400,91.7411,1213.5099,9.6295,0.0000,8.9352,1.6057,60.0526,0.1446,0.0000,0.5432,2.0000,3.0000,2b1g
6.8200,175.5527,1636.8212,10.1751,0.0000,14.0858,5.0473,94.5960,0.0030,0.0000,0.0777,4.0000,2.0000,2b1i
4.7700,74.3682,620.2668,1.8121,0.0000,1.5404,1.2564,1.2012,0.7471,0.0000,0.0000,2.0000,0.0000,2b4l
8.0500,44.0124,1002.3612,0.9146,47.0551,1.7691,1.2074,31.8773,0.0000,3.6190,0.0000,2.0000,0.0000,2b9a
6.3100,81.2069,1426.4110,1.4999,47.9916,2.6918,9.6863,92.5106,0.4212,6.4462,0.8724,5.0000,1.0000,2bal
4.2400,72.2831,905.3541,4.3187,0.0000,11.8267,5.5401,24.2255,0.1631,0.0000,0.4320,5.0000,3.0000,2bes
2.7700,60.2924,781.6608,2.7587,0.0000,8.3926,2.0922,22.3407,0.2009,0.0000,0.8931,5.0000,2.0000,2bet
6.8900,169.6711,2012.9177,4.2701,0.0000,9.2173,18.1658,157.8145,0.1769,0.0000,0.0000,9.0000,6.0000,2bfq
5.2500,121.7076,1480.1006,2.0075,0.0000,4.7071,9.5957,104.1276,0.0808,0.0000,0.0000,6.0000,2.0000,2bfr
5.6200,83.6828,1020.7449,2.2812,18.7643,5.2231,6.3686,70.1450,0.1959,1.0000,0.5902,7.0000,1.0000,2bmk
4.6100,50.1772,674.7149,1.5229,8.3807,4.1067,8.5899,13.0433,0.7009,0.0000,1.9367,5.0000,1.0000,2bo4
8.5200,116.6181,1465.7155,3.0406,41.1465,1.2658,15.3971,142.4847,0.8323,6.8434,0.0000,6.0000,0.0000,2boh
5.7700,53.1953,592.4467,5.1461,0.0000,10.5703,1.8772,2.4984,0.0046,0.0000,0.0000,1.0000,3.0000,2boj
7.6700,109.0710,2290.1628,1.5013,67.9807,2.4943,26.6188,276.3888,0.7333,5.9887,0.0000,13.0000,2.0000,2bpv
7.4000,118.1123,2379.4973,2.0433,52.7621,1.7893,32.3128,304.4819,1.7423,12.0731,0.9996,12.0000,2.0000,2bpy
7.0500,103.8432,1442.9219,1.6132,36.7322,0.0000,11.9462,119.4935,0.2812,7.5004,0.0000,6.0000,0.0000,2bq7
8.0500,132.3933,2256.8022,2.2444,90.4368,4.8038,40.1375,281.1338,1.0397,1.7526,0.0000,13.0000,2.0000,2bqv
5.1400,67.2107,1510.2944,0.8706,42.4358,0.5663,14.2765,105.6079,0.6320,9.7421,0.5194,6.0000,1.0000,2br1
6.1900,58.6211,638.9622,2.3857,8.4281,5.5953,2.3273,2.6613,0.0006,0.0000,0.0000,1.0000,3.0000,2bt9
4.0000,58.7833,767.0367,2.7546,31.2963,2.9830,0.2369,5.9935,0.0000,0.0000,0.0000,1.0000,2.0000,2buv
6.0000,99.8352,1093.7316,5.1152,4.9880,10.0742,6.3090,60.4623,0.3159,0.0000,1.0365,4.0000,6.0000,2bvd
3.7000,90.2174,1448.0638,1.2466,25.4093,1.3899,10.0958,100.6524,0.3027,0.0000,0.0000,8.0000,0.0000,2bvr
4.1000,125.7741,1800.2712,1.8004,33.3124,2.3059,36.6797,187.8910,0.5191,0.0000,1.1777,16.0000,0.0000,2bvs
8.5500,93.0014,2021.1937,2.8805,59.1748,2.2044,65.7509,342.2311,3.6323,10.0985,0.0000,11.0000,2.0000,2byr
9.5200,130.2658,1710.0818,3.4513,103.1095,2.1818,4.8484,83.1706,0.7020,4.2886,0.4120,6.0000,1.0000,2bys
2.8000,48.2630,540.8635,0.9711,5.5733,2.4912,0.4517,1.0264,0.0000,0.0000,0.0000,1.0000,1.0000,2bza
5.4000,86.5483,1363.6326,1.2610,55.3473,1.6072,10.3201,83.1865,1.0336,5.9962,0.6375,5.0000,1.0000,2c1p
5.0700,58.4021,1030.0156,1.8885,33.5439,2.3144,2.3317,36.4811,0.3356,0.0000,0.0000,1.0000,0.0000,2c3l
5.3300,104.1253,1140.6078,3.7045,41.1608,8.5717,9.1054,90.2038,0.0060,1.0000,0.0000,15.0000,1.0000,2c80
5.6800,159.5664,1862.3838,6.5788,10.4065,12.2910,12.8340,116.1873,0.5418,0.0000,1.2477,10.0000,4.0000,2c92
6.8200,148.7062,1857.3182,4.5792,6.7213,10.2851,14.2256,122.8660,0.5005,1.5310,1.5848,11.0000,4.0000,2c94
6.1400,83.8890,1055.0323,1.8189,18.8015,4.7480,3.4049,33.7045,0.0060,2.0000,0.0000,6.0000,0.0000,2c97
4.6600,65.4836,908.9941,3.0286,2.9420,7.5893,7.8520,56.9207,0.0109,0.0000,0.0000,9.0000,2.0000,2ca8
8.2700,94.4499,1303.8949,5.0697,18.9297,9.0885,13.9162,83.8876,0.5676,0.0000,0.0000,5.0000,3.0000,2cbj
5.6800,83.6216,884.8895,5.4853,10.5869,8.6610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2cbu
5.4800,74.2606,851.0787,6.2953,6.0148,10.4194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2cbv
3.9300,89.1187,1073.3627,5.3450,0.0000,12.1143,13.3042,181.2314,0.3713,0.0000,0.0000,8.0000,2.0000,2cbz
8.0100,74.9636,946.1956,0.8078,16.3073,1.6179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2cc7
7.4500,90.7263,891.4830,1.7190,18.1452,3.2513,9.0282,75.1646,0.8819,0.0000,1.5723,5.0000,4.0000,2ccb
7.7600,81.1517,1008.6783,1.1458,21.0755,0.9542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2ccc
6.0300,112.3621,1777.1976,1.7152,79.9634,2.6376,72.4063,503.7230,0.8783,7.4521,0.0000,19.0000,1.0000,2ce9
8.6200,152.8735,2535.3806,3.2835,101.8785,4.5949,42.8580,284.6414,1.1721,0.6439,0.0000,13.0000,2.0000,2cej
8.3000,155.7328,2590.7771,3.4512,105.4478,6.4905,51.2659,337.8310,0.9843,3.9077,0.0000,14.0000,2.0000,2cen
7.2500,86.0003,980.8389,5.9240,0.0000,8.5245,0.5580,4.8403,0.6000,0.0000,1.0000,1.0000,4.0000,2ces
4.7000,51.9966,1171.9298,2.0705,4.2995,5.9661,14.2992,56.3566,0.7868,0.0000,2.4676,5.0000,4.0000,2cex
8.1000,109.9749,1710.0436,1.5988,64.5290,2.9622,19.1426,135.4614,0.9640,15.4477,0.0000,5.0000,1.0000,2cf8
7.8200,114.8993,1738.1920,1.4717,55.0675,2.8136,19.2938,143.7882,1.2011,15.9992,0.0000,6.0000,1.0000,2cf9
6.4100,67.6048,1219.0918,1.1042,29.9122,0.8518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2cgf
5.5200,76.5053,960.0941,2.3970,15.3083,4.8912,6.4025,16.0859,0.0392,0.0000,0.0000,2.0000,1.0000,2cht
6.4300,140.7749,2008.3915,4.6214,55.1941,9.1222,79.1967,560.1702,2.2082,3.9718,3.7326,30.0000,0.0000,2cia
3.5500,86.3140,1221.8458,2.6515,42.6192,4.5290,10.5987,56.7765,0.3035,6.2610,0.0000,7.0000,0.0000,2cle
4.0600,107.9407,1454.6752,2.7726,70.0914,5.0569,3.3217,57.6287,0.0003,0.0000,0.0000,6.0000,0.0000,2clh
4.3000,104.1900,1527.9440,1.7780,51.3686,4.3339,5.9238,62.7193,0.0107,5.1363,0.0000,8.0000,0.0000,2cli
3.7900,62.9551,744.9982,2.9167,0.0000,5.5476,2.1783,8.2386,0.3770,0.0000,0.7722,4.0000,1.0000,2clk
7.6600,114.5804,1749.4207,1.7748,53.3179,3.5168,15.9553,138.6483,0.7661,10.3637,0.0000,5.0000,1.0000,2cn0
4.4100,57.4778,1006.3248,1.1666,32.1904,1.3504,2.7284,35.2999,1.0442,0.0000,0.0000,4.0000,1.0000,2csn
8.1500,118.4797,1853.9305,3.4383,64.1230,6.4176,20.3291,112.0488,0.2115,6.6439,0.0000,18.0000,2.0000,2d1n
7.1700,115.7004,1502.5503,0.7169,53.6054,0.2673,6.8647,77.6438,0.4493,0.5758,0.0000,10.0000,1.0000,2doo
6.8900,79.0064,735.9235,5.5286,0.0000,10.1759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2dri
4.7700,32.3469,390.2609,2.0264,0.0000,5.2264,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2dua
4.7000,64.6516,744.9282,5.9381,0.0000,10.2198,3.3728,4.7426,0.0806,0.0000,0.5628,3.0000,2.0000,2dw7
7.9600,87.3741,1337.0900,1.6568,61.0303,1.8811,11.1715,98.2962,0.4124,3.4292,0.0000,6.0000,1.0000,2e1w
9.3500,109.4590,1439.0654,1.6369,32.3519,1.7805,6.7373,48.3599,0.0672,0.0000,0.0000,5.0000,1.0000,2e27
4.7400,98.0906,1233.3596,1.6745,0.0000,4.0665,9.1914,88.4400,0.0727,0.0000,0.0000,6.0000,2.0000,2e2p
8.2600,74.4451,1142.4966,1.3131,83.1161,2.2884,4.5861,34.0835,0.2463,14.9422,0.0000,2.0000,2.0000,2e2r
5.8500,99.3045,1186.3971,4.8111,0.0000,11.0927,18.7956,173.0045,0.1546,0.0000,0.1997,8.0000,3.0000,2e5y
6.1000,84.6239,1396.0247,3.1061,9.2241,6.4984,11.7038,108.6126,0.6904,1.2056,0.0000,9.0000,0.0000,2e7f
7.5400,292.0980,4241.8755,9.1337,152.3778,12.1519,61.7996,589.9744,5.1712,0.6740,3.3840,29.0000,3.0000,2e7l
6.5900,54.2975,900.7288,2.4719,0.0000,6.1711,9.1894,27.8954,0.8231,0.0000,0.0000,4.0000,1.0000,2e91
6.8900,56.9026,1132.2255,2.4514,11.6801,4.8916,12.7642,52.2008,0.7956,0.0000,0.0000,4.0000,1.0000,2e92
8.0000,92.8086,1503.2561,3.2804,87.1381,3.6848,13.1770,114.0788,0.3913,11.1928,0.0000,6.0000,1.0000,2e94
5.8900,66.8971,819.9968,3.0314,0.7932,5.2290,1.3065,14.0666,0.0000,0.0000,0.0000,2.0000,0.0000,2eg7
4.5000,57.0181,780.0168,2.4889,0.9801,6.3187,1.4340,5.7808,0.0367,0.0000,0.0000,1.0000,0.0000,2eg8
7.2200,93.8033,906.6743,4.1990,14.2940,4.1100,1.0450,5.1077,0.0000,0.0000,0.0000,1.0000,3.0000,2epn
7.2200,157.0884,2602.8877,3.4199,56.0209,7.0999,81.0423,467.2447,2.1412,32.9350,2.7324,29.0000,1.0000,2er6
5.6600,73.9289,1345.5736,3.2176,38.2738,2.5629,4.8114,49.5969,0.1303,0.1137,0.0000,2.0000,0.0000,2erz
6.6000,204.8941,2869.7070,3.2327,220.4119,3.4135,49.6777,351.3353,0.5575,82.5931,0.5649,40.0000,5.0000,2euk
6.7000,125.2501,2349.3218,2.2823,162.7726,3.7250,49.1091,322.7617,2.3207,36.9161,4.1452,29.0000,9.0000,2eum
6.7000,156.4306,2368.0107,3.1867,170.8112,3.3074,47.1541,317.1723,1.0583,67.6232,1.7654,33.0000,5.0000,2evl
7.9400,116.7180,1372.4163,1.6999,86.9222,0.7644,2.6095,52.7988,0.0418,4.5394,0.0000,2.0000,0.0000,2ewa
6.1000,39.3811,1045.3778,0.8033,12.5224,1.7637,10.9418,56.9905,0.4335,2.4265,0.0000,5.0000,1.0000,2ewb
6.6200,152.6710,1615.1340,5.6598,0.0000,8.1053,11.4187,111.4052,1.0947,0.0000,1.0016,8.0000,3.0000,2ews
4.1100,48.0332,906.4415,0.6166,9.1405,1.3261,7.7058,21.9816,0.0414,0.0000,0.0000,3.0000,0.0000,2exm
4.3600,30.3522,555.5241,1.4676,2.4372,3.0088,6.2012,6.5313,0.4877,0.0000,0.9294,3.0000,1.0000,2ez7
7.5400,84.9038,1555.9655,1.0612,37.3275,1.8133,26.5505,150.6292,1.4854,4.3453,1.0388,10.0000,0.0000,2f1g
5.7000,115.9137,1690.3562,4.8906,15.6508,8.8314,6.2674,133.6515,0.0654,0.0000,0.0000,6.0000,6.0000,2f2h
6.8900,71.2141,1190.4688,2.7657,8.6437,7.1949,13.6528,88.2671,0.3543,1.3970,0.0000,6.0000,1.0000,2f34
5.4000,59.8280,1158.4392,2.5496,10.3477,6.4333,16.2537,89.7181,0.3126,1.3871,0.0000,6.0000,1.0000,2f35
5.1700,89.3562,1251.8866,4.8123,0.0000,10.5763,13.0245,74.4433,0.3535,0.0000,0.6276,4.0000,8.0000,2f5t
4.6200,95.5672,1229.9376,2.8646,44.9541,5.0152,14.8567,76.2421,0.5227,0.0000,0.0000,5.0000,0.0000,2f6t
7.1000,49.0105,1043.8043,4.2876,47.6217,3.2395,3.4358,32.5737,0.3247,8.7047,0.0000,2.0000,0.0000,2f7i
7.4400,69.1876,737.1249,4.9830,0.0000,10.0166,0.9308,2.3707,0.4936,0.0000,0.0000,1.0000,4.0000,2f7o
6.6000,95.9802,1111.1543,6.2625,7.1176,9.3536,4.6963,44.4268,0.6736,0.0000,0.0000,4.0000,3.0000,2f7p
10.5200,123.6660,2056.6453,3.3101,40.2678,3.9815,34.2908,216.1609,1.4825,5.7237,0.0000,12.0000,2.0000,2f81
8.7000,136.7491,2121.6558,5.0178,67.9024,5.1368,22.8166,246.5437,0.1563,0.0040,0.0000,12.0000,2.0000,2f8g
9.1800,156.6197,2406.8774,3.0658,90.4919,5.0631,38.9048,354.4615,0.9439,7.9210,0.5380,12.0000,1.0000,2fgu
6.1200,151.2570,2458.1638,4.1406,87.4555,6.1615,38.9586,359.5598,1.0866,11.5102,0.5816,12.0000,1.0000,2fgv
7.8500,190.3009,2705.8030,4.2624,102.9010,7.3815,58.3350,475.1490,0.4305,13.7067,0.0000,19.0000,2.0000,2fle
6.1000,128.4121,1433.8846,3.2350,42.1573,3.4838,7.1781,84.6437,0.9266,7.8508,1.0000,4.0000,1.0000,2flr
8.7000,166.6322,2656.1509,4.7429,122.0696,3.5724,53.5051,382.4227,2.0040,7.4420,1.2229,20.0000,1.0000,2fmb
3.9600,54.0793,673.6296,2.1431,5.0213,3.3320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2fpz
6.4300,77.4395,1166.5366,4.0656,1.3195,9.2334,5.2565,45.2779,0.1749,0.0000,0.8233,8.0000,4.0000,2fqo
6.1400,79.1928,1170.4518,3.0205,1.6153,7.3002,6.3769,37.4372,0.4620,0.0000,1.3335,8.0000,4.0000,2fqt
6.6800,105.7122,1235.9060,4.5666,0.0000,7.4319,7.3701,43.5172,0.2558,0.0000,0.0000,2.0000,3.0000,2fqw
7.1500,114.1022,1280.4125,5.0912,0.0000,8.2505,7.2622,48.0363,0.2710,0.0000,0.0000,2.0000,4.0000,2fqx
6.5700,117.3462,1336.1205,5.3081,0.0000,6.1158,6.9940,44.1069,0.2984,0.0000,0.0000,2.0000,4.0000,2fqy
4.7000,36.2089,641.6058,0.3707,11.5799,0.5657,6.6397,16.7845,0.1073,0.0000,0.0000,3.0000,1.0000,2fu8
8.5200,70.6537,1550.4196,1.5730,31.3609,1.7508,16.9789,102.2618,0.4371,1.6453,0.4347,6.0000,0.0000,2fvd
2.9200,68.0045,904.7150,3.7189,2.9600,8.5718,11.0653,12.0397,1.2423,0.0000,1.7414,5.0000,1.0000,2fw6
3.7000,58.8944,663.2095,1.2514,5.0420,3.2541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2fx6
6.0600,85.1896,1461.2893,2.2605,13.5026,3.3656,20.6854,122.9404,0.9792,3.5933,0.3282,7.0000,2.0000,2fxs
8.1500,142.7981,1909.0148,2.2693,104.4299,2.6047,23.1483,273.2140,1.2316,11.9468,1.6854,18.0000,2.0000,2fxu
5.3500,117.5097,1373.7045,4.1446,0.0000,9.5405,9.5258,82.5508,0.1533,0.0000,0.0000,4.0000,2.0000,2fxv
3.3800,72.1078,1296.0171,3.7637,0.3182,7.1242,18.1830,79.9190,0.4432,0.0000,0.4355,6.0000,0.0000,2fzg
3.6000,88.5190,1460.9181,4.6835,1.5181,10.0296,17.1273,109.5629,1.6480,0.0000,1.7729,7.0000,0.0000,2fzk
7.7700,88.7391,1026.3049,1.9604,42.8418,2.9640,0.8005,14.5453,0.0000,0.0000,0.0000,2.0000,1.0000,2g70
7.4600,130.0430,1506.4021,3.8790,69.2754,2.4419,2.4836,52.2822,0.0277,0.8097,0.0000,6.0000,0.0000,2g71
6.5000,106.4802,1422.6897,2.0697,50.7617,1.2292,2.0848,43.6864,0.0000,0.9581,0.0000,3.0000,0.0000,2g72
6.4000,45.3183,622.9954,2.4312,0.0000,6.0626,1.1160,1.1468,0.0878,0.0000,0.4233,1.0000,3.0000,2g9q
6.0000,136.0625,1859.9611,4.2365,0.0000,8.5006,28.0950,160.7906,2.0272,0.0000,4.2111,7.0000,11.0000,2gh9
8.3200,80.4457,1366.7561,1.9796,142.2995,0.0000,9.6722,78.9304,0.2592,22.7821,0.0000,7.0000,1.0000,2gj5
5.3500,44.2479,787.7758,0.7767,7.1139,2.0615,0.7155,11.7903,0.0000,0.0000,0.0000,2.0000,0.0000,2gkl
4.8200,109.2621,1028.7915,2.1115,0.0000,4.2400,5.2327,42.4296,0.6477,0.0000,0.6581,2.0000,4.0000,2gl0
5.0100,105.4345,1287.2190,2.4277,50.4790,0.8873,5.4758,57.8312,1.1691,0.4157,0.0000,3.0000,2.0000,2glp
6.0700,126.9031,1663.7076,5.0286,38.8617,8.1868,12.8401,168.8656,0.4071,0.0000,0.3238,11.0000,2.0000,2gst
3.5900,69.2083,1265.6232,2.6017,0.0000,4.1735,7.8768,69.3031,0.1054,0.0000,0.3322,4.0000,2.0000,2gsu
7.3400,126.6903,1688.5582,4.1237,41.0343,6.3888,21.3041,222.1583,0.2705,9.4107,0.0000,10.0000,1.0000,2gv6
7.8500,130.5128,1903.2609,3.8744,11.7097,7.5419,58.6819,355.4207,2.7912,13.3926,0.0000,11.0000,2.0000,2gv7
9.5200,137.0688,1796.3706,1.7203,92.4512,0.0499,6.2534,78.7817,0.1691,5.7665,0.0000,8.0000,0.0000,2gvj
3.9000,62.7387,932.2610,1.5948,38.6353,3.4557,5.5105,30.2808,0.0000,0.1164,0.0000,4.0000,1.0000,2gvv
7.0000,65.8839,707.5630,3.9125,0.0000,6.2011,3.9159,3.1674,0.6452,0.0000,1.2804,3.0000,4.0000,2gyi
5.2200,78.2174,1140.7379,3.6303,0.0000,9.0495,10.9149,116.2795,0.0000,0.0000,0.0000,6.0000,2.0000,2gz2
4.8200,148.9505,2389.7700,3.9251,45.4501,8.2250,18.7945,203.0418,1.1294,0.0000,0.0000,13.0000,3.0000,2gzl
5.6700,80.7959,1195.9426,3.4512,17.6597,5.4167,10.1414,44.2130,0.6346,0.0000,1.3515,3.0000,1.0000,2h15
6.5400,99.2711,1522.4253,3.3337,0.0674,6.3648,14.9085,110.4439,0.1936,0.0000,0.2700,7.0000,4.0000,2h21
6.5200,69.5104,986.0926,2.8038,19.6869,5.1316,7.9589,55.4391,0.3036,2.4147,0.0000,5.0000,1.0000,2h4g
5.4900,68.7733,989.5879,2.7367,24.5496,5.1443,13.5194,49.0208,0.0803,3.1556,0.0000,5.0000,0.0000,2h4k
8.7000,43.5589,683.6981,1.6157,2.9491,4.6205,2.0658,18.2800,0.0225,0.0000,0.0000,2.0000,1.0000,2h4n
5.1000,59.4009,921.1009,3.4275,0.0000,7.9867,5.0116,16.0397,0.3362,0.0000,0.5540,2.0000,3.0000,2h5a
5.3900,61.2916,784.7190,3.6425,38.2387,6.2995,2.6724,11.3791,0.0000,0.0000,0.0000,2.0000,1.0000,2h6b
5.1100,114.1278,2047.8828,3.4916,24.4797,6.3574,77.4688,505.7561,2.1935,3.1099,3.7147,27.0000,3.0000,2h6q
7.2200,160.0171,2279.8760,5.8619,59.8396,8.7486,44.7614,284.4968,1.9437,8.9202,2.1996,22.0000,2.0000,2h6t
4.6600,75.2728,1296.6843,0.8327,12.5737,1.8260,13.5617,49.5141,0.0632,0.0000,0.0000,11.0000,0.0000,2ha2
3.0300,40.0684,482.9896,0.4280,0.0000,0.8619,0.3620,0.9767,0.0000,0.0000,0.0000,2.0000,1.0000,2ha3
4.3400,49.0985,668.0506,0.5541,2.3594,1.2491,5.1935,6.1081,0.0188,0.0000,0.0000,4.0000,0.0000,2ha5
4.3200,77.9561,1269.1923,0.6531,13.0817,1.6619,11.1768,48.7640,0.0176,0.0000,0.0000,11.0000,0.0000,2ha6
8.0000,93.4752,1448.5491,2.4395,60.7389,4.1040,36.8255,196.6161,0.4965,14.8748,0.5893,11.0000,1.0000,2hah
4.9200,67.1598,592.7444,5.1673,0.0000,8.5682,1.8162,3.9823,0.0000,0.0000,0.0000,2.0000,0.0000,2haw
3.8000,68.9593,858.9821,2.3595,7.7223,4.1701,8.1002,20.0546,0.1592,0.0000,0.0000,4.0000,0.0000,2hb1
11.3500,133.1393,2135.5269,2.7002,75.0920,4.3439,27.9224,245.7413,0.3762,1.7243,0.0000,13.0000,2.0000,2hb3
5.4700,161.0010,1932.7413,7.8614,0.0000,16.7035,13.6107,132.6593,0.3742,0.0000,0.0000,8.0000,3.0000,2hf8
7.4900,132.9764,1848.9810,1.2832,43.8582,1.7613,17.1141,172.7112,0.9735,5.8949,0.8949,12.0000,0.0000,2hhn
4.3900,59.5227,718.7303,0.6080,32.6560,1.0486,0.1525,5.3422,0.0000,0.0000,0.0000,2.0000,1.0000,2hjb
6.3800,137.6500,2308.3984,4.6941,33.5479,9.0690,63.0641,478.3629,2.1472,0.3876,2.0588,25.0000,1.0000,2hkf
7.7000,113.3881,1462.2438,2.7239,0.0000,5.9764,12.7167,127.2657,1.4103,0.0000,0.0000,8.0000,3.0000,2hmu
7.7000,97.1454,1292.8112,3.0509,0.0000,5.3928,10.0089,91.2718,0.6962,0.0000,0.0000,6.0000,3.0000,2hmv
8.4800,137.3253,2074.5420,4.0211,59.3487,5.1962,35.3117,259.0562,0.7318,3.7481,0.0000,12.0000,2.0000,2hs1
8.3100,130.2559,2097.1228,3.6869,58.6450,4.7388,25.5238,249.7554,0.3855,0.3121,0.0000,12.0000,2.0000,2hs2
3.8100,91.8232,1549.6447,1.1115,50.8337,0.6363,5.4330,74.3801,0.0767,5.9425,0.0000,4.0000,1.0000,2hu6
2.9700,120.3740,2253.1038,1.1978,82.7147,0.4880,20.5090,193.9517,0.9193,1.6559,1.2653,5.0000,5.0000,2hw2
5.2200,103.7960,1205.6799,3.0659,14.8734,7.1631,3.0380,80.9692,0.0236,0.0000,0.0000,9.0000,0.0000,2hxm
6.5700,45.3612,434.5918,2.8684,10.6715,4.2828,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2hzl
7.3900,101.0470,1111.7622,6.2945,12.0558,9.5531,6.2765,29.4000,0.5908,0.0000,0.0000,6.0000,0.0000,2hzy
11.4000,133.1125,2218.8540,3.1630,52.3781,3.2571,43.9786,262.7094,0.8801,7.9658,0.0000,14.0000,1.0000,2i0a
7.8000,51.8401,975.0711,1.4395,13.6258,4.2919,9.2037,40.7534,0.8503,0.0000,1.8240,5.0000,0.0000,2i19
2.4400,63.9002,890.4862,1.4421,0.0000,3.8011,3.7773,30.5363,0.0000,0.0000,0.0000,1.0000,3.0000,2i2b
4.7000,132.0114,1721.3647,3.5724,0.0000,7.4989,14.2981,268.8472,0.0029,0.0000,0.0000,7.0000,6.0000,2i2c
7.4000,110.2089,1241.0780,3.5364,47.5948,4.3516,26.2784,159.0751,0.5383,0.1361,0.3022,9.0000,1.0000,2i3h
7.3000,107.3627,1194.8574,2.3339,42.5514,4.0693,14.9940,162.7264,1.3494,2.7555,0.0000,6.0000,0.0000,2i3i
11.6800,145.7540,2328.6152,5.3999,44.5599,7.7461,32.8459,314.6664,0.8352,4.6156,0.0000,16.0000,1.0000,2i4d
6.1600,107.6556,1870.4177,1.5446,62.2521,1.1720,33.0039,150.2484,1.4718,32.4769,0.0000,14.0000,0.0000,2i4j
11.5700,138.8529,2175.8889,4.3438,54.7224,4.7776,34.5870,241.0658,0.7133,6.0651,0.0000,13.0000,1.0000,2i4u
11.2000,133.1849,2120.7419,4.7613,46.5611,5.2878,34.8211,225.6788,0.4439,8.7541,0.0000,13.0000,1.0000,2i4v
11.5900,160.5718,2443.3091,4.4008,63.8815,5.2516,39.0586,365.9874,0.6086,2.7439,0.0000,20.0000,1.0000,2i4w
11.7200,149.3558,2425.9792,5.6411,40.4466,7.1377,50.3470,340.7386,0.4024,6.7566,0.0000,20.0000,1.0000,2i4x
5.7000,112.8130,1867.4425,2.3337,48.7111,2.7753,22.6819,138.7855,0.9600,29.8216,0.0000,14.0000,0.0000,2i4z
7.1700,87.8990,1153.5555,1.5079,62.9569,1.3538,20.4697,136.4328,0.5728,21.8552,0.0000,5.0000,1.0000,2i6b
5.4000,89.4217,1237.2468,1.7375,61.1874,0.0000,4.8636,38.1863,0.1599,5.2485,0.0000,4.0000,0.0000,2i80
8.8900,129.9096,1991.7631,4.5769,47.7046,6.2671,37.3535,232.5692,0.5202,6.3372,0.0000,12.0000,2.0000,2idw
8.4900,133.5665,2028.2677,5.0726,52.3792,5.4245,27.5403,248.8983,0.4219,0.1381,0.0000,12.0000,2.0000,2ieo
2.2300,47.7182,621.5678,1.8106,16.7326,4.2010,7.3623,13.8492,0.3738,0.0000,0.6490,3.0000,2.0000,2igv
4.5900,141.7341,2273.9446,7.0638,6.5026,11.8323,38.3700,259.1601,2.1455,0.0000,2.8541,11.0000,6.0000,2ihj
8.4900,107.5911,1514.8035,5.1001,51.6220,2.1050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2ihq
5.4500,91.8212,1383.0941,2.4770,53.0349,3.3059,10.5092,83.3009,0.3443,11.4801,0.0000,5.0000,1.0000,2iko
7.1000,149.6239,2229.1980,2.4419,60.3772,3.7834,25.4532,388.3963,0.3580,12.2225,0.4486,12.0000,1.0000,2il2
7.4300,67.7837,700.1071,3.5054,0.0000,8.1772,1.8886,8.7509,0.0000,0.0000,0.0000,3.0000,1.0000,2isw
